gopherus_agassizii ENSGAGG00000013920
chelonoidis_abingdonii ENSCABG00000007126
manacus_vitellinus ENSMVIG00005004535
lonchura_striata_domestica ENSLSDG00000003553
cyanistes_caeruleus ENSCCEG00000001540
anser_brachyrhynchus ENSABRG00000017549
notechis_scutatus ENSNSUG00000008416
cricetulus_griseus_crigri-picr ENSCGRG00015027786
peromyscus_maniculatus_bairdii ENSPEMG00000030181
meriones_unguiculatus ENSMUGG00000014470
theropithecus_gelada ENSTGEG00000001003
piliocolobus_tephrosceles ENSPTEG00000003739
aotus_nancymaae ENSANAG00000027599
meriones_unguiculatus ENSMUGG00000026213
meriones_unguiculatus ENSMUGG00000026212
piliocolobus_tephrosceles ENSPTEG00000032499
neovison_vison ENSNVIG00000023509
amphiprion_ocellaris ENSAOCG00000004865
stegastes_partitus ENSSPAG00000013110
neolamprologus_brichardi ENSNBRG00000000381
amphilophus_citrinellus ENSACIG00000005218
periophthalmus_magnuspinnatus ENSPMGG00000009193
xiphophorus_couchianus ENSXCOG00000007954
