calidris_pygmaea ENSCPGG00000003473
calidris_pugnax ENSCPUG00000001603
lepidothrix_coronata ENSLCOG00000012419
manacus_vitellinus ENSMVIG00005005962
meleagris_gallopavo ENSMGAG00000010503
coturnix_japonica ENSCJPG00005010187
gallus_gallus ENSGALG00000048200
numida_meleagris ENSNMEG00000016424
melopsittacus_undulatus ENSMUNG00000006028
parus_major ENSPMJG00000014599
cyanistes_caeruleus ENSCCEG00000011745
ficedula_albicollis ENSFALG00000010832
lonchura_striata_domestica ENSLSDG00000010562
taeniopygia_guttata ENSTGUG00000002538
junco_hyemalis ENSJHYG00000011504
zonotrichia_albicollis ENSZALG00000002907
serinus_canaria ENSSCAG00000010683
anser_brachyrhynchus ENSABRG00000000913
anas_platyrhynchos_platyrhynchos ENSAPLG00000013328
apteryx_haastii ENSAHAG00000012645
apteryx_rowi ENSARWG00000013714
apteryx_owenii ENSAOWG00000016405
dromaius_novaehollandiae ENSDNVG00000002231
gopherus_agassizii ENSGAGG00000003549
