petromyzon_marinus ENSPMAG00000006644
eptatretus_burgeri ENSEBUG00000009599
ursus_maritimus ENSUMAG00000001996
ursus_americanus ENSUAMG00000000651
ailuropoda_melanoleuca ENSAMEG00000013791
canis_lupus_dingo ENSCAFG00020011554
canis_lupus_dingo ENSCAFG00020010476
canis_lupus_familiaris ENSCAFG00000009035
vulpes_vulpes ENSVVUG00000015643
panthera_tigris_altaica ENSPTIG00000018015
panthera_pardus ENSPPRG00000024853
felis_catus ENSFCAG00000014004
erinaceus_europaeus ENSEEUG00000005944
equus_caballus ENSECAG00000015087
equus_asinus_asinus ENSEASG00005023519
mustela_putorius_furo ENSMPUG00000000441
neovison_vison ENSNVIG00000004218
ursus_americanus ENSUAMG00000003248
pteropus_vampyrus ENSPVAG00000004226
myotis_lucifugus ENSMLUG00000017736
vulpes_vulpes ENSVVUG00000018191
vulpes_vulpes ENSVVUG00000018115
canis_lupus_dingo ENSCAFG00020011486
sorex_araneus ENSSARG00000011604
bos_taurus ENSBTAG00000000286
bos_mutus ENSBMUG00000002064
bison_bison_bison ENSBBBG00000003512
capra_hircus ENSCHIG00000025820
ovis_aries ENSOARG00000019300
tursiops_truncatus ENSTTRG00000015473
sus_scrofa ENSSSCG00000021129
vicugna_pacos ENSVPAG00000012146
choloepus_hoffmanni ENSCHOG00000008752
dasypus_novemcinctus ENSDNOG00000004291
pan_paniscus ENSPPAG00000037410
pan_troglodytes ENSPTRG00000004874
homo_sapiens ENSG00000152556
gorilla_gorilla ENSGGOG00000006461
pongo_abelii ENSPPYG00000004453
nomascus_leucogenys ENSNLEG00000017887
piliocolobus_tephrosceles ENSPTEG00000012840
colobus_angolensis_palliatus ENSCANG00000036708
rhinopithecus_bieti ENSRBIG00000039378
rhinopithecus_bieti ENSRBIG00000038885
rhinopithecus_roxellana ENSRROG00000035567
macaca_nemestrina ENSMNEG00000036534
macaca_mulatta ENSMMUG00000002045
macaca_fascicularis ENSMFAG00000037825
theropithecus_gelada ENSTGEG00000024829
papio_anubis ENSPANG00000019403
cercocebus_atys ENSCATG00000027401
mandrillus_leucophaeus ENSMLEG00000013288
chlorocebus_sabaeus ENSCSAG00000006315
saimiri_boliviensis_boliviensis ENSSBOG00000030719
cebus_capucinus ENSCCAG00000026385
aotus_nancymaae ENSANAG00000027931
aotus_nancymaae ENSANAG00000030016
callithrix_jacchus ENSCJAG00000043835
carlito_syrichta ENSTSYG00000005683
microcebus_murinus ENSMICG00000009077
microcebus_murinus ENSMICG00000033971
propithecus_coquereli ENSPCOG00000023069
prolemur_simus ENSPSMG00000006723
otolemur_garnettii ENSOGAG00000005501
tupaia_belangeri ENSTBEG00000004870
castor_canadensis ENSCCNG00000012327
