anolis_carolinensis ENSACAG00000014529
notechis_scutatus ENSNSUG00000016355
pogona_vitticeps ENSPVIG00000005920
salvator_merianae ENSSMRG00000017756
sphenodon_punctatus ENSSPUG00000014572
calidris_pugnax ENSCPUG00000006599
calidris_pygmaea ENSCPGG00000003455
melopsittacus_undulatus ENSMUNG00000013579
manacus_vitellinus ENSMVIG00005008589
lepidothrix_coronata ENSLCOG00000002637
lonchura_striata_domestica ENSLSDG00000007008
taeniopygia_guttata ENSTGUG00000002174
junco_hyemalis ENSJHYG00000013479
zonotrichia_albicollis ENSZALG00000012653
serinus_canaria ENSSCAG00000003528
ficedula_albicollis ENSFALG00000003792
parus_major ENSPMJG00000000579
cyanistes_caeruleus ENSCCEG00000024089
anser_brachyrhynchus ENSABRG00000011990
anas_platyrhynchos_platyrhynchos ENSAPLG00000010425
coturnix_japonica ENSCJPG00005016389
meleagris_gallopavo ENSMGAG00000003817
gallus_gallus ENSGALG00000006513
numida_meleagris ENSNMEG00000020302
apteryx_haastii ENSAHAG00000009010
apteryx_owenii ENSAOWG00000018780
apteryx_rowi ENSARWG00000016226
nothoprocta_perdicaria ENSNPEG00000006451
dromaius_novaehollandiae ENSDNVG00000016817
lonchura_striata_domestica ENSLSDG00000003358
crocodylus_porosus ENSCPRG00005009264
chelonoidis_abingdonii ENSCABG00000010467
gopherus_agassizii ENSGAGG00000017343
chrysemys_picta_bellii ENSCPBG00000016898
pelodiscus_sinensis ENSPSIG00000011931
procavia_capensis ENSPCAG00000007609
echinops_telfairi ENSETEG00000009180
loxodonta_africana ENSLAFG00000005897
pteropus_vampyrus ENSPVAG00000003897
myotis_lucifugus ENSMLUG00000011202
sorex_araneus ENSSARG00000003250
erinaceus_europaeus ENSEEUG00000007458
ursus_americanus ENSUAMG00000008844
ursus_maritimus ENSUMAG00000010786
ailuropoda_melanoleuca ENSAMEG00000016189
neovison_vison ENSNVIG00000000999
mustela_putorius_furo ENSMPUG00000001778
canis_lupus_dingo ENSCAFG00020024498
canis_lupus_familiaris ENSCAFG00000018998
vulpes_vulpes ENSVVUG00000021395
panthera_pardus ENSPPRG00000010589
panthera_tigris_altaica ENSPTIG00000013754
felis_catus ENSFCAG00000007298
sus_scrofa ENSSSCG00000012711
vicugna_pacos ENSVPAG00000009716
ovis_aries ENSOARG00000010560
capra_hircus ENSCHIG00000013903
bos_mutus ENSBMUG00000023498
bos_taurus ENSBTAG00000004003
tursiops_truncatus ENSTTRG00000003397
equus_asinus_asinus ENSEASG00005015984
equus_caballus ENSECAG00000021141
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0034259
mus_spicilegus ENSMSIG00000011777
mus_musculus ENSMUSG00000031138
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0033105
mus_pahari MGP_PahariEiJ_G0031647
rattus_norvegicus ENSRNOG00000003430
meriones_unguiculatus ENSMUGG00000004796
cricetulus_griseus_chok1gshd ENSCGRG00001015312
cricetulus_griseus_crigri-picr ENSCGRG00015010484
