apteryx_haastii ENSAHAG00000008371
apteryx_owenii ENSAOWG00000004927
apteryx_rowi ENSARWG00000008430
dromaius_novaehollandiae ENSDNVG00000012282
nothoprocta_perdicaria ENSNPEG00000013486
gallus_gallus ENSGALG00000002489
coturnix_japonica ENSCJPG00005008131
meleagris_gallopavo ENSMGAG00000007382
numida_meleagris ENSNMEG00000009390
anser_brachyrhynchus ENSABRG00000021711
anas_platyrhynchos ENSAPLG00000028234
lepidothrix_coronata ENSLCOG00000014161
manacus_vitellinus ENSMVIG00005011875
zonotrichia_albicollis ENSZALG00000002215
junco_hyemalis ENSJHYG00000005766
serinus_canaria ENSSCAG00000003371
lonchura_striata ENSLSDG00000003086
taeniopygia_guttata ENSTGUG00000006016
ficedula_albicollis ENSFALG00000001689
parus_major ENSPMJG00000006406
cyanistes_caeruleus ENSCCEG00000006549
melopsittacus_undulatus ENSMUNG00000002973
calidris_pygmaea ENSCPGG00000007236
calidris_pugnax ENSCPUG00000014665
crocodylus_porosus ENSCPRG00005007757
chelonoidis_abingdonii ENSCABG00000004544
gopherus_agassizii ENSGAGG00000021841
chrysemys_picta ENSCPBG00000020909
pelodiscus_sinensis ENSPSIG00000009457
anolis_carolinensis ENSACAG00000025702
anolis_carolinensis ENSACAG00000022698
pogona_vitticeps ENSPVIG00000019069
notechis_scutatus ENSNSUG00000007836
salvator_merianae ENSSMRG00000019948
sarcophilus_harrisii ENSSHAG00000018417
monodelphis_domestica ENSMODG00000017610
phascolarctos_cinereus ENSPCIG00000019523
notamacropus_eugenii ENSMEUG00000009397
bos_indicus ENSBIXG00000009718
bos_indicus ENSBIXG00005005225
bos_taurus ENSBTAG00000030317
ovis_aries ENSOARG00000001967
tursiops_truncatus ENSTTRG00000000011
sus_scrofa ENSSSCG00000005761
vicugna_pacos ENSVPAG00000011189
pteropus_vampyrus ENSPVAG00000003480
ursus_americanus ENSUAMG00000015494
ailuropoda_melanoleuca ENSAMEG00000006240
neovison_vison ENSNVIG00000017679
mustela_putorius ENSMPUG00000019211
canis_lupus ENSCAFG00000019860
canis_lupus ENSCAFG00020024808
vulpes_vulpes ENSVVUG00000027556
felis_catus ENSFCAG00000044731
panthera_pardus ENSPPRG00000000965
equus_caballus ENSECAG00000038957
equus_asinus ENSEASG00005010706
erinaceus_europaeus ENSEEUG00000007761
castor_canadensis ENSCCNG00000026874
dipodomys_ordii ENSDORG00000011441
cricetulus_griseus ENSCGRG00001022931
cricetulus_griseus ENSCGRG00000017673
cricetulus_griseus ENSCGRG00015012856
cricetulus_griseus ENSCGRG00001015897
mesocricetus_auratus ENSMAUG00000013002
microtus_ochrogaster ENSMOCG00000018082
peromyscus_maniculatus ENSPEMG00000027038
mus_spretus MGP_SPRETEiJ_G0024265
mus_spicilegus ENSMSIG00000020170
mus_musculus ENSMUSG00000035829
mus_caroli MGP_CAROLIEiJ_G0023348
rattus_norvegicus ENSRNOG00000027193
meriones_unguiculatus ENSMUGG00000005484
jaculus_jaculus ENSJJAG00000023725
urocitellus_parryii ENSUPAG00010008436
ictidomys_tridecemlineatus ENSSTOG00000025842
spermophilus_dauricus ENSSDAG00000009201
marmota_marmota ENSMMMG00000012815
chinchilla_lanigera ENSCLAG00000017970
octodon_degus ENSODEG00000015787
cavia_porcellus ENSCPOG00000026849
cavia_aperea ENSCAPG00000012733
heterocephalus_glaber ENSHGLG00000020721
heterocephalus_glaber ENSHGLG00100006228
fukomys_damarensis ENSFDAG00000019450
mus_pahari MGP_PahariEiJ_G0024805
prolemur_simus ENSPSMG00000017726
microcebus_murinus ENSMICG00000000398
otolemur_garnettii ENSOGAG00000025445
pan_troglodytes ENSPTRG00000023030
pan_troglodytes ENSPTRG00000050887
homo_sapiens ENSG00000196422
gorilla_gorilla ENSGGOG00000013395
pongo_abelii ENSPPYG00000019756
nomascus_leucogenys ENSNLEG00000008798
cercocebus_atys ENSCATG00000043930
mandrillus_leucophaeus ENSMLEG00000043656
papio_anubis ENSPANG00000024856
theropithecus_gelada ENSTGEG00000009533
macaca_fascicularis ENSMFAG00000042320
macaca_mulatta ENSMMUG00000052338
macaca_nemestrina ENSMNEG00000040119
chlorocebus_sabaeus ENSCSAG00000019707
piliocolobus_tephrosceles ENSPTEG00000029247
pongo_abelii ENSPPYG00000005358
pongo_abelii ENSPPYG00000005359
pan_paniscus ENSPPAG00000028920
callithrix_jacchus ENSCJAG00000044388
cebus_capucinus ENSCCAG00000021098
aotus_nancymaae ENSANAG00000023581
tupaia_belangeri ENSTBEG00000003194
loxodonta_africana ENSLAFG00000029433
procavia_capensis ENSPCAG00000014082
echinops_telfairi ENSETEG00000013090
dasypus_novemcinctus ENSDNOG00000031386
ornithorhynchus_anatinus ENSOANG00000007617
xenopus_tropicalis ENSXETG00000008680
latimeria_chalumnae ENSLACG00000018406
astyanax_mexicanus ENSAMXG00000035528
pygocentrus_nattereri ENSPNAG00000004256
ictalurus_punctatus ENSIPUG00000021349
electrophorus_electricus ENSEEEG00000005513
danio_rerio ENSDARG00000102891
denticeps_clupeoides ENSDCDG00000019184
clupea_harengus ENSCHAG00000027413
seriola_dumerili ENSSDUG00000007499
scophthalmus_maximus ENSSMAG00000010890
larimichthys_crocea ENSLCRG00005004991
lates_calcarifer ENSLCAG00010020242
monopterus_albus ENSMALG00000010436
mastacembelus_armatus ENSMAMG00000019221
anabas_testudineus ENSATEG00000010990
betta_splendens ENSBSLG00000014155
astatotilapia_calliptera ENSACLG00000027608
pundamilia_nyererei ENSPNYG00000002612
amphilophus_citrinellus ENSACIG00000002695
parambassis_ranga ENSPRNG00000020717
xiphophorus_maculatus ENSXMAG00000018131
xiphophorus_couchianus ENSXCOG00000000748
gambusia_affinis ENSGAFG00000014152
poecilia_formosa ENSPFOG00000014898
poecilia_latipinna ENSPLAG00000004863
poecilia_mexicana ENSPMEG00000000493
poecilia_reticulata ENSPREG00000021513
cyprinodon_variegatus ENSCVAG00000014479
fundulus_heteroclitus ENSFHEG00000001924
kryptolebias_marmoratus ENSKMAG00000012579
oryzias_latipes ENSORLG00015017431
oryzias_latipes ENSORLG00000030208
oryzias_latipes ENSORLG00020010368
oryzias_melastigma ENSOMEG00000013226
acanthochromis_polyacanthus ENSAPOG00000023950
takifugu_rubripes ENSTRUG00000020074
cynoglossus_semilaevis ENSCSEG00000014781
hippocampus_comes ENSHCOG00000005970
gadus_morhua ENSGMOG00000018782
hucho_hucho ENSHHUG00000043476
hucho_hucho ENSHHUG00000049755
esox_lucius ENSELUG00000003244
scleropages_formosus ENSSFOG00015020354
paramormyrops_kingsleyae ENSPKIG00000004442
lepisosteus_oculatus ENSLOCG00000003728
erpetoichthys_calabaricus ENSECRG00000015453
callorhinchus_milii ENSCMIG00000001094
