chelonoidis_abingdonii ENSCABG00000021324
gopherus_agassizii ENSGAGG00000024810
pelodiscus_sinensis ENSPSIG00000015666
apteryx_owenii ENSAOWG00000019144
dromaius_novaehollandiae ENSDNVG00000002829
nothoprocta_perdicaria ENSNPEG00000003047
serinus_canaria ENSSCAG00000016683
junco_hyemalis ENSJHYG00000002342
ficedula_albicollis ENSFALG00000002984
lepidothrix_coronata ENSLCOG00000005373
calidris_pugnax ENSCPUG00000004189
anser_brachyrhynchus ENSABRG00000021581
sphenodon_punctatus ENSSPUG00000019219
heterocephalus_glaber_male ENSHGLG00100001792
heterocephalus_glaber_female ENSHGLG00000004423
fukomys_damarensis ENSFDAG00000021280
cavia_aperea ENSCAPG00000013458
cavia_porcellus ENSCPOG00000032846
octodon_degus ENSODEG00000002848
chinchilla_lanigera ENSCLAG00000006539
urocitellus_parryii ENSUPAG00010022068
ictidomys_tridecemlineatus ENSSTOG00000025710
marmota_marmota_marmota ENSMMMG00000009863
cricetulus_griseus_crigri-picr ENSCGRG00015002775
cricetulus_griseus_chok1gshd ENSCGRG00001003421
cricetulus_griseus_crigri ENSCGRG00000016651
mesocricetus_auratus ENSMAUG00000015331
peromyscus_maniculatus_bairdii ENSPEMG00000026427
microtus_ochrogaster ENSMOCG00000001507
mus_musculus ENSMUSG00000024353
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023023
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022111
mus_spicilegus ENSMSIG00000010079
mus_pahari MGP_PahariEiJ_G0018845
rattus_norvegicus ENSRNOG00000022009
nannospalax_galili ENSNGAG00000003306
jaculus_jaculus ENSJJAG00000020008
castor_canadensis ENSCCNG00000021395
oryctolagus_cuniculus ENSOCUG00000006942
equus_asinus_asinus ENSEASG00005020874
pan_paniscus ENSPPAG00000015743
pan_troglodytes ENSPTRG00000017298
homo_sapiens ENSG00000170476
gorilla_gorilla ENSGGOG00000038095
gorilla_gorilla ENSGGOG00000042066
nomascus_leucogenys ENSNLEG00000029393
cercocebus_atys ENSCATG00000041065
mandrillus_leucophaeus ENSMLEG00000033627
theropithecus_gelada ENSTGEG00000024123
papio_anubis ENSPANG00000011664
macaca_mulatta ENSMMUG00000041696
macaca_fascicularis ENSMFAG00000042397
macaca_nemestrina ENSMNEG00000040385
chlorocebus_sabaeus ENSCSAG00000013057
rhinopithecus_bieti ENSRBIG00000036459
rhinopithecus_roxellana ENSRROG00000028003
piliocolobus_tephrosceles ENSPTEG00000031329
colobus_angolensis_palliatus ENSCANG00000021967
cebus_capucinus ENSCCAG00000031417
saimiri_boliviensis_boliviensis ENSSBOG00000031455
callithrix_jacchus ENSCJAG00000007055
aotus_nancymaae ENSANAG00000021075
carlito_syrichta ENSTSYG00000033952
prolemur_simus ENSPSMG00000019080
microcebus_murinus ENSMICG00000034376
propithecus_coquereli ENSPCOG00000025186
otolemur_garnettii ENSOGAG00000024725
loxodonta_africana ENSLAFG00000028096
procavia_capensis ENSPCAG00000007017
pteropus_vampyrus ENSPVAG00000015434
myotis_lucifugus ENSMLUG00000003018
bos_taurus ENSBTAG00000038337
bos_mutus ENSBMUG00000014462
bison_bison_bison ENSBBBG00000012727
capra_hircus ENSCHIG00000023416
ovis_aries ENSOARG00000017094
tursiops_truncatus ENSTTRG00000003752
sus_scrofa ENSSSCG00000029239
neovison_vison ENSNVIG00000014330
mustela_putorius_furo ENSMPUG00000009239
ailuropoda_melanoleuca ENSAMEG00000011296
canis_lupus_familiaris ENSCAFG00000005693
panthera_pardus ENSPPRG00000001444
panthera_tigris_altaica ENSPTIG00000006795
felis_catus ENSFCAG00000022407
canis_lupus_dingo ENSCAFG00020003182
vulpes_vulpes ENSVVUG00000009904
ursus_maritimus ENSUMAG00000015762
ursus_americanus ENSUAMG00000026691
equus_caballus ENSECAG00000020503
spermophilus_dauricus ENSSDAG00000016616
dasypus_novemcinctus ENSDNOG00000043411
notamacropus_eugenii ENSMEUG00000013937
phascolarctos_cinereus ENSPCIG00000016030
sarcophilus_harrisii ENSSHAG00000010714
ornithorhynchus_anatinus ENSOANG00000004178
latimeria_chalumnae ENSLACG00000022207
lepisosteus_oculatus ENSLOCG00000016427
eptatretus_burgeri ENSEBUG00000016625
ciona_intestinalis ENSCING00000000950
