takifugu_rubripes ENSTRUG00000022263
amphilophus_citrinellus ENSACIG00000019942
paramormyrops_kingsleyae ENSPKIG00000013762
cricetulus_griseus_crigri-picr ENSCGRG00015004113
cricetulus_griseus_chok1gshd ENSCGRG00001009492
cricetulus_griseus_crigri ENSCGRG00000007491
microtus_ochrogaster ENSMOCG00000018219
peromyscus_maniculatus_bairdii ENSPEMG00000008912
mus_musculus ENSMUSG00000028990
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0027810
mus_spicilegus ENSMSIG00000012830
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0026817
mus_pahari MGP_PahariEiJ_G0029165
rattus_norvegicus ENSRNOG00000016200
meriones_unguiculatus ENSMUGG00000015575
heterocephalus_glaber_male ENSHGLG00100018034
heterocephalus_glaber_female ENSHGLG00000004486
fukomys_damarensis ENSFDAG00000014557
octodon_degus ENSODEG00000012112
chinchilla_lanigera ENSCLAG00000004800
cavia_porcellus ENSCPOG00000003980
cavia_aperea ENSCAPG00000011325
ochotona_princeps ENSOPRG00000010040
echinops_telfairi ENSETEG00000011633
echinops_telfairi ENSETEG00000016717
rhinopithecus_bieti ENSRBIG00000034636
rhinopithecus_roxellana ENSRROG00000034987
piliocolobus_tephrosceles ENSPTEG00000029428
macaca_mulatta ENSMMUG00000013292
macaca_nemestrina ENSMNEG00000028926
macaca_fascicularis ENSMFAG00000037708
cercocebus_atys ENSCATG00000036399
chlorocebus_sabaeus ENSCSAG00000000773
papio_anubis ENSPANG00000014468
theropithecus_gelada ENSTGEG00000018119
mandrillus_leucophaeus ENSMLEG00000000055
colobus_angolensis_palliatus ENSCANG00000041967
gorilla_gorilla ENSGGOG00000014439
homo_sapiens ENSG00000162441
pan_troglodytes ENSPTRG00000044719
pan_paniscus ENSPPAG00000031304
pongo_abelii ENSPPYG00000001906
nomascus_leucogenys ENSNLEG00000009367
saimiri_boliviensis_boliviensis ENSSBOG00000031973
saimiri_boliviensis_boliviensis ENSSBOG00000030777
callithrix_jacchus ENSCJAG00000005492
aotus_nancymaae ENSANAG00000028484
carlito_syrichta ENSTSYG00000009719
microcebus_murinus ENSMICG00000028019
prolemur_simus ENSPSMG00000023771
castor_canadensis ENSCCNG00000021296
dipodomys_ordii ENSDORG00000011799
ictidomys_tridecemlineatus ENSSTOG00000001061
spermophilus_dauricus ENSSDAG00000019727
marmota_marmota_marmota ENSMMMG00000017165
urocitellus_parryii ENSUPAG00010002552
oryctolagus_cuniculus ENSOCUG00000025623
tupaia_belangeri ENSTBEG00000015983
tupaia_belangeri ENSTBEG00000010093
otolemur_garnettii ENSOGAG00000001446
propithecus_coquereli ENSPCOG00000013458
tupaia_belangeri ENSTBEG00000017629
equus_asinus_asinus ENSEASG00005021148
canis_lupus_dingo ENSCAFG00020003766
erinaceus_europaeus ENSEEUG00000005896
sorex_araneus ENSSARG00000007468
pteropus_vampyrus ENSPVAG00000003422
equus_caballus ENSECAG00000022235
vicugna_pacos ENSVPAG00000009041
tursiops_truncatus ENSTTRG00000003046
sus_scrofa ENSSSCG00000033257
ovis_aries ENSOARG00000006851
capra_hircus ENSCHIG00000017475
bos_mutus ENSBMUG00000001861
bos_taurus ENSBTAG00000051745
bison_bison_bison ENSBBBG00000021067
myotis_lucifugus ENSMLUG00000011940
ursus_maritimus ENSUMAG00000024042
ursus_americanus ENSUAMG00000012951
ailuropoda_melanoleuca ENSAMEG00000004171
mustela_putorius_furo ENSMPUG00000016545
neovison_vison ENSNVIG00000006736
canis_lupus_familiaris ENSCAFG00000030456
canis_lupus_dingo ENSCAFG00020006426
vulpes_vulpes ENSVVUG00000023239
panthera_tigris_altaica ENSPTIG00000005510
panthera_pardus ENSPPRG00000002513
felis_catus ENSFCAG00000039708
jaculus_jaculus ENSJJAG00000013962
procavia_capensis ENSPCAG00000004171
loxodonta_africana ENSLAFG00000006759
dasypus_novemcinctus ENSDNOG00000019688
choloepus_hoffmanni ENSCHOG00000011108
nannospalax_galili ENSNGAG00000012566
monodelphis_domestica ENSMODG00000025570
phascolarctos_cinereus ENSPCIG00000018466
sarcophilus_harrisii ENSSHAG00000010674
ornithorhynchus_anatinus ENSOANG00000020718
anolis_carolinensis ENSACAG00000013176
pogona_vitticeps ENSPVIG00000021557
notechis_scutatus ENSNSUG00000009968
salvator_merianae ENSSMRG00000013137
sphenodon_punctatus ENSSPUG00000019068
lepidothrix_coronata ENSLCOG00000014522
manacus_vitellinus ENSMVIG00005006759
lonchura_striata_domestica ENSLSDG00000016086
taeniopygia_guttata ENSTGUG00000003599
serinus_canaria ENSSCAG00000017005
junco_hyemalis ENSJHYG00000010508
zonotrichia_albicollis ENSZALG00000005632
parus_major ENSPMJG00000014824
cyanistes_caeruleus ENSCCEG00000003330
ficedula_albicollis ENSFALG00000007256
calidris_pygmaea ENSCPGG00000011217
calidris_pugnax ENSCPUG00000013302
melopsittacus_undulatus ENSMUNG00000016191
gallus_gallus ENSGALG00000002616
coturnix_japonica ENSCJPG00005012488
meleagris_gallopavo ENSMGAG00000004111
numida_meleagris ENSNMEG00000013019
anas_platyrhynchos_platyrhynchos ENSAPLG00000009746
anser_brachyrhynchus ENSABRG00000007930
apteryx_owenii ENSAOWG00000006339
apteryx_haastii ENSAHAG00000010461
apteryx_rowi ENSARWG00000001957
nothoprocta_perdicaria ENSNPEG00000010390
dromaius_novaehollandiae ENSDNVG00000017368
crocodylus_porosus ENSCPRG00005003167
chelonoidis_abingdonii ENSCABG00000017589
gopherus_agassizii ENSGAGG00000012326
chrysemys_picta_bellii ENSCPBG00000022057
pelodiscus_sinensis ENSPSIG00000003937
xenopus_tropicalis ENSXETG00000022153
hippocampus_comes ENSHCOG00000015644
periophthalmus_magnuspinnatus ENSPMGG00000003210
poecilia_formosa ENSPFOG00000001732
poecilia_mexicana ENSPMEG00000017136
