drosophila_melanogaster FBgn0000139
caenorhabditis_elegans_strain_n2 WBGene00012458
petromyzon_marinus ENSPMAG00000007030
eptatretus_burgeri ENSEBUG00000009768
petromyzon_marinus ENSPMAG00000004204
scleropages_formosus ENSSFOG00015019577
paramormyrops_kingsleyae ENSPKIG00000019252
hippocampus_comes ENSHCOG00000001657
periophthalmus_magnuspinnatus ENSPMGG00000017439
takifugu_rubripes ENSTRUG00000018620
tetraodon_nigroviridis ENSTNIG00000013590
mola_mola ENSMMOG00000009667
gasterosteus_aculeatus ENSGACG00000000851
oryzias_latipes ENSORLG00000001389
oryzias_latipes_asm223469v1 ENSORLG00015003130
oryzias_latipes ENSORLG00020000701
oryzias_melastigma ENSOMEG00000022305
cynoglossus_semilaevis ENSCSEG00000008317
amphiprion_percula ENSAPEG00000007420
amphiprion_ocellaris ENSAOCG00000019450
acanthochromis_polyacanthus ENSAPOG00000009569
stegastes_partitus ENSSPAG00000002230
seriola_dumerili ENSSDUG00000023594
seriola_lalandi_dorsalis ENSSLDG00000018214
monopterus_albus ENSMALG00000006630
mastacembelus_armatus ENSMAMG00000006005
fundulus_heteroclitus ENSFHEG00000017108
cyprinodon_variegatus ENSCVAG00000020320
poecilia_formosa ENSPFOG00000018601
poecilia_mexicana ENSPMEG00000001829
poecilia_latipinna ENSPLAG00000019334
poecilia_reticulata ENSPREG00000015039
xiphophorus_maculatus ENSXMAG00000018711
xiphophorus_couchianus ENSXCOG00000017402
gambusia_affinis ENSGAFG00000006938
kryptolebias_marmoratus ENSKMAG00000016769
pundamilia_nyererei ENSPNYG00000019346
haplochromis_burtoni ENSHBUG00000015480
astatotilapia_calliptera ENSACLG00000019934
maylandia_zebra ENSMZEG00005009740
oreochromis_niloticus ENSONIG00000011518
neolamprologus_brichardi ENSNBRG00000002548
amphilophus_citrinellus ENSACIG00000013858
anabas_testudineus ENSATEG00000005338
labrus_bergylta ENSLBEG00000027766
scophthalmus_maximus ENSSMAG00000008413
gadus_morhua ENSGMOG00000015372
esox_lucius ENSELUG00000004078
pygocentrus_nattereri ENSPNAG00000025777
astyanax_mexicanus ENSAMXG00000035570
ictalurus_punctatus ENSIPUG00000006388
danio_rerio ENSDARG00000060392
lepisosteus_oculatus ENSLOCG00000015161
sorex_araneus ENSSARG00000002606
tupaia_belangeri ENSTBEG00000010402
ochotona_princeps ENSOPRG00000000319
castor_canadensis ENSCCNG00000004796
dipodomys_ordii ENSDORG00000003629
mus_musculus ENSMUSG00000031575
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032051
mus_spicilegus ENSMSIG00000029803
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030932
mus_pahari MGP_PahariEiJ_G0021402
rattus_norvegicus ENSRNOG00000014875
meriones_unguiculatus ENSMUGG00000024320
cricetulus_griseus_crigri ENSCGRG00000016364
cricetulus_griseus_crigri-picr ENSCGRG00015024591
cricetulus_griseus_chok1gshd ENSCGRG00001023804
microtus_ochrogaster ENSMOCG00000001027
peromyscus_maniculatus_bairdii ENSPEMG00000000261
jaculus_jaculus ENSJJAG00000012080
jaculus_jaculus ENSJJAG00000011547
ictidomys_tridecemlineatus ENSSTOG00000006825
spermophilus_dauricus ENSSDAG00000006348
urocitellus_parryii ENSUPAG00010023941
marmota_marmota_marmota ENSMMMG00000015337
chinchilla_lanigera ENSCLAG00000005615
octodon_degus ENSODEG00000004985
cavia_porcellus ENSCPOG00000003327
cavia_aperea ENSCAPG00000008117
heterocephalus_glaber_female ENSHGLG00000002367
heterocephalus_glaber_male ENSHGLG00100011899
fukomys_damarensis ENSFDAG00000001089
oryctolagus_cuniculus ENSOCUG00000029521
propithecus_coquereli ENSPCOG00000024571
microcebus_murinus ENSMICG00000014641
prolemur_simus ENSPSMG00000012978
carlito_syrichta ENSTSYG00000030866
carlito_syrichta ENSTSYG00000027102
carlito_syrichta ENSTSYG00000005358
carlito_syrichta ENSTSYG00000027952
pan_troglodytes ENSPTRG00000020167
pan_paniscus ENSPPAG00000042076
homo_sapiens ENSG00000129691
gorilla_gorilla ENSGGOG00000005777
pongo_abelii ENSPPYG00000018519
nomascus_leucogenys ENSNLEG00000012198
cercocebus_atys ENSCATG00000030295
mandrillus_leucophaeus ENSMLEG00000036471
papio_anubis ENSPANG00000001037
theropithecus_gelada ENSTGEG00000007670
chlorocebus_sabaeus ENSCSAG00000015493
macaca_fascicularis ENSMFAG00000001965
macaca_nemestrina ENSMNEG00000034548
macaca_mulatta ENSMMUG00000013675
piliocolobus_tephrosceles ENSPTEG00000034142
colobus_angolensis_palliatus ENSCANG00000034533
rhinopithecus_bieti ENSRBIG00000042585
rhinopithecus_roxellana ENSRROG00000030250
cebus_capucinus ENSCCAG00000023270
saimiri_boliviensis_boliviensis ENSSBOG00000020507
