apteryx_haastii ENSAHAG00000003322
apteryx_owenii ENSAOWG00000002708
apteryx_rowi ENSARWG00000009015
dromaius_novaehollandiae ENSDNVG00000017358
nothoprocta_perdicaria ENSNPEG00000005005
anas_platyrhynchos_platyrhynchos ENSAPLG00000015623
anser_brachyrhynchus ENSABRG00000007837
coturnix_japonica ENSCJPG00005016056
calidris_pygmaea ENSCPGG00000002661
crocodylus_porosus ENSCPRG00005003661
gopherus_agassizii ENSGAGG00000019654
chelonoidis_abingdonii ENSCABG00000019294
chrysemys_picta_bellii ENSCPBG00000026665
pelodiscus_sinensis ENSPSIG00000010580
notechis_scutatus ENSNSUG00000017928
pogona_vitticeps ENSPVIG00000013580
anolis_carolinensis ENSACAG00000025089
salvator_merianae ENSSMRG00000008884
