gopherus_agassizii ENSGAGG00000010842
pelodiscus_sinensis ENSPSIG00000012305
crocodylus_porosus ENSCPRG00005007289
pogona_vitticeps ENSPVIG00000010906
anolis_carolinensis ENSACAG00000002118
salvator_merianae ENSSMRG00000001643
propithecus_coquereli ENSPCOG00000020955
microcebus_murinus ENSMICG00000011555
otolemur_garnettii ENSOGAG00000012348
pongo_abelii ENSPPYG00000003394
nomascus_leucogenys ENSNLEG00000017872
homo_sapiens ENSG00000170959
rhinopithecus_bieti ENSRBIG00000000044
chlorocebus_sabaeus ENSCSAG00000005240
saimiri_boliviensis_boliviensis ENSSBOG00000032990
callithrix_jacchus ENSCJAG00000006060
mus_spicilegus ENSMSIG00000014903
rattus_norvegicus ENSRNOG00000022178
cricetulus_griseus_crigri-picr ENSCGRG00015008561
canis_lupus_familiaris ENSCAFG00000007535
canis_lupus_dingo ENSCAFG00020002035
ursus_americanus ENSUAMG00000008301
ursus_maritimus ENSUMAG00000019647
ailuropoda_melanoleuca ENSAMEG00000003642
equus_caballus ENSECAG00000020002
equus_asinus_asinus ENSEASG00005013436
ovis_aries ENSOARG00000015626
capra_hircus ENSCHIG00000013622
bos_mutus ENSBMUG00000022854
sus_scrofa ENSSSCG00000013326
vicugna_pacos ENSVPAG00000001936
tursiops_truncatus ENSTTRG00000002131
pteropus_vampyrus ENSPVAG00000001998
myotis_lucifugus ENSMLUG00000012298
sorex_araneus ENSSARG00000000732
erinaceus_europaeus ENSEEUG00000012180
tupaia_belangeri ENSTBEG00000007017
ochotona_princeps ENSOPRG00000005029
procavia_capensis ENSPCAG00000011351
echinops_telfairi ENSETEG00000002781
dasypus_novemcinctus ENSDNOG00000041374
choloepus_hoffmanni ENSCHOG00000013884
phascolarctos_cinereus ENSPCIG00000001554
notamacropus_eugenii ENSMEUG00000000973
sarcophilus_harrisii ENSSHAG00000013701
monodelphis_domestica ENSMODG00000009560
ornithorhynchus_anatinus ENSOANG00000010703
latimeria_chalumnae ENSLACG00000011490
