anolis_carolinensis ENSACAG00000006998
pogona_vitticeps ENSPVIG00000006974
notechis_scutatus ENSNSUG00000008667
salvator_merianae ENSSMRG00000008348
sphenodon_punctatus ENSSPUG00000006015
chrysemys_picta ENSCPBG00000012859
gopherus_agassizii ENSGAGG00000019811
pelodiscus_sinensis ENSPSIG00000010999
anas_platyrhynchos ENSAPLG00000004009
anser_brachyrhynchus ENSABRG00000005481
meleagris_gallopavo ENSMGAG00000014188
coturnix_japonica ENSCJPG00005016961
gallus_gallus ENSGALG00000014695
numida_meleagris ENSNMEG00000016606
lonchura_striata ENSLSDG00000012334
taeniopygia_guttata ENSTGUG00000013222
zonotrichia_albicollis ENSZALG00000005630
junco_hyemalis ENSJHYG00000010980
ficedula_albicollis ENSFALG00000004517
parus_major ENSPMJG00000003891
cyanistes_caeruleus ENSCCEG00000011410
manacus_vitellinus ENSMVIG00005013722
nothoprocta_perdicaria ENSNPEG00000000710
apteryx_rowi ENSARWG00000005249
dromaius_novaehollandiae ENSDNVG00000006209
pogona_vitticeps ENSPVIG00000000532
procavia_capensis ENSPCAG00000000318
loxodonta_africana ENSLAFG00000028946
capra_hircus ENSCHIG00000021249
ovis_aries ENSOARG00000017912
bos_indicus ENSBIXG00000023636
bos_indicus ENSBIXG00005000686
bos_taurus ENSBTAG00000009182
bos_mutus ENSBMUG00000013635
tursiops_truncatus ENSTTRG00000010779
sus_scrofa ENSSSCG00000016464
vicugna_pacos ENSVPAG00000011986
erinaceus_europaeus ENSEEUG00000006957
neovison_vison ENSNVIG00000002191
mustela_putorius ENSMPUG00000006980
canis_lupus ENSCAFG00000003619
canis_lupus ENSCAFG00020020730
vulpes_vulpes ENSVVUG00000013384
ursus_maritimus ENSUMAG00000011837
ailuropoda_melanoleuca ENSAMEG00000006623
ursus_americanus ENSUAMG00000020052
panthera_pardus ENSPPRG00000022495
panthera_tigris ENSPTIG00000008282
felis_catus ENSFCAG00000007278
propithecus_coquereli ENSPCOG00000003130
microcebus_murinus ENSMICG00000015526
prolemur_simus ENSPSMG00000000680
otolemur_garnettii ENSOGAG00000013582
pan_troglodytes ENSPTRG00000019807
pan_troglodytes ENSPTRG00000044639
pan_paniscus ENSPPAG00000023892
homo_sapiens ENSG00000188037
