notamacropus_eugenii ENSMEUG00000014167
phascolarctos_cinereus ENSPCIG00000002251
sarcophilus_harrisii ENSSHAG00000014466
monodelphis_domestica ENSMODG00000008711
homo_sapiens ENSG00000115827
gorilla_gorilla ENSGGOG00000025563
pan_troglodytes ENSPTRG00000012632
pan_paniscus ENSPPAG00000040993
pongo_abelii ENSPPYG00000012928
nomascus_leucogenys ENSNLEG00000005384
macaca_nemestrina ENSMNEG00000039440
macaca_mulatta ENSMMUG00000023370
macaca_fascicularis ENSMFAG00000032409
mandrillus_leucophaeus ENSMLEG00000010644
theropithecus_gelada ENSTGEG00000018093
chlorocebus_sabaeus ENSCSAG00000014869
papio_anubis ENSPANG00000016308
cercocebus_atys ENSCATG00000033362
colobus_angolensis_palliatus ENSCANG00000033363
piliocolobus_tephrosceles ENSPTEG00000037474
rhinopithecus_bieti ENSRBIG00000035679
rhinopithecus_roxellana ENSRROG00000020695
saimiri_boliviensis_boliviensis ENSSBOG00000029035
cebus_capucinus ENSCCAG00000025483
callithrix_jacchus ENSCJAG00000007161
aotus_nancymaae ENSANAG00000001422
carlito_syrichta ENSTSYG00000004334
prolemur_simus ENSPSMG00000023263
microcebus_murinus ENSMICG00000036200
propithecus_coquereli ENSPCOG00000017687
otolemur_garnettii ENSOGAG00000010922
otolemur_garnettii ENSOGAG00000030999
chinchilla_lanigera ENSCLAG00000002305
octodon_degus ENSODEG00000010610
cavia_porcellus ENSCPOG00000013459
cavia_aperea ENSCAPG00000007862
heterocephalus_glaber_female ENSHGLG00000011952
heterocephalus_glaber_male ENSHGLG00100013536
fukomys_damarensis ENSFDAG00000015342
ictidomys_tridecemlineatus ENSSTOG00000008475
spermophilus_dauricus ENSSDAG00000012538
marmota_marmota_marmota ENSMMMG00000023604
urocitellus_parryii ENSUPAG00010010203
castor_canadensis ENSCCNG00000022858
dipodomys_ordii ENSDORG00000014440
mus_musculus ENSMUSG00000041966
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024562
mus_spicilegus ENSMSIG00000006912
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023640
mus_pahari MGP_PahariEiJ_G0025092
rattus_norvegicus ENSRNOG00000009403
meriones_unguiculatus ENSMUGG00000018558
cricetulus_griseus_chok1gshd ENSCGRG00001011719
cricetulus_griseus_crigri-picr ENSCGRG00015002770
cricetulus_griseus_crigri ENSCGRG00000015305
mesocricetus_auratus ENSMAUG00000020289
peromyscus_maniculatus_bairdii ENSPEMG00000021352
microtus_ochrogaster ENSMOCG00000008437
nannospalax_galili ENSNGAG00000018502
jaculus_jaculus ENSJJAG00000017182
oryctolagus_cuniculus ENSOCUG00000013882
ochotona_princeps ENSOPRG00000007703
tupaia_belangeri ENSTBEG00000006836
pteropus_vampyrus ENSPVAG00000005737
myotis_lucifugus ENSMLUG00000013675
ursus_maritimus ENSUMAG00000014394
ursus_americanus ENSUAMG00000017509
ailuropoda_melanoleuca ENSAMEG00000008630
mustela_putorius_furo ENSMPUG00000000822
neovison_vison ENSNVIG00000006572
vulpes_vulpes ENSVVUG00000015663
canis_lupus_familiaris ENSCAFG00000012660
canis_lupus_dingo ENSCAFG00020003187
panthera_tigris_altaica ENSPTIG00000013789
panthera_pardus ENSPPRG00000023977
felis_catus ENSFCAG00000038050
equus_caballus ENSECAG00000023656
equus_asinus_asinus ENSEASG00005022667
tursiops_truncatus ENSTTRG00000012245
sus_scrofa ENSSSCG00000015947
capra_hircus ENSCHIG00000016595
ovis_aries ENSOARG00000002060
bos_mutus ENSBMUG00000002199
bos_taurus ENSBTAG00000007683
bison_bison_bison ENSBBBG00000007670
vicugna_pacos ENSVPAG00000007203
sorex_araneus ENSSARG00000009839
erinaceus_europaeus ENSEEUG00000006724
choloepus_hoffmanni ENSCHOG00000005740
dasypus_novemcinctus ENSDNOG00000045644
loxodonta_africana ENSLAFG00000003558
procavia_capensis ENSPCAG00000016052
echinops_telfairi ENSETEG00000003204
ornithorhynchus_anatinus ENSOANG00000008573
pogona_vitticeps ENSPVIG00000016057
anolis_carolinensis ENSACAG00000016620
notechis_scutatus ENSNSUG00000014388
salvator_merianae ENSSMRG00000013747
sphenodon_punctatus ENSSPUG00000011836
lepidothrix_coronata ENSLCOG00000016352
manacus_vitellinus ENSMVIG00005018296
lonchura_striata_domestica ENSLSDG00000010814
taeniopygia_guttata ENSTGUG00000008201
serinus_canaria ENSSCAG00000015882
zonotrichia_albicollis ENSZALG00000017629
junco_hyemalis ENSJHYG00000000572
cyanistes_caeruleus ENSCCEG00000023989
