petromyzon_marinus ENSPMAG00000001264
eptatretus_burgeri ENSEBUG00000015639
ornithorhynchus_anatinus ENSOANG00000031113
gopherus_agassizii ENSGAGG00000004661
latimeria_chalumnae ENSLACG00000000352
paramormyrops_kingsleyae ENSPKIG00000016721
gopherus_agassizii ENSGAGG00000008835
amphiprion_percula ENSAPEG00000012148
amphiprion_ocellaris ENSAOCG00000012661
acanthochromis_polyacanthus ENSAPOG00000012714
stegastes_partitus ENSSPAG00000005944
lates_calcarifer ENSLCAG00010014893
seriola_dumerili ENSSDUG00000017859
seriola_lalandi ENSSLDG00000013745
scophthalmus_maximus ENSSMAG00000000273
anabas_testudineus ENSATEG00000003859
mastacembelus_armatus ENSMAMG00000021406
monopterus_albus ENSMALG00000021388
cottoperca_gobio ENSCGOG00000001564
gasterosteus_aculeatus ENSGACG00000015802
labrus_bergylta ENSLBEG00000025760
larimichthys_crocea ENSLCRG00005009209
parambassis_ranga ENSPRNG00000025778
kryptolebias_marmoratus ENSKMAG00000007336
astatotilapia_calliptera ENSACLG00000002428
pundamilia_nyererei ENSPNYG00000013794
maylandia_zebra ENSMZEG00005013896
haplochromis_burtoni ENSHBUG00000012739
oreochromis_niloticus ENSONIG00000005848
neolamprologus_brichardi ENSNBRG00000010346
amphilophus_citrinellus ENSACIG00000001861
mola_mola ENSMMOG00000016483
xiphophorus_maculatus ENSXMAG00000006657
gambusia_affinis ENSGAFG00000017298
poecilia_mexicana ENSPMEG00000006249
poecilia_latipinna ENSPLAG00000008254
poecilia_reticulata ENSPREG00000023226
poecilia_formosa ENSPFOG00000003451
fundulus_heteroclitus ENSFHEG00000014129
cyprinodon_variegatus ENSCVAG00000005624
oryzias_latipes ENSORLG00020009129
oryzias_latipes ENSORLG00015007394
oryzias_latipes ENSORLG00000008091
oryzias_melastigma ENSOMEG00000001981
gouania_willdenowi ENSGWIG00000024984
cynoglossus_semilaevis ENSCSEG00000001649
hippocampus_comes ENSHCOG00000003366
periophthalmus_magnuspinnatus ENSPMGG00000006042
takifugu_rubripes ENSTRUG00000017723
tetraodon_nigroviridis ENSTNIG00000009336
betta_splendens ENSBSLG00000012610
hucho_hucho ENSHHUG00000040892
hucho_hucho ENSHHUG00000037783
esox_lucius ENSELUG00000013729
gadus_morhua ENSGMOG00000015360
clupea_harengus ENSCHAG00000012807
astyanax_mexicanus ENSAMXG00000012478
astyanax_mexicanus ENSAMXG00005010378
pygocentrus_nattereri ENSPNAG00000020407
ictalurus_punctatus ENSIPUG00000023240
electrophorus_electricus ENSEEEG00000018229
danio_rerio ENSDARG00000036179
denticeps_clupeoides ENSDCDG00000028046
scleropages_formosus ENSSFOG00015024079
paramormyrops_kingsleyae ENSPKIG00000022937
scleropages_formosus ENSSFOG00015014384
lepisosteus_oculatus ENSLOCG00000013657
erpetoichthys_calabaricus ENSECRG00000021197
apteryx_owenii ENSAOWG00000008101
apteryx_haastii ENSAHAG00000012766
apteryx_rowi ENSARWG00000006163
dromaius_novaehollandiae ENSDNVG00000018497
nothoprocta_perdicaria ENSNPEG00000014055
calidris_pugnax ENSCPUG00000015833
calidris_pygmaea ENSCPGG00000011355
melopsittacus_undulatus ENSMUNG00000015614
lonchura_striata ENSLSDG00000015397
taeniopygia_guttata ENSTGUG00000005894
serinus_canaria ENSSCAG00000016544
zonotrichia_albicollis ENSZALG00000001844
junco_hyemalis ENSJHYG00000016257
cyanistes_caeruleus ENSCCEG00000020052
parus_major ENSPMJG00000015983
ficedula_albicollis ENSFALG00000012355
lepidothrix_coronata ENSLCOG00000004498
manacus_vitellinus ENSMVIG00005016568
meleagris_gallopavo ENSMGAG00000005190
meleagris_gallopavo ENSMGAG00000016492
