takifugu_rubripes ENSTRUG00000016469
tetraodon_nigroviridis ENSTNIG00000019563
gasterosteus_aculeatus ENSGACG00000009932
periophthalmus_magnuspinnatus ENSPMGG00000004294
betta_splendens ENSBSLG00000013044
poecilia_formosa ENSPFOG00000016079
poecilia_mexicana ENSPMEG00000019304
poecilia_latipinna ENSPLAG00000022155
gambusia_affinis ENSGAFG00000008613
cyprinodon_variegatus ENSCVAG00000005359
fundulus_heteroclitus ENSFHEG00000006361
kryptolebias_marmoratus ENSKMAG00000009898
cynoglossus_semilaevis ENSCSEG00000012844
amphiprion_percula ENSAPEG00000004973
amphiprion_ocellaris ENSAOCG00000021839
acanthochromis_polyacanthus ENSAPOG00000006249
stegastes_partitus ENSSPAG00000008103
oryzias_latipes ENSORLG00000004315
oryzias_latipes ENSORLG00015018950
oryzias_melastigma ENSOMEG00000005247
labrus_bergylta ENSLBEG00000014859
larimichthys_crocea ENSLCRG00005015241
gouania_willdenowi ENSGWIG00000016755
scophthalmus_maximus ENSSMAG00000011400
seriola_dumerili ENSSDUG00000003659
seriola_lalandi ENSSLDG00000008540
seriola_lalandi ENSSLDG00000022602
lates_calcarifer ENSLCAG00010011281
maylandia_zebra ENSMZEG00005009682
astatotilapia_calliptera ENSACLG00000013473
pundamilia_nyererei ENSPNYG00000018853
haplochromis_burtoni ENSHBUG00000022733
neolamprologus_brichardi ENSNBRG00000021974
oreochromis_niloticus ENSONIG00000019909
amphilophus_citrinellus ENSACIG00000001082
monopterus_albus ENSMALG00000003757
mola_mola ENSMMOG00000002606
parambassis_ranga ENSPRNG00000022498
hippocampus_comes ENSHCOG00000013204
gadus_morhua ENSGMOG00000013344
hucho_hucho ENSHHUG00000040912
danio_rerio ENSDARG00000063283
astyanax_mexicanus ENSAMXG00005005798
astyanax_mexicanus ENSAMXG00005020172
astyanax_mexicanus ENSAMXG00000041589
ictalurus_punctatus ENSIPUG00000011036
electrophorus_electricus ENSEEEG00000018396
denticeps_clupeoides ENSDCDG00000001738
clupea_harengus ENSCHAG00000021004
