petromyzon_marinus ENSPMAG00000003649
eptatretus_burgeri ENSEBUG00000011236
taeniopygia_guttata ENSTGUG00000010909
lonchura_striata ENSLSDG00000000391
serinus_canaria ENSSCAG00000003913
ficedula_albicollis ENSFALG00000013296
junco_hyemalis ENSJHYG00000007274
zonotrichia_albicollis ENSZALG00000003206
parus_major ENSPMJG00000008333
cyanistes_caeruleus ENSCCEG00000006789
manacus_vitellinus ENSMVIG00005017841
lepidothrix_coronata ENSLCOG00000000638
melopsittacus_undulatus ENSMUNG00000001022
calidris_pygmaea ENSCPGG00000011718
calidris_pugnax ENSCPUG00000015311
anser_brachyrhynchus ENSABRG00000004259
anas_platyrhynchos ENSAPLG00000010521
gallus_gallus ENSGALG00000012569
coturnix_japonica ENSCJPG00005018189
meleagris_gallopavo ENSMGAG00000012777
numida_meleagris ENSNMEG00000011891
apteryx_owenii ENSAOWG00000017716
apteryx_rowi ENSARWG00000002053
apteryx_haastii ENSAHAG00000014938
dromaius_novaehollandiae ENSDNVG00000007866
nothoprocta_perdicaria ENSNPEG00000000127
crocodylus_porosus ENSCPRG00005018590
chelonoidis_abingdonii ENSCABG00000012863
gopherus_agassizii ENSGAGG00000019128
chrysemys_picta ENSCPBG00000002135
pelodiscus_sinensis ENSPSIG00000011604
pogona_vitticeps ENSPVIG00000018630
anolis_carolinensis ENSACAG00000014762
notechis_scutatus ENSNSUG00000012331
salvator_merianae ENSSMRG00000015881
sphenodon_punctatus ENSSPUG00000012801
phascolarctos_cinereus ENSPCIG00000009460
vombatus_ursinus ENSVURG00010004910
notamacropus_eugenii ENSMEUG00000016501
sarcophilus_harrisii ENSSHAG00000016475
monodelphis_domestica ENSMODG00000001336
loxodonta_africana ENSLAFG00000013837
procavia_capensis ENSPCAG00000014238
echinops_telfairi ENSETEG00000016775
choloepus_hoffmanni ENSCHOG00000008883
dasypus_novemcinctus ENSDNOG00000025780
saimiri_boliviensis ENSSBOG00000034715
cebus_capucinus ENSCCAG00000035118
callithrix_jacchus ENSCJAG00000006238
callithrix_jacchus ENSCJAG00000053336
aotus_nancymaae ENSANAG00000022065
aotus_nancymaae ENSANAG00000037533
pan_paniscus ENSPPAG00000030954
pan_troglodytes ENSPTRG00000014290
homo_sapiens ENSG00000100225
gorilla_gorilla ENSGGOG00000017158
pongo_abelii ENSPPYG00000011755
nomascus_leucogenys ENSNLEG00000004862
macaca_fascicularis ENSMFAG00000037085
macaca_nemestrina ENSMNEG00000028153
macaca_mulatta ENSMMUG00000006728
cercocebus_atys ENSCATG00000039724
mandrillus_leucophaeus ENSMLEG00000034058
papio_anubis ENSPANG00000026268
theropithecus_gelada ENSTGEG00000016019
chlorocebus_sabaeus ENSCSAG00000008283
rhinopithecus_roxellana ENSRROG00000032496
rhinopithecus_bieti ENSRBIG00000033965
piliocolobus_tephrosceles ENSPTEG00000023203
carlito_syrichta ENSTSYG00000001718
microcebus_murinus ENSMICG00000013344
propithecus_coquereli ENSPCOG00000021458
prolemur_simus ENSPSMG00000010121
otolemur_garnettii ENSOGAG00000013269
mus_spretus MGP_SPRETEiJ_G0016509
