gopherus_agassizii ENSGAGG00000014637
chelonoidis_abingdonii ENSCABG00000014213
chrysemys_picta ENSCPBG00000016728
pelodiscus_sinensis ENSPSIG00000014809
cyanistes_caeruleus ENSCCEG00000024237
parus_major ENSPMJG00000009832
ficedula_albicollis ENSFALG00000008922
lonchura_striata ENSLSDG00000012859
taeniopygia_guttata ENSTGUG00000006036
serinus_canaria ENSSCAG00000017139
junco_hyemalis ENSJHYG00000011665
zonotrichia_albicollis ENSZALG00000017413
lepidothrix_coronata ENSLCOG00000003947
manacus_vitellinus ENSMVIG00005012140
melopsittacus_undulatus ENSMUNG00000008119
calidris_pugnax ENSCPUG00000006896
calidris_pygmaea ENSCPGG00000013670
anser_brachyrhynchus ENSABRG00000020094
anas_platyrhynchos ENSAPLG00000007756
gallus_gallus ENSGALG00000034572
coturnix_japonica ENSCJPG00005004107
meleagris_gallopavo ENSMGAG00000001628
numida_meleagris ENSNMEG00000007741
dromaius_novaehollandiae ENSDNVG00000008269
nothoprocta_perdicaria ENSNPEG00000003524
apteryx_owenii ENSAOWG00000002430
apteryx_rowi ENSARWG00000016239
apteryx_haastii ENSAHAG00000017349
gallus_gallus ENSGALG00000049862
anolis_carolinensis ENSACAG00000006781
pogona_vitticeps ENSPVIG00000018695
notechis_scutatus ENSNSUG00000011343
salvator_merianae ENSSMRG00000009567
sphenodon_punctatus ENSSPUG00000008656
vombatus_ursinus ENSVURG00010017083
phascolarctos_cinereus ENSPCIG00000018160
notamacropus_eugenii ENSMEUG00000007715
sarcophilus_harrisii ENSSHAG00000001263
monodelphis_domestica ENSMODG00000011717
monodelphis_domestica ENSMODG00000048001
ornithorhynchus_anatinus ENSOANG00000014854
latimeria_chalumnae ENSLACG00000018788
callorhinchus_milii ENSCMIG00000009472
eptatretus_burgeri ENSEBUG00000008013
eptatretus_burgeri ENSEBUG00000008246
eptatretus_burgeri ENSEBUG00000002614
petromyzon_marinus ENSPMAG00000000333
callorhinchus_milii ENSCMIG00000010063
denticeps_clupeoides ENSDCDG00000034218
prolemur_simus ENSPSMG00000006396
propithecus_coquereli ENSPCOG00000012625
microcebus_murinus ENSMICG00000002709
otolemur_garnettii ENSOGAG00000032245
pan_paniscus ENSPPAG00000043583
pan_troglodytes ENSPTRG00000014989
homo_sapiens ENSG00000164087
gorilla_gorilla ENSGGOG00000006652
pongo_abelii ENSPPYG00000013816
nomascus_leucogenys ENSNLEG00000007084
macaca_fascicularis ENSMFAG00000001970
macaca_nemestrina ENSMNEG00000042811
macaca_mulatta ENSMMUG00000012485
mandrillus_leucophaeus ENSMLEG00000039574
theropithecus_gelada ENSTGEG00000002534
papio_anubis ENSPANG00000016905
cercocebus_atys ENSCATG00000021822
chlorocebus_sabaeus ENSCSAG00000013862
colobus_angolensis ENSCANG00000033064
piliocolobus_tephrosceles ENSPTEG00000038879
rhinopithecus_bieti ENSRBIG00000031748
rhinopithecus_roxellana ENSRROG00000044472
saimiri_boliviensis ENSSBOG00000027902
cebus_capucinus ENSCCAG00000023380
callithrix_jacchus ENSCJAG00000005972
aotus_nancymaae ENSANAG00000030897
carlito_syrichta ENSTSYG00000008302
castor_canadensis ENSCCNG00000002707
dipodomys_ordii ENSDORG00000004729
heterocephalus_glaber ENSHGLG00000013436
heterocephalus_glaber ENSHGLG00100003479
fukomys_damarensis ENSFDAG00000011606
chinchilla_lanigera ENSCLAG00000010593
octodon_degus ENSODEG00000018290
cavia_porcellus ENSCPOG00000006740
cavia_aperea ENSCAPG00000016201
ictidomys_tridecemlineatus ENSSTOG00000002638
marmota_marmota ENSMMMG00000001222
urocitellus_parryii ENSUPAG00010022421
spermophilus_dauricus ENSSDAG00000011253
peromyscus_maniculatus ENSPEMG00000024131
microtus_ochrogaster ENSMOCG00000003396
cricetulus_griseus ENSCGRG00015009337
cricetulus_griseus ENSCGRG00000014175
cricetulus_griseus ENSCGRG00001007357
cricetulus_griseus ENSCGRG00000014289
mesocricetus_auratus ENSMAUG00000017403
mus_spretus MGP_SPRETEiJ_G0033763
mus_spicilegus ENSMSIG00000010905
mus_musculus ENSMUSG00000023345
mus_caroli MGP_CAROLIEiJ_G0032617
