petromyzon_marinus ENSPMAG00000008552
eptatretus_burgeri ENSEBUG00000011805
fundulus_heteroclitus ENSFHEG00000008378
fundulus_heteroclitus ENSFHEG00000008358
poecilia_formosa ENSPFOG00000005669
poecilia_reticulata ENSPREG00000018103
xiphophorus_maculatus ENSXMAG00000014350
gambusia_affinis ENSGAFG00000003225
cyprinodon_variegatus ENSCVAG00000022886
fundulus_heteroclitus ENSFHEG00000009839
kryptolebias_marmoratus ENSKMAG00000012673
oryzias_latipes ENSORLG00020008634
oryzias_latipes_asm223469v1 ENSORLG00015015801
oryzias_latipes ENSORLG00000002300
astatotilapia_calliptera ENSACLG00000007532
maylandia_zebra ENSMZEG00005026463
pundamilia_nyererei ENSPNYG00000012804
haplochromis_burtoni ENSHBUG00000019707
neolamprologus_brichardi ENSNBRG00000018133
oreochromis_niloticus ENSONIG00000019669
amphilophus_citrinellus ENSACIG00000007050
poecilia_latipinna ENSPLAG00000005739
poecilia_mexicana ENSPMEG00000003036
amphiprion_percula ENSAPEG00000009571
stegastes_partitus ENSSPAG00000004127
periophthalmus_magnuspinnatus ENSPMGG00000021663
mastacembelus_armatus ENSMAMG00000002300
takifugu_rubripes ENSTRUG00000007766
tetraodon_nigroviridis ENSTNIG00000013821
seriola_dumerili ENSSDUG00000019421
gasterosteus_aculeatus ENSGACG00000003131
cynoglossus_semilaevis ENSCSEG00000014626
oryzias_melastigma ENSOMEG00000007815
seriola_lalandi_dorsalis ENSSLDG00000013162
anabas_testudineus ENSATEG00000008300
periophthalmus_magnuspinnatus ENSPMGG00000023823
amphiprion_ocellaris ENSAOCG00000009148
acanthochromis_polyacanthus ENSAPOG00000017385
poecilia_mexicana ENSPMEG00000023128
poecilia_latipinna ENSPLAG00000016280
xiphophorus_couchianus ENSXCOG00000019582
scophthalmus_maximus ENSSMAG00000020105
labrus_bergylta ENSLBEG00000027468
hippocampus_comes ENSHCOG00000007847
monopterus_albus ENSMALG00000009357
mola_mola ENSMMOG00000014995
tetraodon_nigroviridis ENSTNIG00000003772
poecilia_formosa ENSPFOG00000009170
poecilia_mexicana ENSPMEG00000022736
poecilia_latipinna ENSPLAG00000014515
poecilia_reticulata ENSPREG00000011158
xiphophorus_couchianus ENSXCOG00000017108
xiphophorus_maculatus ENSXMAG00000002661
gambusia_affinis ENSGAFG00000009834
kryptolebias_marmoratus ENSKMAG00000017475
oryzias_latipes ENSORLG00000004284
oryzias_latipes_asm223469v1 ENSORLG00015009098
oryzias_latipes ENSORLG00020022597
oryzias_melastigma ENSOMEG00000019696
seriola_dumerili ENSSDUG00000004985
seriola_lalandi_dorsalis ENSSLDG00000011095
cynoglossus_semilaevis ENSCSEG00000012945
maylandia_zebra ENSMZEG00005025382
astatotilapia_calliptera ENSACLG00000008658
haplochromis_burtoni ENSHBUG00000019807
pundamilia_nyererei ENSPNYG00000005668
oreochromis_niloticus ENSONIG00000013814
periophthalmus_magnuspinnatus ENSPMGG00000022844
amphiprion_ocellaris ENSAOCG00000003193
amphiprion_percula ENSAPEG00000008310
acanthochromis_polyacanthus ENSAPOG00000004001
stegastes_partitus ENSSPAG00000013093
scophthalmus_maximus ENSSMAG00000013389
mastacembelus_armatus ENSMAMG00000004989
labrus_bergylta ENSLBEG00000024265
amphilophus_citrinellus ENSACIG00000005727
neolamprologus_brichardi ENSNBRG00000004016
monopterus_albus ENSMALG00000013646
takifugu_rubripes ENSTRUG00000013133
tetraodon_nigroviridis ENSTNIG00000006474
mola_mola ENSMMOG00000003106
gasterosteus_aculeatus ENSGACG00000003773
anabas_testudineus ENSATEG00000024896
gadus_morhua ENSGMOG00000005393
esox_lucius ENSELUG00000002822
pygocentrus_nattereri ENSPNAG00000001741
astyanax_mexicanus ENSAMXG00000035226
ictalurus_punctatus ENSIPUG00000017724
danio_rerio ENSDARG00000001890
piliocolobus_tephrosceles ENSPTEG00000003498
piliocolobus_tephrosceles ENSPTEG00000003603
