eptatretus_burgeri ENSEBUG00000010858
petromyzon_marinus ENSPMAG00000006299
scophthalmus_maximus ENSSMAG00000001680
anabas_testudineus ENSATEG00000007899
labrus_bergylta ENSLBEG00000000120
haplochromis_burtoni ENSHBUG00000006127
pundamilia_nyererei ENSPNYG00000018693
astatotilapia_calliptera ENSACLG00000007174
maylandia_zebra ENSMZEG00005024876
neolamprologus_brichardi ENSNBRG00000002238
oreochromis_niloticus ENSONIG00000008746
amphilophus_citrinellus ENSACIG00000019454
kryptolebias_marmoratus ENSKMAG00000006452
amphiprion_ocellaris ENSAOCG00000015138
amphiprion_percula ENSAPEG00000017481
acanthochromis_polyacanthus ENSAPOG00000000295
gasterosteus_aculeatus ENSGACG00000020492
mola_mola ENSMMOG00000012804
seriola_lalandi_dorsalis ENSSLDG00000015517
seriola_dumerili ENSSDUG00000017736
monopterus_albus ENSMALG00000018057
mastacembelus_armatus ENSMAMG00000020981
stegastes_partitus ENSSPAG00000008641
xiphophorus_maculatus ENSXMAG00000007366
xiphophorus_couchianus ENSXCOG00000009153
gambusia_affinis ENSGAFG00000001727
poecilia_formosa ENSPFOG00000010719
poecilia_latipinna ENSPLAG00000018054
poecilia_mexicana ENSPMEG00000014029
poecilia_reticulata ENSPREG00000009010
cyprinodon_variegatus ENSCVAG00000006034
fundulus_heteroclitus ENSFHEG00000023082
takifugu_rubripes ENSTRUG00000024068
tetraodon_nigroviridis ENSTNIG00000016121
oryzias_latipes ENSORLG00000002795
oryzias_latipes ENSORLG00020016792
oryzias_latipes_asm223469v1 ENSORLG00015001149
oryzias_melastigma ENSOMEG00000009095
hippocampus_comes ENSHCOG00000009491
cynoglossus_semilaevis ENSCSEG00000018563
gadus_morhua ENSGMOG00000007056
esox_lucius ENSELUG00000006708
pygocentrus_nattereri ENSPNAG00000015336
astyanax_mexicanus ENSAMXG00000030410
ictalurus_punctatus ENSIPUG00000007844
danio_rerio ENSDARG00000054164
scleropages_formosus ENSSFOG00015006180
paramormyrops_kingsleyae ENSPKIG00000018389
lepisosteus_oculatus ENSLOCG00000004118
notechis_scutatus ENSNSUG00000006129
pogona_vitticeps ENSPVIG00000010307
salvator_merianae ENSSMRG00000010728
sphenodon_punctatus ENSSPUG00000002623
anser_brachyrhynchus ENSABRG00000007069
anas_platyrhynchos_platyrhynchos ENSAPLG00000010523
meleagris_gallopavo ENSMGAG00000004317
gallus_gallus ENSGALG00000002379
coturnix_japonica ENSCJPG00005010031
manacus_vitellinus ENSMVIG00005010527
lepidothrix_coronata ENSLCOG00000011303
parus_major ENSPMJG00000019004
cyanistes_caeruleus ENSCCEG00000005516
lonchura_striata_domestica ENSLSDG00000012039
taeniopygia_guttata ENSTGUG00000005052
serinus_canaria ENSSCAG00000006640
junco_hyemalis ENSJHYG00000009197
zonotrichia_albicollis ENSZALG00000011777
ficedula_albicollis ENSFALG00000006796
calidris_pygmaea ENSCPGG00000009539
apteryx_rowi ENSARWG00000010959
apteryx_haastii ENSAHAG00000007192
dromaius_novaehollandiae ENSDNVG00000007713
nothoprocta_perdicaria ENSNPEG00000011199
