takifugu_rubripes ENSTRUG00000014930
tetraodon_nigroviridis ENSTNIG00000015721
hippocampus_comes ENSHCOG00000003472
cyprinodon_variegatus ENSCVAG00000000223
fundulus_heteroclitus ENSFHEG00000000178
poecilia_reticulata ENSPREG00000010790
poecilia_formosa ENSPFOG00000001781
poecilia_mexicana ENSPMEG00000006010
xiphophorus_maculatus ENSXMAG00000015981
xiphophorus_couchianus ENSXCOG00000014263
kryptolebias_marmoratus ENSKMAG00000010979
oryzias_latipes ENSORLG00000000335
oryzias_latipes_asm223469v1 ENSORLG00015015965
oryzias_latipes ENSORLG00020006884
oryzias_melastigma ENSOMEG00000012015
astatotilapia_calliptera ENSACLG00000008796
maylandia_zebra ENSMZEG00005000754
pundamilia_nyererei ENSPNYG00000020486
haplochromis_burtoni ENSHBUG00000023875
oreochromis_niloticus ENSONIG00000000988
neolamprologus_brichardi ENSNBRG00000014236
amphilophus_citrinellus ENSACIG00000021930
cynoglossus_semilaevis ENSCSEG00000003303
labrus_bergylta ENSLBEG00000011327
periophthalmus_magnuspinnatus ENSPMGG00000016414
mastacembelus_armatus ENSMAMG00000017823
monopterus_albus ENSMALG00000008622
anabas_testudineus ENSATEG00000003059
seriola_dumerili ENSSDUG00000002721
seriola_lalandi_dorsalis ENSSLDG00000024564
scophthalmus_maximus ENSSMAG00000010540
amphiprion_ocellaris ENSAOCG00000003300
amphiprion_percula ENSAPEG00000002657
acanthochromis_polyacanthus ENSAPOG00000007984
stegastes_partitus ENSSPAG00000016704
mola_mola ENSMMOG00000004251
gasterosteus_aculeatus ENSGACG00000016411
gadus_morhua ENSGMOG00000018735
esox_lucius ENSELUG00000014761
pygocentrus_nattereri ENSPNAG00000023714
astyanax_mexicanus ENSAMXG00000010608
ictalurus_punctatus ENSIPUG00000001656
danio_rerio ENSDARG00000034268
paramormyrops_kingsleyae ENSPKIG00000019877
scleropages_formosus ENSSFOG00015002876
lepisosteus_oculatus ENSLOCG00000012214
gallus_gallus ENSGALG00000001916
coturnix_japonica ENSCJPG00005007287
meleagris_gallopavo ENSMGAG00000002113
numida_meleagris ENSNMEG00000015684
anas_platyrhynchos_platyrhynchos ENSAPLG00000014516
anser_brachyrhynchus ENSABRG00000019834
calidris_pugnax ENSCPUG00000006878
calidris_pugnax ENSCPUG00000007405
melopsittacus_undulatus ENSMUNG00000009975
calidris_pygmaea ENSCPGG00000008538
cyanistes_caeruleus ENSCCEG00000016621
parus_major ENSPMJG00000014538
ficedula_albicollis ENSFALG00000009685
taeniopygia_guttata ENSTGUG00000001512
lonchura_striata_domestica ENSLSDG00000016108
junco_hyemalis ENSJHYG00000007022
zonotrichia_albicollis ENSZALG00000006075
serinus_canaria ENSSCAG00000009574
lepidothrix_coronata ENSLCOG00000012492
