takifugu_rubripes ENSTRUG00000007147
tetraodon_nigroviridis ENSTNIG00000019643
mola_mola ENSMMOG00000009406
labrus_bergylta ENSLBEG00000013370
gasterosteus_aculeatus ENSGACG00000018471
monopterus_albus ENSMALG00000005429
mastacembelus_armatus ENSMAMG00000012661
anabas_testudineus ENSATEG00000001099
seriola_lalandi_dorsalis ENSSLDG00000002654
seriola_dumerili ENSSDUG00000010352
scophthalmus_maximus ENSSMAG00000009475
xiphophorus_maculatus ENSXMAG00000010450
xiphophorus_couchianus ENSXCOG00000010386
gambusia_affinis ENSGAFG00000007056
poecilia_mexicana ENSPMEG00000021519
poecilia_latipinna ENSPLAG00000008593
poecilia_formosa ENSPFOG00000005236
poecilia_reticulata ENSPREG00000020347
fundulus_heteroclitus ENSFHEG00000011019
cyprinodon_variegatus ENSCVAG00000018795
kryptolebias_marmoratus ENSKMAG00000009626
oryzias_latipes ENSORLG00000007644
oryzias_latipes_asm223469v1 ENSORLG00015007143
oryzias_latipes ENSORLG00020005692
oryzias_melastigma ENSOMEG00000012177
astatotilapia_calliptera ENSACLG00000000973
maylandia_zebra ENSMZEG00005008218
haplochromis_burtoni ENSHBUG00000003689
pundamilia_nyererei ENSPNYG00000000160
neolamprologus_brichardi ENSNBRG00000018226
oreochromis_niloticus ENSONIG00000017620
amphilophus_citrinellus ENSACIG00000015669
amphiprion_ocellaris ENSAOCG00000002171
amphiprion_percula ENSAPEG00000011292
acanthochromis_polyacanthus ENSAPOG00000023295
stegastes_partitus ENSSPAG00000009064
hippocampus_comes ENSHCOG00000002788
cynoglossus_semilaevis ENSCSEG00000020044
gadus_morhua ENSGMOG00000001922
esox_lucius ENSELUG00000006843
pygocentrus_nattereri ENSPNAG00000020045
astyanax_mexicanus ENSAMXG00000035984
danio_rerio ENSDARG00000020901
scleropages_formosus ENSSFOG00015017077
