petromyzon_marinus ENSPMAG00000002055
eptatretus_burgeri ENSEBUG00000012993
amphilophus_citrinellus ENSACIG00000010187
ictalurus_punctatus ENSIPUG00000016194
scleropages_formosus ENSSFOG00015022051
paramormyrops_kingsleyae ENSPKIG00000017672
gasterosteus_aculeatus ENSGACG00000012249
scophthalmus_maximus ENSSMAG00000018112
oryzias_latipes ENSORLG00020016416
oryzias_latipes ENSORLG00000029870
oryzias_latipes_asm223469v1 ENSORLG00015000418
oryzias_melastigma ENSOMEG00000001906
poecilia_mexicana ENSPMEG00000011533
poecilia_formosa ENSPFOG00000014530
poecilia_latipinna ENSPLAG00000018755
poecilia_reticulata ENSPREG00000000879
gambusia_affinis ENSGAFG00000020846
xiphophorus_couchianus ENSXCOG00000006440
xiphophorus_maculatus ENSXMAG00000005352
kryptolebias_marmoratus ENSKMAG00000019832
monopterus_albus ENSMALG00000013882
labrus_bergylta ENSLBEG00000025640
takifugu_rubripes ENSTRUG00000024974
tetraodon_nigroviridis ENSTNIG00000010282
anabas_testudineus ENSATEG00000013494
amphiprion_ocellaris ENSAOCG00000008114
amphiprion_percula ENSAPEG00000000918
acanthochromis_polyacanthus ENSAPOG00000016731
stegastes_partitus ENSSPAG00000008368
maylandia_zebra ENSMZEG00005012610
astatotilapia_calliptera ENSACLG00000020520
haplochromis_burtoni ENSHBUG00000007424
neolamprologus_brichardi ENSNBRG00000013756
oreochromis_niloticus ENSONIG00000001626
seriola_dumerili ENSSDUG00000001538
seriola_lalandi_dorsalis ENSSLDG00000009004
mastacembelus_armatus ENSMAMG00000001478
cynoglossus_semilaevis ENSCSEG00000015963
fundulus_heteroclitus ENSFHEG00000006468
pundamilia_nyererei ENSPNYG00000001688
seriola_lalandi_dorsalis ENSSLDG00000006529
mola_mola ENSMMOG00000014754
hippocampus_comes ENSHCOG00000013017
gadus_morhua ENSGMOG00000012937
esox_lucius ENSELUG00000016763
astyanax_mexicanus ENSAMXG00000014023
pygocentrus_nattereri ENSPNAG00000028454
danio_rerio ENSDARG00000071040
lepisosteus_oculatus ENSLOCG00000016923
periophthalmus_magnuspinnatus ENSPMGG00000018685
pogona_vitticeps ENSPVIG00000004499
anolis_carolinensis ENSACAG00000015197
notechis_scutatus ENSNSUG00000017455
salvator_merianae ENSSMRG00000017501
sphenodon_punctatus ENSSPUG00000000989
gallus_gallus ENSGALG00000015812
coturnix_japonica ENSCJPG00005004271
meleagris_gallopavo ENSMGAG00000013682
numida_meleagris ENSNMEG00000010168
anser_brachyrhynchus ENSABRG00000007686
calidris_pugnax ENSCPUG00000009917
calidris_pygmaea ENSCPGG00000003644
taeniopygia_guttata ENSTGUG00000012467
lonchura_striata_domestica ENSLSDG00000013633
serinus_canaria ENSSCAG00000003351
cyanistes_caeruleus ENSCCEG00000016640
parus_major ENSPMJG00000002643
junco_hyemalis ENSJHYG00000015313
manacus_vitellinus ENSMVIG00005003838
lepidothrix_coronata ENSLCOG00000016025
ficedula_albicollis ENSFALG00000002917
melopsittacus_undulatus ENSMUNG00000007048
apteryx_owenii ENSAOWG00000018957
apteryx_rowi ENSARWG00000012103
apteryx_haastii ENSAHAG00000006444
dromaius_novaehollandiae ENSDNVG00000006090
