anser_brachyrhynchus ENSABRG00000012510
anas_platyrhynchos_platyrhynchos ENSAPLG00000009500
meleagris_gallopavo ENSMGAG00000001009
gallus_gallus ENSGALG00000029304
coturnix_japonica ENSCJPG00005019135
numida_meleagris ENSNMEG00000004423
lepidothrix_coronata ENSLCOG00000012410
manacus_vitellinus ENSMVIG00005014531
lonchura_striata_domestica ENSLSDG00000003383
taeniopygia_guttata ENSTGUG00000003220
serinus_canaria ENSSCAG00000010466
cyanistes_caeruleus ENSCCEG00000022039
parus_major ENSPMJG00000004236
ficedula_albicollis ENSFALG00000013609
zonotrichia_albicollis ENSZALG00000007677
junco_hyemalis ENSJHYG00000002224
melopsittacus_undulatus ENSMUNG00000011647
calidris_pygmaea ENSCPGG00000015678
calidris_pugnax ENSCPUG00000014302
apteryx_haastii ENSAHAG00000014488
apteryx_owenii ENSAOWG00000016228
apteryx_rowi ENSARWG00000012125
nothoprocta_perdicaria ENSNPEG00000012464
dromaius_novaehollandiae ENSDNVG00000018185
crocodylus_porosus ENSCPRG00005000943
chelonoidis_abingdonii ENSCABG00000017418
gopherus_agassizii ENSGAGG00000009993
chrysemys_picta_bellii ENSCPBG00000010665
pelodiscus_sinensis ENSPSIG00000004385
pogona_vitticeps ENSPVIG00000016633
anolis_carolinensis ENSACAG00000017920
notechis_scutatus ENSNSUG00000012582
salvator_merianae ENSSMRG00000002625
sphenodon_punctatus ENSSPUG00000012896
heterocephalus_glaber_female ENSHGLG00000006479
heterocephalus_glaber_male ENSHGLG00100017008
fukomys_damarensis ENSFDAG00000009172
chinchilla_lanigera ENSCLAG00000011368
octodon_degus ENSODEG00000008293
cavia_porcellus ENSCPOG00000011371
cavia_aperea ENSCAPG00000008045
spermophilus_dauricus ENSSDAG00000009338
ictidomys_tridecemlineatus ENSSTOG00000008962
urocitellus_parryii ENSUPAG00010001214
marmota_marmota_marmota ENSMMMG00000010172
castor_canadensis ENSCCNG00000029561
dipodomys_ordii ENSDORG00000004203
peromyscus_maniculatus_bairdii ENSPEMG00000008268
microtus_ochrogaster ENSMOCG00000009823
cricetulus_griseus_crigri-picr ENSCGRG00015022333
cricetulus_griseus_crigri ENSCGRG00000012373
cricetulus_griseus_chok1gshd ENSCGRG00001021228
mesocricetus_auratus ENSMAUG00000020853
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018161
mus_spicilegus ENSMSIG00000025057
mus_musculus ENSMUSG00000078619
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017317
mus_pahari MGP_PahariEiJ_G0018447
rattus_norvegicus ENSRNOG00000010557
meriones_unguiculatus ENSMUGG00000017811
nannospalax_galili ENSNGAG00000001235
jaculus_jaculus ENSJJAG00000010905
oryctolagus_cuniculus ENSOCUG00000004337
ochotona_princeps ENSOPRG00000015044
propithecus_coquereli ENSPCOG00000019458
prolemur_simus ENSPSMG00000012129
microcebus_murinus ENSMICG00000010005
otolemur_garnettii ENSOGAG00000008302
macaca_nemestrina ENSMNEG00000034262
theropithecus_gelada ENSTGEG00000023535
cercocebus_atys ENSCATG00000042981
chlorocebus_sabaeus ENSCSAG00000003931
papio_anubis ENSPANG00000020977
macaca_fascicularis ENSMFAG00000038469
macaca_mulatta ENSMMUG00000016771
mandrillus_leucophaeus ENSMLEG00000044074
colobus_angolensis_palliatus ENSCANG00000028544
rhinopithecus_bieti ENSRBIG00000019777
piliocolobus_tephrosceles ENSPTEG00000006383
rhinopithecus_roxellana ENSRROG00000030291
nomascus_leucogenys ENSNLEG00000004106
pan_troglodytes ENSPTRG00000009526
pan_paniscus ENSPPAG00000035296
gorilla_gorilla ENSGGOG00000006814
homo_sapiens ENSG00000108604
pongo_abelii ENSPPYG00000008534
callithrix_jacchus ENSCJAG00000019528
callithrix_jacchus ENSCJAG00000046965
cebus_capucinus ENSCCAG00000026704
saimiri_boliviensis_boliviensis ENSSBOG00000029365
aotus_nancymaae ENSANAG00000027536
tupaia_belangeri ENSTBEG00000010798
loxodonta_africana ENSLAFG00000003256
echinops_telfairi ENSETEG00000019236
dasypus_novemcinctus ENSDNOG00000003053
bos_taurus ENSBTAG00000021062
bos_mutus ENSBMUG00000006479
bison_bison_bison ENSBBBG00000014270
capra_hircus ENSCHIG00000011609
ovis_aries ENSOARG00000013842
tursiops_truncatus ENSTTRG00000006988
vicugna_pacos ENSVPAG00000009637
ursus_americanus ENSUAMG00000007418
ursus_maritimus ENSUMAG00000017465
ailuropoda_melanoleuca ENSAMEG00000003062
mustela_putorius_furo ENSMPUG00000014835
mustela_putorius_furo ENSMPUG00000019787
neovison_vison ENSNVIG00000023624
canis_lupus_dingo ENSCAFG00020000817
vulpes_vulpes ENSVVUG00000004672
canis_lupus_dingo ENSCAFG00020026626
vulpes_vulpes ENSVVUG00000006131
canis_lupus_familiaris ENSCAFG00000012708
panthera_pardus ENSPPRG00000004137
panthera_tigris_altaica ENSPTIG00000017233
felis_catus ENSFCAG00000003502
pteropus_vampyrus ENSPVAG00000000168
myotis_lucifugus ENSMLUG00000011721
equus_asinus_asinus ENSEASG00005013940
equus_caballus ENSECAG00000011370
sorex_araneus ENSSARG00000009911
erinaceus_europaeus ENSEEUG00000000687
procavia_capensis ENSPCAG00000002713
carlito_syrichta ENSTSYG00000031050
phascolarctos_cinereus ENSPCIG00000009083
notamacropus_eugenii ENSMEUG00000013296
sarcophilus_harrisii ENSSHAG00000013118
monodelphis_domestica ENSMODG00000009857
xenopus_tropicalis ENSXETG00000014231
latimeria_chalumnae ENSLACG00000010175
pygocentrus_nattereri ENSPNAG00000011770
astyanax_mexicanus ENSAMXG00000012109
ictalurus_punctatus ENSIPUG00000017435
danio_rerio ENSDARG00000088877
mastacembelus_armatus ENSMAMG00000014154
anabas_testudineus ENSATEG00000020779
amphiprion_percula ENSAPEG00000018712
amphiprion_ocellaris ENSAOCG00000000162
acanthochromis_polyacanthus ENSAPOG00000021653
stegastes_partitus ENSSPAG00000013616
cynoglossus_semilaevis ENSCSEG00000006220
cynoglossus_semilaevis ENSCSEG00000006246
scophthalmus_maximus ENSSMAG00000018391
seriola_dumerili ENSSDUG00000022719
seriola_lalandi_dorsalis ENSSLDG00000018584
pundamilia_nyererei ENSPNYG00000010832
astatotilapia_calliptera ENSACLG00000011493
maylandia_zebra ENSMZEG00005014945
haplochromis_burtoni ENSHBUG00000004150
oreochromis_niloticus ENSONIG00000016465
neolamprologus_brichardi ENSNBRG00000012574
amphilophus_citrinellus ENSACIG00000013435
kryptolebias_marmoratus ENSKMAG00000020744
mola_mola ENSMMOG00000000855
gasterosteus_aculeatus ENSGACG00000006989
labrus_bergylta ENSLBEG00000020464
periophthalmus_magnuspinnatus ENSPMGG00000019142
poecilia_formosa ENSPFOG00000015313
poecilia_latipinna ENSPLAG00000011560
poecilia_mexicana ENSPMEG00000008747
poecilia_reticulata ENSPREG00000022958
gambusia_affinis ENSGAFG00000001048
xiphophorus_maculatus ENSXMAG00000016961
cyprinodon_variegatus ENSCVAG00000020725
fundulus_heteroclitus ENSFHEG00000016066
oryzias_latipes_asm223469v1 ENSORLG00015015338
oryzias_latipes ENSORLG00000005467
oryzias_latipes ENSORLG00020017294
oryzias_melastigma ENSOMEG00000022684
tetraodon_nigroviridis ENSTNIG00000018921
takifugu_rubripes ENSTRUG00000005247
amphiprion_ocellaris ENSAOCG00000001073
monopterus_albus ENSMALG00000021461
hippocampus_comes ENSHCOG00000017540
gadus_morhua ENSGMOG00000017708
esox_lucius ENSELUG00000001803
paramormyrops_kingsleyae ENSPKIG00000016553
scleropages_formosus ENSSFOG00015013166
lepisosteus_oculatus ENSLOCG00000012004
