notamacropus_eugenii ENSMEUG00000004971
phascolarctos_cinereus ENSPCIG00000015456
monodelphis_domestica ENSMODG00000014141
bos_mutus ENSBMUG00000017837
bos_taurus ENSBTAG00000019674
bison_bison_bison ENSBBBG00000022345
capra_hircus ENSCHIG00000014862
ovis_aries ENSOARG00000005197
tursiops_truncatus ENSTTRG00000003915
sus_scrofa ENSSSCG00000002921
equus_asinus_asinus ENSEASG00005001475
equus_caballus ENSECAG00000009105
sorex_araneus ENSSARG00000007527
pteropus_vampyrus ENSPVAG00000012876
myotis_lucifugus ENSMLUG00000012256
ursus_maritimus ENSUMAG00000020764
ursus_americanus ENSUAMG00000020578
ailuropoda_melanoleuca ENSAMEG00000000908
neovison_vison ENSNVIG00000016396
mustela_putorius_furo ENSMPUG00000005799
canis_lupus_dingo ENSCAFG00020018146
canis_lupus_familiaris ENSCAFG00000006665
vulpes_vulpes ENSVVUG00000013629
panthera_pardus ENSPPRG00000009368
panthera_tigris_altaica ENSPTIG00000017435
felis_catus ENSFCAG00000014135
rhinopithecus_roxellana ENSRROG00000035522
rhinopithecus_bieti ENSRBIG00000042176
piliocolobus_tephrosceles ENSPTEG00000011725
colobus_angolensis_palliatus ENSCANG00000031090
macaca_fascicularis ENSMFAG00000044096
macaca_nemestrina ENSMNEG00000038939
cercocebus_atys ENSCATG00000036218
papio_anubis ENSPANG00000000379
theropithecus_gelada ENSTGEG00000008323
mandrillus_leucophaeus ENSMLEG00000043271
chlorocebus_sabaeus ENSCSAG00000004280
pan_paniscus ENSPPAG00000000074
pan_troglodytes ENSPTRG00000010880
homo_sapiens ENSG00000105270
gorilla_gorilla ENSGGOG00000000887
pongo_abelii ENSPPYG00000009893
nomascus_leucogenys ENSNLEG00000011643
cebus_capucinus ENSCCAG00000027090
saimiri_boliviensis_boliviensis ENSSBOG00000024776
callithrix_jacchus ENSCJAG00000009694
aotus_nancymaae ENSANAG00000023384
carlito_syrichta ENSTSYG00000013828
prolemur_simus ENSPSMG00000001481
propithecus_coquereli ENSPCOG00000014612
microcebus_murinus ENSMICG00000042734
tupaia_belangeri ENSTBEG00000013598
oryctolagus_cuniculus ENSOCUG00000024457
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030607
mus_spicilegus ENSMSIG00000004678
mus_musculus ENSMUSG00000013921
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029511
mus_pahari MGP_PahariEiJ_G0012745
rattus_norvegicus ENSRNOG00000020821
rattus_norvegicus ENSRNOG00000050104
meriones_unguiculatus ENSMUGG00000012450
cricetulus_griseus_crigri-picr ENSCGRG00015016698
cricetulus_griseus_chok1gshd ENSCGRG00001009675
cricetulus_griseus_crigri ENSCGRG00000009986
mesocricetus_auratus ENSMAUG00000017180
microtus_ochrogaster ENSMOCG00000011872
peromyscus_maniculatus_bairdii ENSPEMG00000004558
nannospalax_galili ENSNGAG00000017401
jaculus_jaculus ENSJJAG00000021350
castor_canadensis ENSCCNG00000009088
dipodomys_ordii ENSDORG00000007944
chinchilla_lanigera ENSCLAG00000016041
octodon_degus ENSODEG00000015449
heterocephalus_glaber_female ENSHGLG00000009452
heterocephalus_glaber_male ENSHGLG00100010911
fukomys_damarensis ENSFDAG00000015138
cavia_porcellus ENSCPOG00000012068
cavia_aperea ENSCAPG00000008308
spermophilus_dauricus ENSSDAG00000009664
ictidomys_tridecemlineatus ENSSTOG00000009348
urocitellus_parryii ENSUPAG00010012548
marmota_marmota_marmota ENSMMMG00000004775
ochotona_princeps ENSOPRG00000001694
otolemur_garnettii ENSOGAG00000011491
loxodonta_africana ENSLAFG00000013708
procavia_capensis ENSPCAG00000011843
echinops_telfairi ENSETEG00000014947
dasypus_novemcinctus ENSDNOG00000048892
erinaceus_europaeus ENSEEUG00000002264
ornithorhynchus_anatinus ENSOANG00000028688
xenopus_tropicalis ENSXETG00000002780
chelonoidis_abingdonii ENSCABG00000007752
gopherus_agassizii ENSGAGG00000015792
pelodiscus_sinensis ENSPSIG00000011770
sphenodon_punctatus ENSSPUG00000011956
pogona_vitticeps ENSPVIG00000020853
notechis_scutatus ENSNSUG00000010501
salvator_merianae ENSSMRG00000015371
ornithorhynchus_anatinus ENSOANG00000021460
anolis_carolinensis ENSACAG00000011369
latimeria_chalumnae ENSLACG00000001397
takifugu_rubripes ENSTRUG00000011287
tetraodon_nigroviridis ENSTNIG00000011174
mola_mola ENSMMOG00000009791
xiphophorus_couchianus ENSXCOG00000013167
xiphophorus_maculatus ENSXMAG00000013005
gambusia_affinis ENSGAFG00000001199
poecilia_formosa ENSPFOG00000006997
poecilia_mexicana ENSPMEG00000021808
poecilia_latipinna ENSPLAG00000022817
poecilia_reticulata ENSPREG00000006333
fundulus_heteroclitus ENSFHEG00000012706
cyprinodon_variegatus ENSCVAG00000003749
kryptolebias_marmoratus ENSKMAG00000010121
oryzias_latipes ENSORLG00020021507
oryzias_latipes_asm223469v1 ENSORLG00015010402
oryzias_latipes ENSORLG00000000447
oryzias_melastigma ENSOMEG00000019907
amphiprion_ocellaris ENSAOCG00000023457
acanthochromis_polyacanthus ENSAPOG00000020545
stegastes_partitus ENSSPAG00000006982
maylandia_zebra ENSMZEG00005024698
haplochromis_burtoni ENSHBUG00000018130
pundamilia_nyererei ENSPNYG00000007761
astatotilapia_calliptera ENSACLG00000012552
