petromyzon_marinus ENSPMAG00000006487
eptatretus_burgeri ENSEBUG00000002253
ornithorhynchus_anatinus ENSOANG00000004613
ornithorhynchus_anatinus ENSOANG00000004614
notamacropus_eugenii ENSMEUG00000008802
phascolarctos_cinereus ENSPCIG00000028869
sarcophilus_harrisii ENSSHAG00000010702
monodelphis_domestica ENSMODG00000016127
monodelphis_domestica ENSMODG00000000398
loxodonta_africana ENSLAFG00000012891
procavia_capensis ENSPCAG00000015006
erinaceus_europaeus ENSEEUG00000006119
choloepus_hoffmanni ENSCHOG00000000562
dasypus_novemcinctus ENSDNOG00000039842
canis_lupus_dingo ENSCAFG00020026891
canis_lupus_familiaris ENSCAFG00000012315
vulpes_vulpes ENSVVUG00000008325
neovison_vison ENSNVIG00000023391
mustela_putorius_furo ENSMPUG00000010407
ursus_maritimus ENSUMAG00000006503
ursus_americanus ENSUAMG00000000069
ailuropoda_melanoleuca ENSAMEG00000010281
panthera_pardus ENSPPRG00000023969
panthera_tigris_altaica ENSPTIG00000017550
felis_catus ENSFCAG00000039974
equus_asinus_asinus ENSEASG00005013771
equus_caballus ENSECAG00000009622
bos_taurus ENSBTAG00000003546
bos_mutus ENSBMUG00000007087
bison_bison_bison ENSBBBG00000009563
ovis_aries ENSOARG00000003046
capra_hircus ENSCHIG00000014685
tursiops_truncatus ENSTTRG00000009246
sus_scrofa ENSSSCG00000040185
vicugna_pacos ENSVPAG00000006945
pteropus_vampyrus ENSPVAG00000007395
myotis_lucifugus ENSMLUG00000005759
sorex_araneus ENSSARG00000009849
prolemur_simus ENSPSMG00000023821
microcebus_murinus ENSMICG00000010260
propithecus_coquereli ENSPCOG00000023464
carlito_syrichta ENSTSYG00000011290
carlito_syrichta ENSTSYG00000028934
tupaia_belangeri ENSTBEG00000013122
ictidomys_tridecemlineatus ENSSTOG00000001623
marmota_marmota_marmota ENSMMMG00000002269
urocitellus_parryii ENSUPAG00010000689
spermophilus_dauricus ENSSDAG00000003087
castor_canadensis ENSCCNG00000027518
oryctolagus_cuniculus ENSOCUG00000014405
ochotona_princeps ENSOPRG00000002565
rhinopithecus_roxellana ENSRROG00000024043
piliocolobus_tephrosceles ENSPTEG00000014611
colobus_angolensis_palliatus ENSCANG00000028602
piliocolobus_tephrosceles ENSPTEG00000039351
rhinopithecus_roxellana ENSRROG00000033296
rhinopithecus_bieti ENSRBIG00000031869
papio_anubis ENSPANG00000010159
papio_anubis ENSPANG00000022026
theropithecus_gelada ENSTGEG00000001712
macaca_fascicularis ENSMFAG00000037328
macaca_mulatta ENSMMUG00000019829
macaca_nemestrina ENSMNEG00000030206
cercocebus_atys ENSCATG00000027920
mandrillus_leucophaeus ENSMLEG00000031732
chlorocebus_sabaeus ENSCSAG00000007291
pan_paniscus ENSPPAG00000030193
pan_troglodytes ENSPTRG00000048475
homo_sapiens ENSG00000108064
gorilla_gorilla ENSGGOG00000037416
pongo_abelii ENSPPYG00000002430
nomascus_leucogenys ENSNLEG00000012295
cebus_capucinus ENSCCAG00000037587
saimiri_boliviensis_boliviensis ENSSBOG00000024809
callithrix_jacchus ENSCJAG00000010625
aotus_nancymaae ENSANAG00000027432
otolemur_garnettii ENSOGAG00000014943
chinchilla_lanigera ENSCLAG00000009976
octodon_degus ENSODEG00000000819
heterocephalus_glaber_male ENSHGLG00100014982
heterocephalus_glaber_female ENSHGLG00000009231
fukomys_damarensis ENSFDAG00000002161
cavia_porcellus ENSCPOG00000034116
dipodomys_ordii ENSDORG00000014013
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016240
mus_spicilegus ENSMSIG00000028387
mus_musculus ENSMUSG00000003923
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015427
mus_pahari MGP_PahariEiJ_G0030843
rattus_norvegicus ENSRNOG00000000613
meriones_unguiculatus ENSMUGG00000012261
meriones_unguiculatus ENSMUGG00000012312
meriones_unguiculatus ENSMUGG00000005719
cricetulus_griseus_chok1gshd ENSCGRG00001019324
cricetulus_griseus_crigri-picr ENSCGRG00015019221
cricetulus_griseus_crigri ENSCGRG00000005482
