chelonoidis_abingdonii ENSCABG00000014493
gopherus_agassizii ENSGAGG00000011640
chrysemys_picta ENSCPBG00000017136
pelodiscus_sinensis ENSPSIG00000013607
anser_brachyrhynchus ENSABRG00000005487
anas_platyrhynchos ENSAPLG00000014821
calidris_pugnax ENSCPUG00000001147
apteryx_haastii ENSAHAG00000003072
apteryx_owenii ENSAOWG00000007668
apteryx_rowi ENSARWG00000011622
meleagris_gallopavo ENSMGAG00000004209
coturnix_japonica ENSCJPG00005004552
gallus_gallus ENSGALG00000039315
meleagris_gallopavo ENSMGAG00000004164
lonchura_striata ENSLSDG00000002668
parus_major ENSPMJG00000013318
serinus_canaria ENSSCAG00000001514
ficedula_albicollis ENSFALG00000010128
junco_hyemalis ENSJHYG00000003551
anolis_carolinensis ENSACAG00000006698
pogona_vitticeps ENSPVIG00000024283
notechis_scutatus ENSNSUG00000006234
salvator_merianae ENSSMRG00000000656
sphenodon_punctatus ENSSPUG00000007756
dipodomys_ordii ENSDORG00000007127
castor_canadensis ENSCCNG00000031265
cricetulus_griseus ENSCGRG00000017321
cricetulus_griseus ENSCGRG00001019238
cricetulus_griseus ENSCGRG00015028400
mesocricetus_auratus ENSMAUG00000011482
microtus_ochrogaster ENSMOCG00000010941
peromyscus_maniculatus ENSPEMG00000000046
mus_musculus ENSMUSG00000040354
mus_spicilegus ENSMSIG00000026302
mus_spretus MGP_SPRETEiJ_G0016717
mus_caroli MGP_CAROLIEiJ_G0015891
mus_pahari MGP_PahariEiJ_G0031194
rattus_norvegicus ENSRNOG00000025459
meriones_unguiculatus ENSMUGG00000008759
nannospalax_galili ENSNGAG00000018824
jaculus_jaculus ENSJJAG00000018827
octodon_degus ENSODEG00000001752
chinchilla_lanigera ENSCLAG00000012164
cavia_porcellus ENSCPOG00000012866
cavia_aperea ENSCAPG00000014448
heterocephalus_glaber ENSHGLG00000013493
heterocephalus_glaber ENSHGLG00100006885
heterocephalus_glaber ENSHGLG00000019739
heterocephalus_glaber ENSHGLG00100004906
fukomys_damarensis ENSFDAG00000010217
spermophilus_dauricus ENSSDAG00000003143
ictidomys_tridecemlineatus ENSSTOG00000001128
urocitellus_parryii ENSUPAG00010017243
marmota_marmota ENSMMMG00000011099
oryctolagus_cuniculus ENSOCUG00000007373
ochotona_princeps ENSOPRG00000006518
pan_troglodytes ENSPTRG00000005135
pan_paniscus ENSPPAG00000025147
homo_sapiens ENSG00000166986
gorilla_gorilla ENSGGOG00000001982
pongo_abelii ENSPPYG00000004691
nomascus_leucogenys ENSNLEG00000017297
piliocolobus_tephrosceles ENSPTEG00000029260
colobus_angolensis ENSCANG00000034583
rhinopithecus_roxellana ENSRROG00000042331
rhinopithecus_bieti ENSRBIG00000044782
macaca_fascicularis ENSMFAG00000010123
