apteryx_haastii ENSAHAG00000001658
apteryx_owenii ENSAOWG00000009959
apteryx_rowi ENSARWG00000017533
dromaius_novaehollandiae ENSDNVG00000004406
nothoprocta_perdicaria ENSNPEG00000013941
cyanistes_caeruleus ENSCCEG00000022072
parus_major ENSPMJG00000003206
taeniopygia_guttata ENSTGUG00000002087
junco_hyemalis ENSJHYG00000005333
lepidothrix_coronata ENSLCOG00000002319
manacus_vitellinus ENSMVIG00005008583
melopsittacus_undulatus ENSMUNG00000009947
calidris_pugnax ENSCPUG00000010999
calidris_pygmaea ENSCPGG00000017413
anser_brachyrhynchus ENSABRG00000012438
anas_platyrhynchos_platyrhynchos ENSAPLG00000021615
gallus_gallus ENSGALG00000000914
coturnix_japonica ENSCJPG00005019026
numida_meleagris ENSNMEG00000004302
crocodylus_porosus ENSCPRG00005015372
chrysemys_picta_bellii ENSCPBG00000008897
chelonoidis_abingdonii ENSCABG00000000332
pelodiscus_sinensis ENSPSIG00000000829
pogona_vitticeps ENSPVIG00000019021
anolis_carolinensis ENSACAG00000007626
notechis_scutatus ENSNSUG00000015800
salvator_merianae ENSSMRG00000007517
castor_canadensis ENSCCNG00000022172
dipodomys_ordii ENSDORG00000011571
urocitellus_parryii ENSUPAG00010001588
ictidomys_tridecemlineatus ENSSTOG00000012198
spermophilus_dauricus ENSSDAG00000014450
marmota_marmota_marmota ENSMMMG00000002758
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018108
mus_musculus ENSMUSG00000075510
mus_spicilegus ENSMSIG00000027821
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017265
mus_pahari MGP_PahariEiJ_G0018395
rattus_norvegicus ENSRNOG00000002918
meriones_unguiculatus ENSMUGG00000005966
cricetulus_griseus_crigri ENSCGRG00000019068
cricetulus_griseus_chok1gshd ENSCGRG00001010685
cricetulus_griseus_crigri-picr ENSCGRG00015026287
microtus_ochrogaster ENSMOCG00000004538
peromyscus_maniculatus_bairdii ENSPEMG00000014924
nannospalax_galili ENSNGAG00000012343
jaculus_jaculus ENSJJAG00000018189
oryctolagus_cuniculus ENSOCUG00000006891
prolemur_simus ENSPSMG00000014853
otolemur_garnettii ENSOGAG00000029293
pongo_abelii ENSPPYG00000008319
homo_sapiens ENSG00000214447
macaca_fascicularis ENSMFAG00000006235
macaca_mulatta ENSMMUG00000013116
macaca_nemestrina ENSMNEG00000020971
mandrillus_leucophaeus ENSMLEG00000003926
papio_anubis ENSPANG00000010825
theropithecus_gelada ENSTGEG00000016260
cercocebus_atys ENSCATG00000017481
chlorocebus_sabaeus ENSCSAG00000019020
rhinopithecus_bieti ENSRBIG00000015283
