petromyzon_marinus ENSPMAG00000001437
eptatretus_burgeri ENSEBUG00000005911
eptatretus_burgeri ENSEBUG00000003003
scleropages_formosus ENSSFOG00015001152
paramormyrops_kingsleyae ENSPKIG00000018445
scleropages_formosus ENSSFOG00015019322
paramormyrops_kingsleyae ENSPKIG00000005245
xiphophorus_maculatus ENSXMAG00000005213
gambusia_affinis ENSGAFG00000003583
poecilia_latipinna ENSPLAG00000013070
poecilia_mexicana ENSPMEG00000012311
poecilia_formosa ENSPFOG00000012770
poecilia_latipinna ENSPLAG00000016864
poecilia_mexicana ENSPMEG00000000512
poecilia_reticulata ENSPREG00000004945
fundulus_heteroclitus ENSFHEG00000007020
cyprinodon_variegatus ENSCVAG00000016017
kryptolebias_marmoratus ENSKMAG00000017392
oryzias_latipes ENSORLG00020021437
oryzias_latipes_asm223469v1 ENSORLG00015015549
oryzias_latipes ENSORLG00000017434
oryzias_melastigma ENSOMEG00000004239
haplochromis_burtoni ENSHBUG00000019008
maylandia_zebra ENSMZEG00005005208
astatotilapia_calliptera ENSACLG00000009705
pundamilia_nyererei ENSPNYG00000007590
neolamprologus_brichardi ENSNBRG00000011903
oreochromis_niloticus ENSONIG00000008700
amphilophus_citrinellus ENSACIG00000000920
amphiprion_ocellaris ENSAOCG00000018580
amphiprion_percula ENSAPEG00000021856
acanthochromis_polyacanthus ENSAPOG00000016122
stegastes_partitus ENSSPAG00000006699
mastacembelus_armatus ENSMAMG00000005735
monopterus_albus ENSMALG00000008973
anabas_testudineus ENSATEG00000015976
scophthalmus_maximus ENSSMAG00000014565
cynoglossus_semilaevis ENSCSEG00000005448
seriola_lalandi_dorsalis ENSSLDG00000012695
seriola_dumerili ENSSDUG00000021136
takifugu_rubripes ENSTRUG00000017670
tetraodon_nigroviridis ENSTNIG00000016943
gasterosteus_aculeatus ENSGACG00000004831
labrus_bergylta ENSLBEG00000018749
cynoglossus_semilaevis ENSCSEG00000013346
cynoglossus_semilaevis ENSCSEG00000013353
fundulus_heteroclitus ENSFHEG00000003809
hippocampus_comes ENSHCOG00000010435
periophthalmus_magnuspinnatus ENSPMGG00000000073
gadus_morhua ENSGMOG00000002065
esox_lucius ENSELUG00000022118
pygocentrus_nattereri ENSPNAG00000020425
astyanax_mexicanus ENSAMXG00000011536
ictalurus_punctatus ENSIPUG00000020424
danio_rerio ENSDARG00000063580
lepisosteus_oculatus ENSLOCG00000007524
pogona_vitticeps ENSPVIG00000016071
anolis_carolinensis ENSACAG00000015830
notechis_scutatus ENSNSUG00000011582
salvator_merianae ENSSMRG00000013789
sphenodon_punctatus ENSSPUG00000011477
apteryx_haastii ENSAHAG00000006447
apteryx_rowi ENSARWG00000007155
apteryx_owenii ENSAOWG00000016461
dromaius_novaehollandiae ENSDNVG00000017767
nothoprocta_perdicaria ENSNPEG00000000316
coturnix_japonica ENSCJPG00005017762
gallus_gallus ENSGALG00000042330
meleagris_gallopavo ENSMGAG00000009894
numida_meleagris ENSNMEG00000022268
anser_brachyrhynchus ENSABRG00000023199
anas_platyrhynchos_platyrhynchos ENSAPLG00000015004
lonchura_striata_domestica ENSLSDG00000010876
taeniopygia_guttata ENSTGUG00000008541
ficedula_albicollis ENSFALG00000002036
cyanistes_caeruleus ENSCCEG00000023605
parus_major ENSPMJG00000018581
junco_hyemalis ENSJHYG00000014041
zonotrichia_albicollis ENSZALG00000017669
serinus_canaria ENSSCAG00000015944
manacus_vitellinus ENSMVIG00005002345
lepidothrix_coronata ENSLCOG00000016342
calidris_pugnax ENSCPUG00000004491
calidris_pygmaea ENSCPGG00000017323
crocodylus_porosus ENSCPRG00005013976
gopherus_agassizii ENSGAGG00000025736
chelonoidis_abingdonii ENSCABG00000005949
chrysemys_picta_bellii ENSCPBG00000004114
pelodiscus_sinensis ENSPSIG00000010214
xenopus_tropicalis ENSXETG00000007525
latimeria_chalumnae ENSLACG00000011117
pygocentrus_nattereri ENSPNAG00000009941
astyanax_mexicanus ENSAMXG00000034633
ictalurus_punctatus ENSIPUG00000022396
danio_rerio ENSDARG00000074575
gadus_morhua ENSGMOG00000018847
gadus_morhua ENSGMOG00000018830
seriola_dumerili ENSSDUG00000014202
seriola_lalandi_dorsalis ENSSLDG00000020020
mastacembelus_armatus ENSMAMG00000006891
scophthalmus_maximus ENSSMAG00000004303
xiphophorus_maculatus ENSXMAG00000019139
xiphophorus_couchianus ENSXCOG00000008073
gambusia_affinis ENSGAFG00000008005
poecilia_mexicana ENSPMEG00000018807
poecilia_formosa ENSPFOG00000010742
poecilia_latipinna ENSPLAG00000000611
fundulus_heteroclitus ENSFHEG00000019239
cyprinodon_variegatus ENSCVAG00000020353
