notamacropus_eugenii ENSMEUG00000008845
sarcophilus_harrisii ENSSHAG00000005480
monodelphis_domestica ENSMODG00000027737
ochotona_princeps ENSOPRG00000016833
erinaceus_europaeus ENSEEUG00000012601
echinops_telfairi ENSETEG00000010284
oryctolagus_cuniculus ENSOCUG00000017372
tupaia_belangeri ENSTBEG00000006186
pan_troglodytes ENSPTRG00000011701
pan_paniscus ENSPPAG00000030367
homo_sapiens ENSG00000119771
gorilla_gorilla ENSGGOG00000013889
pongo_abelii ENSPPYG00000012610
nomascus_leucogenys ENSNLEG00000000686
mandrillus_leucophaeus ENSMLEG00000036536
cercocebus_atys ENSCATG00000037112
papio_anubis ENSPANG00000022340
theropithecus_gelada ENSTGEG00000019044
macaca_mulatta ENSMMUG00000016030
macaca_fascicularis ENSMFAG00000002617
macaca_nemestrina ENSMNEG00000040600
chlorocebus_sabaeus ENSCSAG00000008250
colobus_angolensis_palliatus ENSCANG00000037829
piliocolobus_tephrosceles ENSPTEG00000037564
rhinopithecus_roxellana ENSRROG00000032263
rhinopithecus_bieti ENSRBIG00000043308
cebus_capucinus ENSCCAG00000036850
callithrix_jacchus ENSCJAG00000007588
saimiri_boliviensis_boliviensis ENSSBOG00000021000
aotus_nancymaae ENSANAG00000035261
carlito_syrichta ENSTSYG00000008649
propithecus_coquereli ENSPCOG00000013387
microcebus_murinus ENSMICG00000032037
prolemur_simus ENSPSMG00000006774
otolemur_garnettii ENSOGAG00000004572
ursus_americanus ENSUAMG00000023422
ursus_maritimus ENSUMAG00000023015
ailuropoda_melanoleuca ENSAMEG00000002886
mustela_putorius_furo ENSMPUG00000013755
neovison_vison ENSNVIG00000012776
canis_lupus_familiaris ENSCAFG00000003916
canis_lupus_dingo ENSCAFG00020025619
vulpes_vulpes ENSVVUG00000014884
panthera_pardus ENSPPRG00000022044
panthera_tigris_altaica ENSPTIG00000019549
felis_catus ENSFCAG00000003613
pteropus_vampyrus ENSPVAG00000013845
myotis_lucifugus ENSMLUG00000004470
capra_hircus ENSCHIG00000021081
ovis_aries ENSOARG00000017497
bos_mutus ENSBMUG00000005980
bos_taurus ENSBTAG00000021969
bison_bison_bison ENSBBBG00000019026
tursiops_truncatus ENSTTRG00000013840
sus_scrofa ENSSSCG00000008593
equus_caballus ENSECAG00000007032
equus_asinus_asinus ENSEASG00005009482
loxodonta_africana ENSLAFG00000013813
procavia_capensis ENSPCAG00000001120
chinchilla_lanigera ENSCLAG00000005598
octodon_degus ENSODEG00000009928
cavia_aperea ENSCAPG00000009332
cavia_porcellus ENSCPOG00000014174
heterocephalus_glaber_male ENSHGLG00100004246
heterocephalus_glaber_female ENSHGLG00000011946
fukomys_damarensis ENSFDAG00000003340
dipodomys_ordii ENSDORG00000012917
mus_spicilegus ENSMSIG00000021709
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018440
mus_musculus ENSMUSG00000020627
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017596
mus_pahari MGP_PahariEiJ_G0029354
rattus_norvegicus ENSRNOG00000005371
meriones_unguiculatus ENSMUGG00000003625
microtus_ochrogaster ENSMOCG00000007430
peromyscus_maniculatus_bairdii ENSPEMG00000012938
cricetulus_griseus_crigri-picr ENSCGRG00015027056
cricetulus_griseus_crigri ENSCGRG00000009178
cricetulus_griseus_chok1gshd ENSCGRG00001018377
mesocricetus_auratus ENSMAUG00000015607
nannospalax_galili ENSNGAG00000007461
jaculus_jaculus ENSJJAG00000023008
urocitellus_parryii ENSUPAG00010008812
marmota_marmota_marmota ENSMMMG00000022005
ictidomys_tridecemlineatus ENSSTOG00000008403
dasypus_novemcinctus ENSDNOG00000035663
ornithorhynchus_anatinus ENSOANG00000007621
gopherus_agassizii ENSGAGG00000020611
chelonoidis_abingdonii ENSCABG00000007693
chrysemys_picta_bellii ENSCPBG00000020014
pelodiscus_sinensis ENSPSIG00000008534
crocodylus_porosus ENSCPRG00005004677
sphenodon_punctatus ENSSPUG00000015152
pogona_vitticeps ENSPVIG00000001875
anolis_carolinensis ENSACAG00000011365
notechis_scutatus ENSNSUG00000000726
salvator_merianae ENSSMRG00000004808
anser_brachyrhynchus ENSABRG00000001949
anas_platyrhynchos_platyrhynchos ENSAPLG00000012405
meleagris_gallopavo ENSMGAG00000014049
coturnix_japonica ENSCJPG00005011667
numida_meleagris ENSNMEG00000006723
lepidothrix_coronata ENSLCOG00000010048
manacus_vitellinus ENSMVIG00005002050
lonchura_striata_domestica ENSLSDG00000002523
taeniopygia_guttata ENSTGUG00000013176
junco_hyemalis ENSJHYG00000018326
zonotrichia_albicollis ENSZALG00000004100
serinus_canaria ENSSCAG00000013870
ficedula_albicollis ENSFALG00000001686
parus_major ENSPMJG00000012950
cyanistes_caeruleus ENSCCEG00000002315
melopsittacus_undulatus ENSMUNG00000010623
calidris_pygmaea ENSCPGG00000004406
calidris_pugnax ENSCPUG00000004586
apteryx_haastii ENSAHAG00000004213
apteryx_owenii ENSAOWG00000013403
apteryx_rowi ENSARWG00000013755
dromaius_novaehollandiae ENSDNVG00000007910
nothoprocta_perdicaria ENSNPEG00000009079
xenopus_tropicalis ENSXETG00000018212
latimeria_chalumnae ENSLACG00000007641
scleropages_formosus ENSSFOG00015008685
paramormyrops_kingsleyae ENSPKIG00000003836
pygocentrus_nattereri ENSPNAG00000019010
astyanax_mexicanus ENSAMXG00000017203
ictalurus_punctatus ENSIPUG00000019111
danio_rerio ENSDARG00000087688
labrus_bergylta ENSLBEG00000024450
labrus_bergylta ENSLBEG00000024284
labrus_bergylta ENSLBEG00000000031
periophthalmus_magnuspinnatus ENSPMGG00000005064
mola_mola ENSMMOG00000004389
fundulus_heteroclitus ENSFHEG00000020650
cyprinodon_variegatus ENSCVAG00000013056
xiphophorus_maculatus ENSXMAG00000003497
gambusia_affinis ENSGAFG00000008748
poecilia_formosa ENSPFOG00000002072
poecilia_latipinna ENSPLAG00000007291
poecilia_mexicana ENSPMEG00000001558
poecilia_reticulata ENSPREG00000016483
xiphophorus_couchianus ENSXCOG00000007776
kryptolebias_marmoratus ENSKMAG00000001554
oryzias_latipes ENSORLG00000010030
oryzias_latipes_asm223469v1 ENSORLG00015015314
oryzias_latipes ENSORLG00020001377
oryzias_melastigma ENSOMEG00000020150
amphiprion_ocellaris ENSAOCG00000024253
amphiprion_percula ENSAPEG00000017114
acanthochromis_polyacanthus ENSAPOG00000012869
stegastes_partitus ENSSPAG00000016254
maylandia_zebra ENSMZEG00005010689
astatotilapia_calliptera ENSACLG00000025762
haplochromis_burtoni ENSHBUG00000016450
pundamilia_nyererei ENSPNYG00000000721
neolamprologus_brichardi ENSNBRG00000019963
oreochromis_niloticus ENSONIG00000000996
amphilophus_citrinellus ENSACIG00000004779
scophthalmus_maximus ENSSMAG00000005058
cynoglossus_semilaevis ENSCSEG00000002292
seriola_lalandi_dorsalis ENSSLDG00000002435
seriola_dumerili ENSSDUG00000008128
mastacembelus_armatus ENSMAMG00000011874
monopterus_albus ENSMALG00000018311
anabas_testudineus ENSATEG00000018305
takifugu_rubripes ENSTRUG00000005866
tetraodon_nigroviridis ENSTNIG00000010720
gasterosteus_aculeatus ENSGACG00000012401
hippocampus_comes ENSHCOG00000004293
gadus_morhua ENSGMOG00000010550
esox_lucius ENSELUG00000013672
scleropages_formosus ENSSFOG00015015752
paramormyrops_kingsleyae ENSPKIG00000015471
astyanax_mexicanus ENSAMXG00000043074
pygocentrus_nattereri ENSPNAG00000019137
ictalurus_punctatus ENSIPUG00000004422
danio_rerio ENSDARG00000043799
lepisosteus_oculatus ENSLOCG00000016613
petromyzon_marinus ENSPMAG00000005772
eptatretus_burgeri ENSEBUG00000007845
petromyzon_marinus ENSPMAG00000007585
eptatretus_burgeri ENSEBUG00000007599
