notamacropus_eugenii ENSMEUG00000012568
phascolarctos_cinereus ENSPCIG00000010245
monodelphis_domestica ENSMODG00000001894
sarcophilus_harrisii ENSSHAG00000014593
pan_paniscus ENSPPAG00000039542
pan_troglodytes ENSPTRG00000011932
homo_sapiens ENSG00000163001
gorilla_gorilla ENSGGOG00000002684
pongo_abelii ENSPPYG00000029888
nomascus_leucogenys ENSNLEG00000009324
nomascus_leucogenys ENSNLEG00000034721
rhinopithecus_roxellana ENSRROG00000028713
rhinopithecus_bieti ENSRBIG00000037658
piliocolobus_tephrosceles ENSPTEG00000014815
colobus_angolensis_palliatus ENSCANG00000029279
piliocolobus_tephrosceles ENSPTEG00000013221
macaca_fascicularis ENSMFAG00000010897
macaca_mulatta ENSMMUG00000007000
macaca_nemestrina ENSMNEG00000039806
theropithecus_gelada ENSTGEG00000006750
papio_anubis ENSPANG00000022522
chlorocebus_sabaeus ENSCSAG00000014172
mandrillus_leucophaeus ENSMLEG00000037315
cercocebus_atys ENSCATG00000038971
cebus_capucinus ENSCCAG00000028191
callithrix_jacchus ENSCJAG00000009868
saimiri_boliviensis_boliviensis ENSSBOG00000027295
aotus_nancymaae ENSANAG00000038033
carlito_syrichta ENSTSYG00000007683
carlito_syrichta ENSTSYG00000031430
propithecus_coquereli ENSPCOG00000015065
microcebus_murinus ENSMICG00000017446
otolemur_garnettii ENSOGAG00000009833
heterocephalus_glaber_female ENSHGLG00000008137
heterocephalus_glaber_male ENSHGLG00100018338
heterocephalus_glaber_male ENSHGLG00100006009
heterocephalus_glaber_female ENSHGLG00000007960
fukomys_damarensis ENSFDAG00000007134
octodon_degus ENSODEG00000014229
octodon_degus ENSODEG00000005649
chinchilla_lanigera ENSCLAG00000016701
cavia_porcellus ENSCPOG00000010993
cavia_aperea ENSCAPG00000016212
urocitellus_parryii ENSUPAG00010012780
spermophilus_dauricus ENSSDAG00000009020
ictidomys_tridecemlineatus ENSSTOG00000006243
marmota_marmota_marmota ENSMMMG00000007393
dipodomys_ordii ENSDORG00000012206
castor_canadensis ENSCCNG00000027511
peromyscus_maniculatus_bairdii ENSPEMG00000019190
microtus_ochrogaster ENSMOCG00000012854
cricetulus_griseus_chok1gshd ENSCGRG00001018180
cricetulus_griseus_crigri ENSCGRG00000009345
cricetulus_griseus_crigri-picr ENSCGRG00015027337
mesocricetus_auratus ENSMAUG00000013908
mus_spicilegus ENSMSIG00000017624
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016998
mus_musculus ENSMUSG00000020462
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016155
mus_pahari MGP_PahariEiJ_G0016735
rattus_norvegicus ENSRNOG00000003901
meriones_unguiculatus ENSMUGG00000012605
meriones_unguiculatus ENSMUGG00000012952
nannospalax_galili ENSNGAG00000020884
jaculus_jaculus ENSJJAG00000017803
oryctolagus_cuniculus ENSOCUG00000006874
ochotona_princeps ENSOPRG00000010584
tupaia_belangeri ENSTBEG00000010607
sus_scrofa ENSSSCG00000008400
vicugna_pacos ENSVPAG00000007095
ovis_aries ENSOARG00000002309
capra_hircus ENSCHIG00000007261
capra_hircus ENSCHIG00000019871
ovis_aries ENSOARG00000004742
bos_mutus ENSBMUG00000014646
bos_taurus ENSBTAG00000000542
bison_bison_bison ENSBBBG00000011012
tursiops_truncatus ENSTTRG00000000022
equus_caballus ENSECAG00000023883
equus_asinus_asinus ENSEASG00005001963
mustela_putorius_furo ENSMPUG00000002443
neovison_vison ENSNVIG00000003356
ursus_maritimus ENSUMAG00000018828
ursus_americanus ENSUAMG00000018672
ailuropoda_melanoleuca ENSAMEG00000003905
canis_lupus_dingo ENSCAFG00020026823
canis_lupus_familiaris ENSCAFG00000002838
vulpes_vulpes ENSVVUG00000010025
panthera_pardus ENSPPRG00000001887
panthera_tigris_altaica ENSPTIG00000017775
felis_catus ENSFCAG00000003522
sorex_araneus ENSSARG00000012785
erinaceus_europaeus ENSEEUG00000010530
pteropus_vampyrus ENSPVAG00000005374
myotis_lucifugus ENSMLUG00000003869
dasypus_novemcinctus ENSDNOG00000015213
choloepus_hoffmanni ENSCHOG00000000785
loxodonta_africana ENSLAFG00000017814
procavia_capensis ENSPCAG00000010537
echinops_telfairi ENSETEG00000002414
ornithorhynchus_anatinus ENSOANG00000011180
anolis_carolinensis ENSACAG00000003589
pogona_vitticeps ENSPVIG00000016717
notechis_scutatus ENSNSUG00000015380
salvator_merianae ENSSMRG00000014756
sphenodon_punctatus ENSSPUG00000011833
calidris_pygmaea ENSCPGG00000015800
calidris_pugnax ENSCPUG00000017795
melopsittacus_undulatus ENSMUNG00000003729
serinus_canaria ENSSCAG00000014124
zonotrichia_albicollis ENSZALG00000009616
ficedula_albicollis ENSFALG00000011230
parus_major ENSPMJG00000014424
manacus_vitellinus ENSMVIG00005008109
lepidothrix_coronata ENSLCOG00000012487
gallus_gallus ENSGALG00000037504
coturnix_japonica ENSCJPG00005000800
meleagris_gallopavo ENSMGAG00000002064
numida_meleagris ENSNMEG00000010339
apteryx_rowi ENSARWG00000014744
apteryx_owenii ENSAOWG00000011049
apteryx_haastii ENSAHAG00000017718
dromaius_novaehollandiae ENSDNVG00000005899
anser_brachyrhynchus ENSABRG00000020489
anas_platyrhynchos_platyrhynchos ENSAPLG00000026682
lonchura_striata_domestica ENSLSDG00000008770
taeniopygia_guttata ENSTGUG00000006976
junco_hyemalis ENSJHYG00000007229
nothoprocta_perdicaria ENSNPEG00000015491
crocodylus_porosus ENSCPRG00005013847
chelonoidis_abingdonii ENSCABG00000015303
gopherus_agassizii ENSGAGG00000020299
chrysemys_picta_bellii ENSCPBG00000020882
xenopus_tropicalis ENSXETG00000006071
latimeria_chalumnae ENSLACG00000012314
takifugu_rubripes ENSTRUG00000006652
tetraodon_nigroviridis ENSTNIG00000000410
monopterus_albus ENSMALG00000001705
acanthochromis_polyacanthus ENSAPOG00000005312
stegastes_partitus ENSSPAG00000014002
hippocampus_comes ENSHCOG00000003067
xiphophorus_maculatus ENSXMAG00000016873
xiphophorus_couchianus ENSXCOG00000013370
poecilia_mexicana ENSPMEG00000003982
poecilia_formosa ENSPFOG00000010432
poecilia_latipinna ENSPLAG00000008873
poecilia_reticulata ENSPREG00000003160
gambusia_affinis ENSGAFG00000019673
cyprinodon_variegatus ENSCVAG00000009925
fundulus_heteroclitus ENSFHEG00000006417
kryptolebias_marmoratus ENSKMAG00000003627
oryzias_latipes ENSORLG00000004395
oryzias_latipes_asm223469v1 ENSORLG00015018735
oryzias_latipes ENSORLG00020012869
oryzias_melastigma ENSOMEG00000012326
labrus_bergylta ENSLBEG00000027625
mola_mola ENSMMOG00000007492
mastacembelus_armatus ENSMAMG00000021946
amphiprion_percula ENSAPEG00000002451
amphiprion_ocellaris ENSAOCG00000020285
pundamilia_nyererei ENSPNYG00000000412
haplochromis_burtoni ENSHBUG00000013119
maylandia_zebra ENSMZEG00005027365
astatotilapia_calliptera ENSACLG00000024247
neolamprologus_brichardi ENSNBRG00000012768
oreochromis_niloticus ENSONIG00000000967
amphilophus_citrinellus ENSACIG00000010019
gasterosteus_aculeatus ENSGACG00000010814
scophthalmus_maximus ENSSMAG00000018357
cynoglossus_semilaevis ENSCSEG00000000835
seriola_dumerili ENSSDUG00000018494
seriola_lalandi_dorsalis ENSSLDG00000023299
anabas_testudineus ENSATEG00000011017
periophthalmus_magnuspinnatus ENSPMGG00000003755
