notamacropus_eugenii ENSMEUG00000016085
phascolarctos_cinereus ENSPCIG00000004891
sarcophilus_harrisii ENSSHAG00000018680
monodelphis_domestica ENSMODG00000009235
ursus_americanus ENSUAMG00000024924
ursus_maritimus ENSUMAG00000004768
ailuropoda_melanoleuca ENSAMEG00000003010
mustela_putorius_furo ENSMPUG00000003480
neovison_vison ENSNVIG00000023531
canis_lupus_dingo ENSCAFG00020012890
canis_lupus_familiaris ENSCAFG00000009270
vulpes_vulpes ENSVVUG00000005125
panthera_pardus ENSPPRG00000017284
panthera_tigris_altaica ENSPTIG00000006490
felis_catus ENSFCAG00000029653
pteropus_vampyrus ENSPVAG00000006488
ovis_aries ENSOARG00000010191
capra_hircus ENSCHIG00000018763
bos_mutus ENSBMUG00000014066
bos_taurus ENSBTAG00000015416
bison_bison_bison ENSBBBG00000006944
tursiops_truncatus ENSTTRG00000012755
sus_scrofa ENSSSCG00000009631
equus_asinus_asinus ENSEASG00005018790
equus_caballus ENSECAG00000023802
pan_troglodytes ENSPTRG00000020068
pan_paniscus ENSPPAG00000042228
gorilla_gorilla ENSGGOG00000002433
homo_sapiens ENSG00000134020
pongo_abelii ENSPPYG00000018429
piliocolobus_tephrosceles ENSPTEG00000027189
colobus_angolensis_palliatus ENSCANG00000011278
rhinopithecus_roxellana ENSRROG00000045432
rhinopithecus_bieti ENSRBIG00000030286
theropithecus_gelada ENSTGEG00000000892
papio_anubis ENSPANG00000022788
macaca_nemestrina ENSMNEG00000030811
macaca_fascicularis ENSMFAG00000036169
mandrillus_leucophaeus ENSMLEG00000029192
cercocebus_atys ENSCATG00000030855
chlorocebus_sabaeus ENSCSAG00000016301
macaca_mulatta ENSMMUG00000018345
nomascus_leucogenys ENSNLEG00000033467
cebus_capucinus ENSCCAG00000035666
saimiri_boliviensis_boliviensis ENSSBOG00000031968
callithrix_jacchus ENSCJAG00000020158
aotus_nancymaae ENSANAG00000033373
tupaia_belangeri ENSTBEG00000004411
ochotona_princeps ENSOPRG00000013337
oryctolagus_cuniculus ENSOCUG00000000195
propithecus_coquereli ENSPCOG00000021149
microcebus_murinus ENSMICG00000005019
prolemur_simus ENSPSMG00000006592
ictidomys_tridecemlineatus ENSSTOG00000032426
urocitellus_parryii ENSUPAG00010017546
marmota_marmota_marmota ENSMMMG00000014076
spermophilus_dauricus ENSSDAG00000005875
otolemur_garnettii ENSOGAG00000032736
erinaceus_europaeus ENSEEUG00000008726
chinchilla_lanigera ENSCLAG00000015116
cavia_porcellus ENSCPOG00000015616
fukomys_damarensis ENSFDAG00000009970
castor_canadensis ENSCCNG00000027099
dasypus_novemcinctus ENSDNOG00000048597
loxodonta_africana ENSLAFG00000005308
echinops_telfairi ENSETEG00000011452
procavia_capensis ENSPCAG00000012147
myotis_lucifugus ENSMLUG00000001874
mesocricetus_auratus ENSMAUG00000012682
cricetulus_griseus_crigri-picr ENSCGRG00015007351
peromyscus_maniculatus_bairdii ENSPEMG00000001033
mus_musculus ENSMUSG00000022085
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0020363
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0019471
mus_pahari MGP_PahariEiJ_G0030488
meriones_unguiculatus ENSMUGG00000008361
meriones_unguiculatus ENSMUGG00000008374
ornithorhynchus_anatinus ENSOANG00000031292
pogona_vitticeps ENSPVIG00000020202
notechis_scutatus ENSNSUG00000018986
salvator_merianae ENSSMRG00000017232
gallus_gallus ENSGALG00000049236
coturnix_japonica ENSCJPG00005015124
numida_meleagris ENSNMEG00000019530
anser_brachyrhynchus ENSABRG00000018072
calidris_pugnax ENSCPUG00000001510
