apteryx_owenii ENSAOWG00000008928
apteryx_rowi ENSARWG00000001980
dromaius_novaehollandiae ENSDNVG00000009838
apteryx_haastii ENSAHAG00000009167
nothoprocta_perdicaria ENSNPEG00000002012
crocodylus_porosus ENSCPRG00005010415
gopherus_agassizii ENSGAGG00000013399
chelonoidis_abingdonii ENSCABG00000004624
chrysemys_picta_bellii ENSCPBG00000007685
pelodiscus_sinensis ENSPSIG00000004969
anolis_carolinensis ENSACAG00000002557
pogona_vitticeps ENSPVIG00000001457
notechis_scutatus ENSNSUG00000004483
salvator_merianae ENSSMRG00000017704
sphenodon_punctatus ENSSPUG00000009556
phascolarctos_cinereus ENSPCIG00000021862
notamacropus_eugenii ENSMEUG00000010251
sarcophilus_harrisii ENSSHAG00000016286
monodelphis_domestica ENSMODG00000014201
ursus_maritimus ENSUMAG00000017727
ursus_americanus ENSUAMG00000018176
ailuropoda_melanoleuca ENSAMEG00000017820
canis_lupus_dingo ENSCAFG00020001317
canis_lupus_familiaris ENSCAFG00000001010
vulpes_vulpes ENSVVUG00000021356
mustela_putorius_furo ENSMPUG00000010119
neovison_vison ENSNVIG00000016706
panthera_tigris_altaica ENSPTIG00000019406
panthera_pardus ENSPPRG00000005837
felis_catus ENSFCAG00000024742
equus_asinus_asinus ENSEASG00005018501
equus_caballus ENSECAG00000018013
capra_hircus ENSCHIG00000008858
ovis_aries ENSOARG00000013865
bos_mutus ENSBMUG00000002116
bos_taurus ENSBTAG00000010979
bison_bison_bison ENSBBBG00000009163
sus_scrofa ENSSSCG00000014302
tursiops_truncatus ENSTTRG00000016860
vicugna_pacos ENSVPAG00000001585
pteropus_vampyrus ENSPVAG00000012429
myotis_lucifugus ENSMLUG00000012902
sorex_araneus ENSSARG00000013884
erinaceus_europaeus ENSEEUG00000011327
microtus_ochrogaster ENSMOCG00000012243
mesocricetus_auratus ENSMAUG00000010031
prolemur_simus ENSPSMG00000020528
microcebus_murinus ENSMICG00000004579
otolemur_garnettii ENSOGAG00000016285
carlito_syrichta ENSTSYG00000011146
oryctolagus_cuniculus ENSOCUG00000015764
ochotona_princeps ENSOPRG00000006658
heterocephalus_glaber_female ENSHGLG00000018175
heterocephalus_glaber_male ENSHGLG00100013066
cavia_porcellus ENSCPOG00000007474
mus_musculus ENSMUSG00000020389
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0017166
mus_spicilegus ENSMSIG00000022134
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016322
mus_pahari MGP_PahariEiJ_G0017457
rattus_norvegicus ENSRNOG00000054806
rattus_norvegicus ENSRNOG00000059485
meriones_unguiculatus ENSMUGG00000013386
cricetulus_griseus_crigri-picr ENSCGRG00015025390
cricetulus_griseus_crigri ENSCGRG00000008921
cricetulus_griseus_chok1gshd ENSCGRG00001024159
peromyscus_maniculatus_bairdii ENSPEMG00000021980
nannospalax_galili ENSNGAG00000022413
chinchilla_lanigera ENSCLAG00000013562
cavia_aperea ENSCAPG00000001032
octodon_degus ENSODEG00000009715
fukomys_damarensis ENSFDAG00000011396
castor_canadensis ENSCCNG00000007667
ictidomys_tridecemlineatus ENSSTOG00000007777
spermophilus_dauricus ENSSDAG00000018163
marmota_marmota_marmota ENSMMMG00000000077
cercocebus_atys ENSCATG00000039822
mandrillus_leucophaeus ENSMLEG00000041033
papio_anubis ENSPANG00000010940
theropithecus_gelada ENSTGEG00000020551
macaca_fascicularis ENSMFAG00000030991
macaca_mulatta ENSMMUG00000016639
macaca_nemestrina ENSMNEG00000032037
chlorocebus_sabaeus ENSCSAG00000013620
piliocolobus_tephrosceles ENSPTEG00000035155
colobus_angolensis_palliatus ENSCANG00000021837
rhinopithecus_bieti ENSRBIG00000044694
rhinopithecus_roxellana ENSRROG00000036347
pan_troglodytes ENSPTRG00000017239
pan_paniscus ENSPPAG00000034942
homo_sapiens ENSG00000006837
gorilla_gorilla ENSGGOG00000002228
pongo_abelii ENSPPYG00000015785
nomascus_leucogenys ENSNLEG00000008065
cebus_capucinus ENSCCAG00000024762
saimiri_boliviensis_boliviensis ENSSBOG00000020404
callithrix_jacchus ENSCJAG00000004765
propithecus_coquereli ENSPCOG00000024912
tupaia_belangeri ENSTBEG00000010115
jaculus_jaculus ENSJJAG00000000547
choloepus_hoffmanni ENSCHOG00000002718
dipodomys_ordii ENSDORG00000002519
procavia_capensis ENSPCAG00000013610
echinops_telfairi ENSETEG00000006514
loxodonta_africana ENSLAFG00000011468
ornithorhynchus_anatinus ENSOANG00000000233
latimeria_chalumnae ENSLACG00000016283
lepisosteus_oculatus ENSLOCG00000010226
