petromyzon_marinus ENSPMAG00000004799
eptatretus_burgeri ENSEBUG00000000382
pogona_vitticeps ENSPVIG00000010774
anolis_carolinensis ENSACAG00000001264
salvator_merianae ENSSMRG00000001558
sphenodon_punctatus ENSSPUG00000017228
gopherus_agassizii ENSGAGG00000003764
chelonoidis_abingdonii ENSCABG00000002401
pelodiscus_sinensis ENSPSIG00000007963
pan_paniscus ENSPPAG00000043841
pan_troglodytes ENSPTRG00000019509
homo_sapiens ENSG00000146828
gorilla_gorilla ENSGGOG00000001502
pongo_abelii ENSPPYG00000017430
nomascus_leucogenys ENSNLEG00000011983
theropithecus_gelada ENSTGEG00000009343
papio_anubis ENSPANG00000007493
mandrillus_leucophaeus ENSMLEG00000039297
macaca_mulatta ENSMMUG00000021248
macaca_fascicularis ENSMFAG00000035511
macaca_nemestrina ENSMNEG00000035601
cercocebus_atys ENSCATG00000034871
chlorocebus_sabaeus ENSCSAG00000017990
rhinopithecus_roxellana ENSRROG00000029189
rhinopithecus_bieti ENSRBIG00000032830
colobus_angolensis_palliatus ENSCANG00000040582
piliocolobus_tephrosceles ENSPTEG00000023604
cebus_capucinus ENSCCAG00000026691
saimiri_boliviensis_boliviensis ENSSBOG00000031244
callithrix_jacchus ENSCJAG00000014963
aotus_nancymaae ENSANAG00000030651
carlito_syrichta ENSTSYG00000032065
microcebus_murinus ENSMICG00000009453
prolemur_simus ENSPSMG00000019186
propithecus_coquereli ENSPCOG00000028375
otolemur_garnettii ENSOGAG00000013681
castor_canadensis ENSCCNG00000016153
dipodomys_ordii ENSDORG00000005580
microtus_ochrogaster ENSMOCG00000014835
peromyscus_maniculatus_bairdii ENSPEMG00000008133
cricetulus_griseus_chok1gshd ENSCGRG00001004531
cricetulus_griseus_crigri ENSCGRG00000006691
cricetulus_griseus_crigri-picr ENSCGRG00015009603
mesocricetus_auratus ENSMAUG00000021467
mus_spicilegus ENSMSIG00000009900
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0028877
mus_musculus ENSMUSG00000037344
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0027872
mus_pahari MGP_PahariEiJ_G0024458
rattus_norvegicus ENSRNOG00000048487
nannospalax_galili ENSNGAG00000010253
jaculus_jaculus ENSJJAG00000022181
urocitellus_parryii ENSUPAG00010017536
spermophilus_dauricus ENSSDAG00000022472
ictidomys_tridecemlineatus ENSSTOG00000013755
marmota_marmota_marmota ENSMMMG00000011827
chinchilla_lanigera ENSCLAG00000001948
octodon_degus ENSODEG00000016182
cavia_aperea ENSCAPG00000015277
cavia_porcellus ENSCPOG00000001735
heterocephalus_glaber_female ENSHGLG00000008895
heterocephalus_glaber_male ENSHGLG00100014085
fukomys_damarensis ENSFDAG00000004089
bos_taurus ENSBTAG00000001131
bos_mutus ENSBMUG00000018513
