calidris_pygmaea ENSCPGG00000002508
calidris_pugnax ENSCPUG00000014088
melopsittacus_undulatus ENSMUNG00000016029
lepidothrix_coronata ENSLCOG00000009096
manacus_vitellinus ENSMVIG00005007538
parus_major ENSPMJG00000003653
cyanistes_caeruleus ENSCCEG00000010994
lonchura_striata ENSLSDG00000012486
taeniopygia_guttata ENSTGUG00000002746
serinus_canaria ENSSCAG00000007864
ficedula_albicollis ENSFALG00000010427
junco_hyemalis ENSJHYG00000009820
zonotrichia_albicollis ENSZALG00000012842
anser_brachyrhynchus ENSABRG00000002104
anas_platyrhynchos ENSAPLG00000012129
meleagris_gallopavo ENSMGAG00000006151
coturnix_japonica ENSCJPG00005005310
gallus_gallus ENSGALG00000008306
numida_meleagris ENSNMEG00000003802
apteryx_owenii ENSAOWG00000008079
apteryx_haastii ENSAHAG00000016811
apteryx_rowi ENSARWG00000008353
dromaius_novaehollandiae ENSDNVG00000007094
nothoprocta_perdicaria ENSNPEG00000016151
crocodylus_porosus ENSCPRG00005014656
gopherus_agassizii ENSGAGG00000015166
chelonoidis_abingdonii ENSCABG00000014343
chelonoidis_abingdonii ENSCABG00000014347
chrysemys_picta ENSCPBG00000014924
pelodiscus_sinensis ENSPSIG00000008591
anolis_carolinensis ENSACAG00000006348
pogona_vitticeps ENSPVIG00000024236
notechis_scutatus ENSNSUG00000002714
salvator_merianae ENSSMRG00000015721
sphenodon_punctatus ENSSPUG00000011537
vombatus_ursinus ENSVURG00010012391
phascolarctos_cinereus ENSPCIG00000016484
notamacropus_eugenii ENSMEUG00000003746
sarcophilus_harrisii ENSSHAG00000017104
monodelphis_domestica ENSMODG00000024598
pteropus_vampyrus ENSPVAG00000017307
myotis_lucifugus ENSMLUG00000009553
erinaceus_europaeus ENSEEUG00000014169
equus_caballus ENSECAG00000000387
equus_asinus ENSEASG00005017114
bos_indicus ENSBIXG00005006497
bos_indicus ENSBIXG00000027833
bos_taurus ENSBTAG00000009717
bos_mutus ENSBMUG00000011149
bison_bison ENSBBBG00000012668
ovis_aries ENSOARG00000018670
capra_hircus ENSCHIG00000023736
tursiops_truncatus ENSTTRG00000000777
sus_scrofa ENSSSCG00000015413
vicugna_pacos ENSVPAG00000010769
ursus_americanus ENSUAMG00000003167
ursus_maritimus ENSUMAG00000013895
ailuropoda_melanoleuca ENSAMEG00000012868
neovison_vison ENSNVIG00000022477
mustela_putorius ENSMPUG00000018278
canis_lupus ENSCAFG00000030025
canis_lupus ENSCAFG00020022656
vulpes_vulpes ENSVVUG00000019212
panthera_pardus ENSPPRG00000022732
panthera_tigris ENSPTIG00000012485
felis_catus ENSFCAG00000035438
echinops_telfairi ENSETEG00000017491
dipodomys_ordii ENSDORG00000029967
castor_canadensis ENSCCNG00000030102
octodon_degus ENSODEG00000009010
cavia_porcellus ENSCPOG00000011949
chinchilla_lanigera ENSCLAG00000004828
heterocephalus_glaber ENSHGLG00000006119
heterocephalus_glaber ENSHGLG00100011249
fukomys_damarensis ENSFDAG00000008653
peromyscus_maniculatus ENSPEMG00000026988
microtus_ochrogaster ENSMOCG00000015949
cricetulus_griseus ENSCGRG00015009379
cricetulus_griseus ENSCGRG00001000342
cricetulus_griseus ENSCGRG00000013086
mesocricetus_auratus ENSMAUG00000017628
mus_spicilegus ENSMSIG00000018164
mus_musculus ENSMUSG00000039899
mus_caroli MGP_CAROLIEiJ_G0026985
mus_spretus MGP_SPRETEiJ_G0027980
mus_pahari MGP_PahariEiJ_G0021756
rattus_norvegicus ENSRNOG00000012881
meriones_unguiculatus ENSMUGG00000011288
nannospalax_galili ENSNGAG00000019035
jaculus_jaculus ENSJJAG00000010663
urocitellus_parryii ENSUPAG00010003562
spermophilus_dauricus ENSSDAG00000002098
ictidomys_tridecemlineatus ENSSTOG00000007612
marmota_marmota ENSMMMG00000017311
oryctolagus_cuniculus ENSOCUG00000013675
ochotona_princeps ENSOPRG00000005465
piliocolobus_tephrosceles ENSPTEG00000006543
colobus_angolensis ENSCANG00000009477
rhinopithecus_roxellana ENSRROG00000036153
rhinopithecus_bieti ENSRBIG00000034529
macaca_nemestrina ENSMNEG00000030792
macaca_mulatta ENSMMUG00000055568
macaca_fascicularis ENSMFAG00000037714
cercocebus_atys ENSCATG00000032858
mandrillus_leucophaeus ENSMLEG00000040519
papio_anubis ENSPANG00000019822
theropithecus_gelada ENSTGEG00000009129
chlorocebus_sabaeus ENSCSAG00000011776
