gopherus_agassizii ENSGAGG00000025779
chelonoidis_abingdonii ENSCABG00000003045
chrysemys_picta ENSCPBG00000013858
pelodiscus_sinensis ENSPSIG00000002354
lonchura_striata ENSLSDG00000006100
taeniopygia_guttata ENSTGUG00000013413
serinus_canaria ENSSCAG00000009288
zonotrichia_albicollis ENSZALG00000000043
junco_hyemalis ENSJHYG00000018152
ficedula_albicollis ENSFALG00000005956
parus_major ENSPMJG00000010966
cyanistes_caeruleus ENSCCEG00000015272
lepidothrix_coronata ENSLCOG00000010768
calidris_pygmaea ENSCPGG00000009189
calidris_pugnax ENSCPUG00000007145
manacus_vitellinus ENSMVIG00005011556
melopsittacus_undulatus ENSMUNG00000005315
gallus_gallus ENSGALG00000015134
coturnix_japonica ENSCJPG00005017441
meleagris_gallopavo ENSMGAG00000014325
numida_meleagris ENSNMEG00000017064
anas_platyrhynchos ENSAPLG00000015220
anser_brachyrhynchus ENSABRG00000009670
apteryx_haastii ENSAHAG00000009352
apteryx_owenii ENSAOWG00000001306
apteryx_rowi ENSARWG00000015680
nothoprocta_perdicaria ENSNPEG00000001798
dromaius_novaehollandiae ENSDNVG00000000865
crocodylus_porosus ENSCPRG00005003992
anolis_carolinensis ENSACAG00000010054
notechis_scutatus ENSNSUG00000010191
salvator_merianae ENSSMRG00000005475
sphenodon_punctatus ENSSPUG00000000298
