petromyzon_marinus ENSPMAG00000007253
eptatretus_burgeri ENSEBUG00000016430
calidris_pygmaea ENSCPGG00000011260
calidris_pugnax ENSCPUG00000003808
melopsittacus_undulatus ENSMUNG00000009227
junco_hyemalis ENSJHYG00000006607
zonotrichia_albicollis ENSZALG00000014185
serinus_canaria ENSSCAG00000015369
lonchura_striata ENSLSDG00000014286
taeniopygia_guttata ENSTGUG00000007307
cyanistes_caeruleus ENSCCEG00000024369
parus_major ENSPMJG00000019118
ficedula_albicollis ENSFALG00000008398
manacus_vitellinus ENSMVIG00005018095
lepidothrix_coronata ENSLCOG00000010935
anser_brachyrhynchus ENSABRG00000023030
anas_platyrhynchos ENSAPLG00000012826
meleagris_gallopavo ENSMGAG00000010744
gallus_gallus ENSGALG00000010956
coturnix_japonica ENSCJPG00005021006
numida_meleagris ENSNMEG00000022792
apteryx_haastii ENSAHAG00000009252
apteryx_rowi ENSARWG00000007576
apteryx_owenii ENSAOWG00000002790
dromaius_novaehollandiae ENSDNVG00000018429
nothoprocta_perdicaria ENSNPEG00000003299
crocodylus_porosus ENSCPRG00005016071
gopherus_agassizii ENSGAGG00000025406
chelonoidis_abingdonii ENSCABG00000002802
chrysemys_picta ENSCPBG00000007177
pelodiscus_sinensis ENSPSIG00000011875
pogona_vitticeps ENSPVIG00000025151
anolis_carolinensis ENSACAG00000002696
notechis_scutatus ENSNSUG00000020544
notechis_scutatus ENSNSUG00000020477
salvator_merianae ENSSMRG00000023110
sphenodon_punctatus ENSSPUG00000000545
vombatus_ursinus ENSVURG00010021314
phascolarctos_cinereus ENSPCIG00000030428
notamacropus_eugenii ENSMEUG00000002644
sarcophilus_harrisii ENSSHAG00000012002
monodelphis_domestica ENSMODG00000006501
loxodonta_africana ENSLAFG00000010010
procavia_capensis ENSPCAG00000007921
echinops_telfairi ENSETEG00000013195
choloepus_hoffmanni ENSCHOG00000007524
dasypus_novemcinctus ENSDNOG00000019146
castor_canadensis ENSCCNG00000008348
dipodomys_ordii ENSDORG00000003317
meriones_unguiculatus ENSMUGG00000026052
meriones_unguiculatus ENSMUGG00000009311
mus_spicilegus ENSMSIG00000013974
mus_spretus MGP_SPRETEiJ_G0024527
mus_musculus ENSMUSG00000034848
