apteryx_owenii ENSAOWG00000004851
apteryx_rowi ENSARWG00000001433
apteryx_haastii ENSAHAG00000002864
dromaius_novaehollandiae ENSDNVG00000002965
nothoprocta_perdicaria ENSNPEG00000002967
anser_brachyrhynchus ENSABRG00000001941
anas_platyrhynchos_platyrhynchos ENSAPLG00000007970
gallus_gallus ENSGALG00000001506
coturnix_japonica ENSCJPG00005008768
numida_meleagris ENSNMEG00000017900
calidris_pygmaea ENSCPGG00000003669
calidris_pugnax ENSCPUG00000007735
melopsittacus_undulatus ENSMUNG00000011971
serinus_canaria ENSSCAG00000010710
zonotrichia_albicollis ENSZALG00000009491
lonchura_striata_domestica ENSLSDG00000007772
taeniopygia_guttata ENSTGUG00000001417
ficedula_albicollis ENSFALG00000013477
cyanistes_caeruleus ENSCCEG00000013441
parus_major ENSPMJG00000014477
crocodylus_porosus ENSCPRG00005007047
gopherus_agassizii ENSGAGG00000008253
chelonoidis_abingdonii ENSCABG00000012014
chrysemys_picta_bellii ENSCPBG00000008054
anolis_carolinensis ENSACAG00000024230
pogona_vitticeps ENSPVIG00000013164
notechis_scutatus ENSNSUG00000010013
salvator_merianae ENSSMRG00000004264
sphenodon_punctatus ENSSPUG00000000657
phascolarctos_cinereus ENSPCIG00000018106
notamacropus_eugenii ENSMEUG00000005993
sarcophilus_harrisii ENSSHAG00000010267
sarcophilus_harrisii ENSSHAG00000009588
monodelphis_domestica ENSMODG00000007930
heterocephalus_glaber_male ENSHGLG00100007792
heterocephalus_glaber_female ENSHGLG00000008073
fukomys_damarensis ENSFDAG00000016317
chinchilla_lanigera ENSCLAG00000014055
octodon_degus ENSODEG00000010237
cavia_porcellus ENSCPOG00000011971
cavia_aperea ENSCAPG00000012783
dipodomys_ordii ENSDORG00000026710
spermophilus_dauricus ENSSDAG00000014551
spermophilus_dauricus ENSSDAG00000023917
urocitellus_parryii ENSUPAG00010005834
marmota_marmota_marmota ENSMMMG00000012834
ictidomys_tridecemlineatus ENSSTOG00000022658
urocitellus_parryii ENSUPAG00010000703
marmota_marmota_marmota ENSMMMG00000015761
mus_spicilegus ENSMSIG00000023171
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0017062
mus_musculus ENSMUSG00000020415
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016221
mus_pahari MGP_PahariEiJ_G0017357
rattus_norvegicus ENSRNOG00000003802
meriones_unguiculatus ENSMUGG00000006966
cricetulus_griseus_chok1gshd ENSCGRG00001001415
cricetulus_griseus_crigri-picr ENSCGRG00015022820
cricetulus_griseus_crigri ENSCGRG00000007464
mesocricetus_auratus ENSMAUG00000020009
microtus_ochrogaster ENSMOCG00000020845
peromyscus_maniculatus_bairdii ENSPEMG00000007013
peromyscus_maniculatus_bairdii ENSPEMG00000013827
nannospalax_galili ENSNGAG00000017288
jaculus_jaculus ENSJJAG00000023010
oryctolagus_cuniculus ENSOCUG00000014877
oryctolagus_cuniculus ENSOCUG00000003392
ochotona_princeps ENSOPRG00000004571
tupaia_belangeri ENSTBEG00000015966
pan_paniscus ENSPPAG00000039360
gorilla_gorilla ENSGGOG00000027432
pan_troglodytes ENSPTRG00000052460
nomascus_leucogenys ENSNLEG00000029586
rhinopithecus_roxellana ENSRROG00000026443
colobus_angolensis_palliatus ENSCANG00000034797
macaca_mulatta ENSMMUG00000047761
macaca_fascicularis ENSMFAG00000035591
papio_anubis ENSPANG00000036084
mandrillus_leucophaeus ENSMLEG00000042544
cercocebus_atys ENSCATG00000006979
rhinopithecus_bieti ENSRBIG00000035891
cercocebus_atys ENSCATG00000040651
macaca_fascicularis ENSMFAG00000031791
macaca_mulatta ENSMMUG00000047849
mandrillus_leucophaeus ENSMLEG00000034588
macaca_nemestrina ENSMNEG00000042141
rhinopithecus_roxellana ENSRROG00000042816
pan_paniscus ENSPPAG00000026206
pan_troglodytes ENSPTRG00000043626
homo_sapiens ENSG00000250254
gorilla_gorilla ENSGGOG00000037103
callithrix_jacchus ENSCJAG00000019165
saimiri_boliviensis_boliviensis ENSSBOG00000012956
cebus_capucinus ENSCCAG00000038036
cebus_capucinus ENSCCAG00000017026
aotus_nancymaae ENSANAG00000015848
saimiri_boliviensis_boliviensis ENSSBOG00000033450
aotus_nancymaae ENSANAG00000024640
aotus_nancymaae ENSANAG00000022353
homo_sapiens ENSG00000164611
gorilla_gorilla ENSGGOG00000016937
pan_troglodytes ENSPTRG00000017492
pan_paniscus ENSPPAG00000030326
pongo_abelii ENSPPYG00000016009
nomascus_leucogenys ENSNLEG00000004396
papio_anubis ENSPANG00000031818
theropithecus_gelada ENSTGEG00000009251
chlorocebus_sabaeus ENSCSAG00000010369
chlorocebus_sabaeus ENSCSAG00000018909
mandrillus_leucophaeus ENSMLEG00000036351
cercocebus_atys ENSCATG00000002585
macaca_mulatta ENSMMUG00000023077
macaca_nemestrina ENSMNEG00000042834
macaca_fascicularis ENSMFAG00000036180
colobus_angolensis_palliatus ENSCANG00000038767
piliocolobus_tephrosceles ENSPTEG00000009988
rhinopithecus_roxellana ENSRROG00000044506
rhinopithecus_bieti ENSRBIG00000033874
rhinopithecus_bieti ENSRBIG00000035882
rhinopithecus_roxellana ENSRROG00000012369
colobus_angolensis_palliatus ENSCANG00000031875
aotus_nancymaae ENSANAG00000021832
cebus_capucinus ENSCCAG00000021574
aotus_nancymaae ENSANAG00000001461
carlito_syrichta ENSTSYG00000028348
carlito_syrichta ENSTSYG00000000160
sorex_araneus ENSSARG00000011513
prolemur_simus ENSPSMG00000005873
propithecus_coquereli ENSPCOG00000026953
microcebus_murinus ENSMICG00000006363
otolemur_garnettii ENSOGAG00000012307
otolemur_garnettii ENSOGAG00000025313
pteropus_vampyrus ENSPVAG00000015938
myotis_lucifugus ENSMLUG00000002317
equus_asinus_asinus ENSEASG00005000612
equus_caballus ENSECAG00000009520
erinaceus_europaeus ENSEEUG00000013376
bos_taurus ENSBTAG00000047322
bos_mutus ENSBMUG00000005055
bison_bison_bison ENSBBBG00000004376
bison_bison_bison ENSBBBG00000007313
bos_mutus ENSBMUG00000003133
bos_taurus ENSBTAG00000012184
bison_bison_bison ENSBBBG00000022168
bos_taurus ENSBTAG00000046696
bison_bison_bison ENSBBBG00000013799
ovis_aries ENSOARG00000013532
