chelonoidis_abingdonii ENSCABG00000019207
gopherus_agassizii ENSGAGG00000013767
chrysemys_picta_bellii ENSCPBG00000009409
pelodiscus_sinensis ENSPSIG00000005206
sphenodon_punctatus ENSSPUG00000011373
apteryx_haastii ENSAHAG00000001690
apteryx_owenii ENSAOWG00000018267
dromaius_novaehollandiae ENSDNVG00000008042
nothoprocta_perdicaria ENSNPEG00000009911
meleagris_gallopavo ENSMGAG00000011449
gallus_gallus ENSGALG00000027440
coturnix_japonica ENSCJPG00005013809
numida_meleagris ENSNMEG00000001359
anser_brachyrhynchus ENSABRG00000018284
calidris_pygmaea ENSCPGG00000006404
calidris_pugnax ENSCPUG00000004174
melopsittacus_undulatus ENSMUNG00000016822
cyanistes_caeruleus ENSCCEG00000003716
cyanistes_caeruleus ENSCCEG00000008300
parus_major ENSPMJG00000015078
ficedula_albicollis ENSFALG00000011518
taeniopygia_guttata ENSTGUG00000008299
lonchura_striata_domestica ENSLSDG00000010214
serinus_canaria ENSSCAG00000013270
junco_hyemalis ENSJHYG00000000135
zonotrichia_albicollis ENSZALG00000011440
lepidothrix_coronata ENSLCOG00000008422
crocodylus_porosus ENSCPRG00005014229
anolis_carolinensis ENSACAG00000029303
notamacropus_eugenii ENSMEUG00000006059
phascolarctos_cinereus ENSPCIG00000035475
sarcophilus_harrisii ENSSHAG00000017384
monodelphis_domestica ENSMODG00000024669
pteropus_vampyrus ENSPVAG00000002577
felis_catus ENSFCAG00000036767
sus_scrofa ENSSSCG00000039618
sus_scrofa ENSSSCG00000033793
sorex_araneus ENSSARG00000004625
bos_taurus ENSBTAG00000033136
bos_mutus ENSBMUG00000007383
bison_bison_bison ENSBBBG00000011393
capra_hircus ENSCHIG00000014790
capra_hircus ENSCHIG00000008328
ovis_aries ENSOARG00000005146
tursiops_truncatus ENSTTRG00000005271
myotis_lucifugus ENSMLUG00000026132
canis_lupus_dingo ENSCAFG00020000902
vulpes_vulpes ENSVVUG00000026522
ursus_maritimus ENSUMAG00000012218
neovison_vison ENSNVIG00000003195
