labrus_bergylta ENSLBEG00000025205
astyanax_mexicanus ENSAMXG00005014291
apteryx_owenii ENSAOWG00000004761
apteryx_haastii ENSAHAG00000003118
chrysemys_picta ENSCPBG00000026149
ornithorhynchus_anatinus ENSOANG00000021325
pogona_vitticeps ENSPVIG00000000435
sphenodon_punctatus ENSSPUG00000000627
calidris_pugnax ENSCPUG00000006645
lonchura_striata ENSLSDG00000003216
apteryx_owenii ENSAOWG00000011479
apteryx_rowi ENSARWG00000000221
apteryx_haastii ENSAHAG00000017528
dromaius_novaehollandiae ENSDNVG00000015486
apteryx_owenii ENSAOWG00000004129
apteryx_rowi ENSARWG00000004051
dromaius_novaehollandiae ENSDNVG00000015480
chrysemys_picta ENSCPBG00000014566
gopherus_agassizii ENSGAGG00000018520
chrysemys_picta ENSCPBG00000026136
chelonoidis_abingdonii ENSCABG00000012347
chrysemys_picta ENSCPBG00000026127
pelodiscus_sinensis ENSPSIG00000005878
pelodiscus_sinensis ENSPSIG00000016354
pelodiscus_sinensis ENSPSIG00000007935
ursus_maritimus ENSUMAG00000024554
ursus_americanus ENSUAMG00000006190
mustela_putorius ENSMPUG00000007959
neovison_vison ENSNVIG00000004918
canis_lupus ENSCAFG00020007433
canis_lupus ENSCAFG00000018448
vulpes_vulpes ENSVVUG00000006486
felis_catus ENSFCAG00000050655
equus_caballus ENSECAG00000009575
equus_asinus ENSEASG00005004678
myotis_lucifugus ENSMLUG00000016444
ovis_aries ENSOARG00000008994
capra_hircus ENSCHIG00000022824
bos_indicus ENSBIXG00000009872
bos_indicus ENSBIXG00005001138
bos_taurus ENSBTAG00000047632
bos_mutus ENSBMUG00000011388
mus_spicilegus ENSMSIG00000004977
mus_musculus ENSMUSG00000087642
mus_spretus MGP_SPRETEiJ_G0000004
mus_caroli MGP_CAROLIEiJ_G0000004
mus_pahari MGP_PahariEiJ_G0000007
meriones_unguiculatus ENSMUGG00000011387
peromyscus_maniculatus ENSPEMG00000027488
cricetulus_griseus ENSCGRG00015021676
castor_canadensis ENSCCNG00000019740
heterocephalus_glaber ENSHGLG00000002658
fukomys_damarensis ENSFDAG00000014471
chinchilla_lanigera ENSCLAG00000004529
spermophilus_dauricus ENSSDAG00000022809
spermophilus_dauricus ENSSDAG00000022778
marmota_marmota ENSMMMG00000005033
urocitellus_parryii ENSUPAG00010018696
oryctolagus_cuniculus ENSOCUG00000003669
prolemur_simus ENSPSMG00000020326
microcebus_murinus ENSMICG00000030058
otolemur_garnettii ENSOGAG00000009488
chlorocebus_sabaeus ENSCSAG00000009315
macaca_mulatta ENSMMUG00000030305
theropithecus_gelada ENSTGEG00000012915
piliocolobus_tephrosceles ENSPTEG00000021654
piliocolobus_tephrosceles ENSPTEG00000021725
piliocolobus_tephrosceles ENSPTEG00000021632
piliocolobus_tephrosceles ENSPTEG00000021687
pongo_abelii ENSPPYG00000006213
pan_paniscus ENSPPAG00000031867
pan_troglodytes ENSPTRG00000046211
gorilla_gorilla ENSGGOG00000042939
papio_anubis ENSPANG00000031685
cercocebus_atys ENSCATG00000033562
macaca_fascicularis ENSMFAG00000042679
homo_sapiens ENSG00000211891
callithrix_jacchus ENSCJAG00000000002
pan_paniscus ENSPPAG00000031894
pan_troglodytes ENSPTRG00000046078
gorilla_gorilla ENSGGOG00000037900
gorilla_gorilla ENSGGOG00000037620
macaca_nemestrina ENSMNEG00000023718
mandrillus_leucophaeus ENSMLEG00000020268
rhinopithecus_bieti ENSRBIG00000031060
rhinopithecus_roxellana ENSRROG00000006753
cebus_capucinus ENSCCAG00000004163
aotus_nancymaae ENSANAG00000016620
aotus_nancymaae ENSANAG00000019454
tupaia_belangeri ENSTBEG00000001499
dasypus_novemcinctus ENSDNOG00000039274
phascolarctos_cinereus ENSPCIG00000018872
vombatus_ursinus ENSVURG00010013637
sarcophilus_harrisii ENSSHAG00000005558
monodelphis_domestica ENSMODG00000014626
ornithorhynchus_anatinus ENSOANG00000009910
