chelonoidis_abingdonii ENSCABG00000011073
gopherus_agassizii ENSGAGG00000004041
chrysemys_picta_bellii ENSCPBG00000026627
pelodiscus_sinensis ENSPSIG00000017215
anser_brachyrhynchus ENSABRG00000012282
pogona_vitticeps ENSPVIG00000014264
anolis_carolinensis ENSACAG00000008555
notechis_scutatus ENSNSUG00000018875
salvator_merianae ENSSMRG00000008933
sphenodon_punctatus ENSSPUG00000006780
apteryx_haastii ENSAHAG00000007288
apteryx_rowi ENSARWG00000015049
apteryx_owenii ENSAOWG00000013460
mustela_putorius_furo ENSMPUG00000016493
mustela_putorius_furo ENSMPUG00000016495
dromaius_novaehollandiae ENSDNVG00000018415
monodelphis_domestica ENSMODG00000004841
sarcophilus_harrisii ENSSHAG00000003816
pongo_abelii ENSPPYG00000009199
theropithecus_gelada ENSTGEG00000000948
prolemur_simus ENSPSMG00000023548
oryctolagus_cuniculus ENSOCUG00000022124
ursus_maritimus ENSUMAG00000004868
ursus_americanus ENSUAMG00000000893
ailuropoda_melanoleuca ENSAMEG00000005949
neovison_vison ENSNVIG00000016070
canis_lupus_familiaris ENSCAFG00000000089
canis_lupus_dingo ENSCAFG00020020031
vulpes_vulpes ENSVVUG00000016096
panthera_pardus ENSPPRG00000015322
felis_catus ENSFCAG00000027565
equus_caballus ENSECAG00000009017
equus_asinus_asinus ENSEASG00005002683
ovis_aries ENSOARG00000005851
capra_hircus ENSCHIG00000021058
bos_taurus ENSBTAG00000000531
bos_mutus ENSBMUG00000017142
bison_bison_bison ENSBBBG00000005073
sus_scrofa ENSSSCG00000036234
dasypus_novemcinctus ENSDNOG00000033242
loxodonta_africana ENSLAFG00000027361
ornithorhynchus_anatinus ENSOANG00000002106
xenopus_tropicalis ENSXETG00000005863
