gopherus_agassizii ENSGAGG00000024574
chelonoidis_abingdonii ENSCABG00000001984
chrysemys_picta_bellii ENSCPBG00000017697
pelodiscus_sinensis ENSPSIG00000014162
crocodylus_porosus ENSCPRG00005016971
sphenodon_punctatus ENSSPUG00000012102
pogona_vitticeps ENSPVIG00000004236
anolis_carolinensis ENSACAG00000000399
notechis_scutatus ENSNSUG00000010818
salvator_merianae ENSSMRG00000022299
anser_brachyrhynchus ENSABRG00000021899
anas_platyrhynchos_platyrhynchos ENSAPLG00000029390
gallus_gallus ENSGALG00000021135
coturnix_japonica ENSCJPG00005020388
meleagris_gallopavo ENSMGAG00000008681
numida_meleagris ENSNMEG00000023052
taeniopygia_guttata ENSTGUG00000008292
lonchura_striata_domestica ENSLSDG00000017386
serinus_canaria ENSSCAG00000005741
ficedula_albicollis ENSFALG00000010459
cyanistes_caeruleus ENSCCEG00000011511
parus_major ENSPMJG00000001152
lepidothrix_coronata ENSLCOG00000014869
manacus_vitellinus ENSMVIG00005013804
melopsittacus_undulatus ENSMUNG00000004497
calidris_pugnax ENSCPUG00000018741
calidris_pygmaea ENSCPGG00000010096
apteryx_owenii ENSAOWG00000002917
apteryx_rowi ENSARWG00000002063
apteryx_haastii ENSAHAG00000005390
nothoprocta_perdicaria ENSNPEG00000013692
dromaius_novaehollandiae ENSDNVG00000005784
xenopus_tropicalis ENSXETG00000007569
pan_paniscus ENSPPAG00000035615
pan_troglodytes ENSPTRG00000007425
gorilla_gorilla ENSGGOG00000005272
homo_sapiens ENSG00000140511
pongo_abelii ENSPPYG00000006758
nomascus_leucogenys ENSNLEG00000011475
piliocolobus_tephrosceles ENSPTEG00000000722
colobus_angolensis_palliatus ENSCANG00000028988
rhinopithecus_roxellana ENSRROG00000032462
rhinopithecus_bieti ENSRBIG00000036430
mandrillus_leucophaeus ENSMLEG00000030224
chlorocebus_sabaeus ENSCSAG00000017182
macaca_fascicularis ENSMFAG00000039242
macaca_nemestrina ENSMNEG00000029438
macaca_mulatta ENSMMUG00000000556
papio_anubis ENSPANG00000025601
theropithecus_gelada ENSTGEG00000008084
cercocebus_atys ENSCATG00000009472
saimiri_boliviensis_boliviensis ENSSBOG00000025420
cebus_capucinus ENSCCAG00000032813
callithrix_jacchus ENSCJAG00000012941
aotus_nancymaae ENSANAG00000016050
carlito_syrichta ENSTSYG00000014650
prolemur_simus ENSPSMG00000005564
microcebus_murinus ENSMICG00000044864
propithecus_coquereli ENSPCOG00000017611
otolemur_garnettii ENSOGAG00000017041
tupaia_belangeri ENSTBEG00000001965
mus_spicilegus ENSMSIG00000018507
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030977
mus_musculus ENSMUSG00000030606
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029875
mus_pahari MGP_PahariEiJ_G0013097
rattus_norvegicus ENSRNOG00000022321
meriones_unguiculatus ENSMUGG00000019053
peromyscus_maniculatus_bairdii ENSPEMG00000016074
microtus_ochrogaster ENSMOCG00000002702
cricetulus_griseus_crigri ENSCGRG00000000415
cricetulus_griseus_chok1gshd ENSCGRG00001007307
mesocricetus_auratus ENSMAUG00000010361
nannospalax_galili ENSNGAG00000013619
jaculus_jaculus ENSJJAG00000003756
castor_canadensis ENSCCNG00000024788
chinchilla_lanigera ENSCLAG00000010136
octodon_degus ENSODEG00000014578
cavia_porcellus ENSCPOG00000037553
cavia_aperea ENSCAPG00000000774
heterocephalus_glaber_female ENSHGLG00000005670
heterocephalus_glaber_male ENSHGLG00100006786
fukomys_damarensis ENSFDAG00000020665
spermophilus_dauricus ENSSDAG00000001516
