petromyzon_marinus ENSPMAG00000009499
eptatretus_burgeri ENSEBUG00000011798
astyanax_mexicanus ENSAMXG00000011452
astyanax_mexicanus ENSAMXG00000010516
pygocentrus_nattereri ENSPNAG00000011941
ictalurus_punctatus ENSIPUG00000012853
danio_rerio ENSDARG00000004436
tetraodon_nigroviridis ENSTNIG00000009193
takifugu_rubripes ENSTRUG00000001486
mola_mola ENSMMOG00000019121
gasterosteus_aculeatus ENSGACG00000005082
oryzias_latipes ENSORLG00020021072
oryzias_latipes ENSORLG00020007337
oryzias_latipes ENSORLG00000012324
oryzias_latipes_asm223469v1 ENSORLG00015013037
oryzias_melastigma ENSOMEG00000010893
seriola_dumerili ENSSDUG00000009987
seriola_lalandi_dorsalis ENSSLDG00000011251
scophthalmus_maximus ENSSMAG00000009032
cynoglossus_semilaevis ENSCSEG00000018357
amphiprion_ocellaris ENSAOCG00000007915
amphiprion_percula ENSAPEG00000013141
acanthochromis_polyacanthus ENSAPOG00000019951
stegastes_partitus ENSSPAG00000015509
xiphophorus_maculatus ENSXMAG00000003312
xiphophorus_couchianus ENSXCOG00000009937
gambusia_affinis ENSGAFG00000011456
poecilia_formosa ENSPFOG00000011718
poecilia_mexicana ENSPMEG00000007961
poecilia_latipinna ENSPLAG00000017741
poecilia_reticulata ENSPREG00000006693
fundulus_heteroclitus ENSFHEG00000013881
cyprinodon_variegatus ENSCVAG00000021346
kryptolebias_marmoratus ENSKMAG00000005279
pundamilia_nyererei ENSPNYG00000010722
maylandia_zebra ENSMZEG00005005095
astatotilapia_calliptera ENSACLG00000017875
haplochromis_burtoni ENSHBUG00000003662
neolamprologus_brichardi ENSNBRG00000011840
oreochromis_niloticus ENSONIG00000002446
amphilophus_citrinellus ENSACIG00000011638
monopterus_albus ENSMALG00000014781
mastacembelus_armatus ENSMAMG00000012674
anabas_testudineus ENSATEG00000014669
labrus_bergylta ENSLBEG00000003907
periophthalmus_magnuspinnatus ENSPMGG00000001904
hippocampus_comes ENSHCOG00000009020
gadus_morhua ENSGMOG00000004412
esox_lucius ENSELUG00000016762
scleropages_formosus ENSSFOG00015003878
paramormyrops_kingsleyae ENSPKIG00000006256
lepisosteus_oculatus ENSLOCG00000010142
bos_mutus ENSBMUG00000003309
capra_hircus ENSCHIG00000010564
capra_hircus ENSCHIG00000023975
capra_hircus ENSCHIG00000000373
ovis_aries ENSOARG00000008848
bos_taurus ENSBTAG00000013405
bos_taurus ENSBTAG00000045658
bison_bison_bison ENSBBBG00000015518
sus_scrofa ENSSSCG00000006109
pteropus_vampyrus ENSPVAG00000011793
ailuropoda_melanoleuca ENSAMEG00000013608
equus_asinus_asinus ENSEASG00005016300
myotis_lucifugus ENSMLUG00000002349
ursus_maritimus ENSUMAG00000015968
