apteryx_owenii ENSAOWG00000005249
apteryx_haastii ENSAHAG00000011294
apteryx_rowi ENSARWG00000015624
dromaius_novaehollandiae ENSDNVG00000014163
nothoprocta_perdicaria ENSNPEG00000007509
lepidothrix_coronata ENSLCOG00000007416
manacus_vitellinus ENSMVIG00005008928
lonchura_striata_domestica ENSLSDG00000011738
taeniopygia_guttata ENSTGUG00000011989
serinus_canaria ENSSCAG00000012820
zonotrichia_albicollis ENSZALG00000003784
junco_hyemalis ENSJHYG00000015848
ficedula_albicollis ENSFALG00000008133
parus_major ENSPMJG00000014977
cyanistes_caeruleus ENSCCEG00000010786
melopsittacus_undulatus ENSMUNG00000012405
calidris_pugnax ENSCPUG00000013140
calidris_pygmaea ENSCPGG00000019136
coturnix_japonica ENSCJPG00005019875
meleagris_gallopavo ENSMGAG00000015049
gallus_gallus ENSGALG00000051672
numida_meleagris ENSNMEG00000008853
anas_platyrhynchos_platyrhynchos ENSAPLG00000016861
anser_brachyrhynchus ENSABRG00000005665
crocodylus_porosus ENSCPRG00005003474
gopherus_agassizii ENSGAGG00000016466
chelonoidis_abingdonii ENSCABG00000022703
chrysemys_picta_bellii ENSCPBG00000000846
pelodiscus_sinensis ENSPSIG00000004154
pelodiscus_sinensis ENSPSIG00000011366
pogona_vitticeps ENSPVIG00000003293
anolis_carolinensis ENSACAG00000016533
notechis_scutatus ENSNSUG00000002782
salvator_merianae ENSSMRG00000005941
castor_canadensis ENSCCNG00000023973
dipodomys_ordii ENSDORG00000029174
mus_musculus ENSMUSG00000042997
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025918
mus_spicilegus ENSMSIG00000011909
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024983
mus_pahari MGP_PahariEiJ_G0026424
rattus_norvegicus ENSRNOG00000010843
meriones_unguiculatus ENSMUGG00000018343
cricetulus_griseus_crigri ENSCGRG00000005057
cricetulus_griseus_chok1gshd ENSCGRG00001000190
cricetulus_griseus_crigri-picr ENSCGRG00015008511
mesocricetus_auratus ENSMAUG00000005924
peromyscus_maniculatus_bairdii ENSPEMG00000018137
microtus_ochrogaster ENSMOCG00000020191
nannospalax_galili ENSNGAG00000014648
jaculus_jaculus ENSJJAG00000008714
cavia_porcellus ENSCPOG00000034397
cavia_aperea ENSCAPG00000004137
chinchilla_lanigera ENSCLAG00000005695
heterocephalus_glaber_male ENSHGLG00100016071
heterocephalus_glaber_female ENSHGLG00000000513
fukomys_damarensis ENSFDAG00000006334
spermophilus_dauricus ENSSDAG00000006740
marmota_marmota_marmota ENSMMMG00000022761
urocitellus_parryii ENSUPAG00010016303
ictidomys_tridecemlineatus ENSSTOG00000007704
oryctolagus_cuniculus ENSOCUG00000004777
ochotona_princeps ENSOPRG00000002361
pan_troglodytes ENSPTRG00000048931
pan_paniscus ENSPPAG00000035417
homo_sapiens ENSG00000188811
gorilla_gorilla ENSGGOG00000043535
pongo_abelii ENSPPYG00000005299
nomascus_leucogenys ENSNLEG00000002671
cercocebus_atys ENSCATG00000041715
mandrillus_leucophaeus ENSMLEG00000036252
papio_anubis ENSPANG00000007574
