petromyzon_marinus ENSPMAG00000000503
eptatretus_burgeri ENSEBUG00000013201
labrus_bergylta ENSLBEG00000002035
gasterosteus_aculeatus ENSGACG00000010817
takifugu_rubripes ENSTRUG00000006102
tetraodon_nigroviridis ENSTNIG00000016333
mola_mola ENSMMOG00000015601
scophthalmus_maximus ENSSMAG00000011408
cynoglossus_semilaevis ENSCSEG00000013888
seriola_dumerili ENSSDUG00000013570
seriola_lalandi_dorsalis ENSSLDG00000000627
monopterus_albus ENSMALG00000003429
mastacembelus_armatus ENSMAMG00000016957
anabas_testudineus ENSATEG00000005257
poecilia_latipinna ENSPLAG00000015071
poecilia_formosa ENSPFOG00000010033
poecilia_mexicana ENSPMEG00000020305
poecilia_reticulata ENSPREG00000018991
xiphophorus_maculatus ENSXMAG00000004234
xiphophorus_couchianus ENSXCOG00000005230
gambusia_affinis ENSGAFG00000003558
cyprinodon_variegatus ENSCVAG00000006516
fundulus_heteroclitus ENSFHEG00000019067
kryptolebias_marmoratus ENSKMAG00000012911
oryzias_latipes ENSORLG00000016384
oryzias_latipes ENSORLG00020004497
oryzias_latipes_asm223469v1 ENSORLG00015023023
oryzias_melastigma ENSOMEG00000015977
haplochromis_burtoni ENSHBUG00000017116
haplochromis_burtoni ENSHBUG00000012891
astatotilapia_calliptera ENSACLG00000011746
maylandia_zebra ENSMZEG00005016174
pundamilia_nyererei ENSPNYG00000006573
neolamprologus_brichardi ENSNBRG00000019678
oreochromis_niloticus ENSONIG00000015340
amphilophus_citrinellus ENSACIG00000002537
periophthalmus_magnuspinnatus ENSPMGG00000018141
amphiprion_ocellaris ENSAOCG00000008008
amphiprion_ocellaris ENSAOCG00000016394
amphiprion_percula ENSAPEG00000008777
acanthochromis_polyacanthus ENSAPOG00000019108
stegastes_partitus ENSSPAG00000018277
hippocampus_comes ENSHCOG00000007451
gadus_morhua ENSGMOG00000010028
esox_lucius ENSELUG00000005704
gasterosteus_aculeatus ENSGACG00000014951
scophthalmus_maximus ENSSMAG00000001215
seriola_dumerili ENSSDUG00000011188
seriola_lalandi_dorsalis ENSSLDG00000005135
mastacembelus_armatus ENSMAMG00000005123
amphiprion_percula ENSAPEG00000012504
amphiprion_ocellaris ENSAOCG00000016423
acanthochromis_polyacanthus ENSAPOG00000023958
stegastes_partitus ENSSPAG00000012966
astatotilapia_calliptera ENSACLG00000027410
maylandia_zebra ENSMZEG00005003681
haplochromis_burtoni ENSHBUG00000015084
pundamilia_nyererei ENSPNYG00000008104
neolamprologus_brichardi ENSNBRG00000013642
oreochromis_niloticus ENSONIG00000012044
amphilophus_citrinellus ENSACIG00000019078
gadus_morhua ENSGMOG00000015745
pygocentrus_nattereri ENSPNAG00000027069
astyanax_mexicanus ENSAMXG00000019242
ictalurus_punctatus ENSIPUG00000016165
danio_rerio ENSDARG00000002745
paramormyrops_kingsleyae ENSPKIG00000004424
paramormyrops_kingsleyae ENSPKIG00000018934
scleropages_formosus ENSSFOG00015009319
lepisosteus_oculatus ENSLOCG00000016762
astyanax_mexicanus ENSAMXG00000000872
pygocentrus_nattereri ENSPNAG00000019578
pan_paniscus ENSPPAG00000021484
pan_troglodytes ENSPTRG00000047162
gorilla_gorilla ENSGGOG00000000125
nomascus_leucogenys ENSNLEG00000007680
cercocebus_atys ENSCATG00000023428
papio_anubis ENSPANG00000009086
mandrillus_leucophaeus ENSMLEG00000029542
macaca_nemestrina ENSMNEG00000035787
macaca_mulatta ENSMMUG00000029032
macaca_fascicularis ENSMFAG00000003279
chlorocebus_sabaeus ENSCSAG00000016912
piliocolobus_tephrosceles ENSPTEG00000032439
colobus_angolensis_palliatus ENSCANG00000042377
rhinopithecus_roxellana ENSRROG00000039809
rhinopithecus_bieti ENSRBIG00000036771
callithrix_jacchus ENSCJAG00000045521
saimiri_boliviensis_boliviensis ENSSBOG00000022468
cebus_capucinus ENSCCAG00000033978
aotus_nancymaae ENSANAG00000036518
carlito_syrichta ENSTSYG00000007430
microcebus_murinus ENSMICG00000001401
propithecus_coquereli ENSPCOG00000001963
otolemur_garnettii ENSOGAG00000001024
tupaia_belangeri ENSTBEG00000007653
castor_canadensis ENSCCNG00000024018
castor_canadensis ENSCCNG00000007219
dipodomys_ordii ENSDORG00000004604
mus_spicilegus ENSMSIG00000014244
mus_musculus ENSMUSG00000021953
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0020298
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0019406
mus_pahari MGP_PahariEiJ_G0030424
rattus_norvegicus ENSRNOG00000011342
meriones_unguiculatus ENSMUGG00000005393
cricetulus_griseus_crigri ENSCGRG00000012963
cricetulus_griseus_chok1gshd ENSCGRG00001012048
mesocricetus_auratus ENSMAUG00000019043
peromyscus_maniculatus_bairdii ENSPEMG00000023562
microtus_ochrogaster ENSMOCG00000020473
nannospalax_galili ENSNGAG00000014469
chinchilla_lanigera ENSCLAG00000014086
octodon_degus ENSODEG00000008368
cavia_aperea ENSCAPG00000015129
cavia_porcellus ENSCPOG00000008443
heterocephalus_glaber_male ENSHGLG00100011886
heterocephalus_glaber_female ENSHGLG00000013747
fukomys_damarensis ENSFDAG00000009428
spermophilus_dauricus ENSSDAG00000011956
ictidomys_tridecemlineatus ENSSTOG00000004506
urocitellus_parryii ENSUPAG00010003259
marmota_marmota_marmota ENSMMMG00000012334
oryctolagus_cuniculus ENSOCUG00000011294
equus_caballus ENSECAG00000016784
equus_asinus_asinus ENSEASG00005016410
myotis_lucifugus ENSMLUG00000017673
ailuropoda_melanoleuca ENSAMEG00000006119
ursus_maritimus ENSUMAG00000021806
mustela_putorius_furo ENSMPUG00000001788
neovison_vison ENSNVIG00000021380
canis_lupus_dingo ENSCAFG00020011992
canis_lupus_familiaris ENSCAFG00000008018
vulpes_vulpes ENSVVUG00000002207
panthera_pardus ENSPPRG00000010806
panthera_tigris_altaica ENSPTIG00000008169
felis_catus ENSFCAG00000002996
bos_taurus ENSBTAG00000000011
bos_mutus ENSBMUG00000001783
bison_bison_bison ENSBBBG00000006447
capra_hircus ENSCHIG00000026057
ovis_aries ENSOARG00000015190
sus_scrofa ENSSSCG00000021767
erinaceus_europaeus ENSEEUG00000009635
dasypus_novemcinctus ENSDNOG00000031732
pongo_abelii ENSPPYG00000018356
theropithecus_gelada ENSTGEG00000015349
