drosophila_melanogaster FBgn0053977
caenorhabditis_elegans_strain_n2 WBGene00009219
apteryx_haastii ENSAHAG00000000403
apteryx_owenii ENSAOWG00000017904
apteryx_rowi ENSARWG00000003985
dromaius_novaehollandiae ENSDNVG00000007220
calidris_pygmaea ENSCPGG00000011701
calidris_pugnax ENSCPUG00000017950
serinus_canaria ENSSCAG00000000738
lonchura_striata_domestica ENSLSDG00000016236
junco_hyemalis ENSJHYG00000011309
lepidothrix_coronata ENSLCOG00000006173
numida_meleagris ENSNMEG00000000649
coturnix_japonica ENSCJPG00005000280
anser_brachyrhynchus ENSABRG00000020458
crocodylus_porosus ENSCPRG00005002593
gopherus_agassizii ENSGAGG00000017652
chelonoidis_abingdonii ENSCABG00000000716
chrysemys_picta_bellii ENSCPBG00000025671
pogona_vitticeps ENSPVIG00000021683
notechis_scutatus ENSNSUG00000002751
salvator_merianae ENSSMRG00000011867
anolis_carolinensis ENSACAG00000008811
sphenodon_punctatus ENSSPUG00000004371
heterocephalus_glaber_male ENSHGLG00100012595
heterocephalus_glaber_female ENSHGLG00000010719
fukomys_damarensis ENSFDAG00000017930
cavia_porcellus ENSCPOG00000019638
chinchilla_lanigera ENSCLAG00000004033
octodon_degus ENSODEG00000019810
castor_canadensis ENSCCNG00000020179
spermophilus_dauricus ENSSDAG00000023781
ictidomys_tridecemlineatus ENSSTOG00000008825
marmota_marmota_marmota ENSMMMG00000015719
urocitellus_parryii ENSUPAG00010002136
dipodomys_ordii ENSDORG00000011614
microtus_ochrogaster ENSMOCG00000009567
peromyscus_maniculatus_bairdii ENSPEMG00000014086
mesocricetus_auratus ENSMAUG00000020360
mesocricetus_auratus ENSMAUG00000008843
cricetulus_griseus_chok1gshd ENSCGRG00001010131
cricetulus_griseus_crigri-picr ENSCGRG00015002667
cricetulus_griseus_crigri ENSCGRG00000005386
mus_musculus ENSMUSG00000042737
mus_spicilegus ENSMSIG00000026300
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026141
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025198
mus_pahari MGP_PahariEiJ_G0026642
rattus_norvegicus ENSRNOG00000029077
meriones_unguiculatus ENSMUGG00000001198
nannospalax_galili ENSNGAG00000024342
jaculus_jaculus ENSJJAG00000010361
oryctolagus_cuniculus ENSOCUG00000004560
ochotona_princeps ENSOPRG00000004059
prolemur_simus ENSPSMG00000023156
otolemur_garnettii ENSOGAG00000013833
pan_paniscus ENSPPAG00000026201
pan_troglodytes ENSPTRG00000001409
homo_sapiens ENSG00000179085
gorilla_gorilla ENSGGOG00000009300
pongo_abelii ENSPPYG00000000757
nomascus_leucogenys ENSNLEG00000011863
piliocolobus_tephrosceles ENSPTEG00000032651
piliocolobus_tephrosceles ENSPTEG00000013063
rhinopithecus_roxellana ENSRROG00000039935
theropithecus_gelada ENSTGEG00000022855
chlorocebus_sabaeus ENSCSAG00000000057
macaca_mulatta ENSMMUG00000019036
callithrix_jacchus ENSCJAG00000023227
saimiri_boliviensis_boliviensis ENSSBOG00000025989
aotus_nancymaae ENSANAG00000017925
pteropus_vampyrus ENSPVAG00000005783
myotis_lucifugus ENSMLUG00000004229
equus_caballus ENSECAG00000007343
equus_asinus_asinus ENSEASG00005019433
ursus_americanus ENSUAMG00000020713
ursus_maritimus ENSUMAG00000019686
ailuropoda_melanoleuca ENSAMEG00000018837
mustela_putorius_furo ENSMPUG00000018434
neovison_vison ENSNVIG00000018600
canis_lupus_familiaris ENSCAFG00000017056
canis_lupus_dingo ENSCAFG00020007807
vulpes_vulpes ENSVVUG00000013011
panthera_pardus ENSPPRG00000020505
felis_catus ENSFCAG00000028614
bos_taurus ENSBTAG00000003535
bos_mutus ENSBMUG00000012388
bison_bison_bison ENSBBBG00000003342
capra_hircus ENSCHIG00000001909
ovis_aries ENSOARG00000006665
vicugna_pacos ENSVPAG00000010722
sus_scrofa ENSSSCG00000006528
dasypus_novemcinctus ENSDNOG00000046629
loxodonta_africana ENSLAFG00000023095
echinops_telfairi ENSETEG00000018362
notamacropus_eugenii ENSMEUG00000004419
phascolarctos_cinereus ENSPCIG00000012840
monodelphis_domestica ENSMODG00000024342
sarcophilus_harrisii ENSSHAG00000007169
ornithorhynchus_anatinus ENSOANG00000014159
xenopus_tropicalis ENSXETG00000019426
latimeria_chalumnae ENSLACG00000009599
labrus_bergylta ENSLBEG00000026614
gasterosteus_aculeatus ENSGACG00000004537
amphiprion_percula ENSAPEG00000008384
amphiprion_ocellaris ENSAOCG00000017848
acanthochromis_polyacanthus ENSAPOG00000005415
stegastes_partitus ENSSPAG00000000037
periophthalmus_magnuspinnatus ENSPMGG00000001262
hippocampus_comes ENSHCOG00000002641
seriola_dumerili ENSSDUG00000018108
seriola_lalandi_dorsalis ENSSLDG00000014600
anabas_testudineus ENSATEG00000009449
monopterus_albus ENSMALG00000018750
cynoglossus_semilaevis ENSCSEG00000007456
cynoglossus_semilaevis ENSCSEG00000006714
scophthalmus_maximus ENSSMAG00000003191
mola_mola ENSMMOG00000016458
mola_mola ENSMMOG00000015799
mastacembelus_armatus ENSMAMG00000016864
pundamilia_nyererei ENSPNYG00000010826
astatotilapia_calliptera ENSACLG00000009972
maylandia_zebra ENSMZEG00005026545
haplochromis_burtoni ENSHBUG00000020711
neolamprologus_brichardi ENSNBRG00000016594
oreochromis_niloticus ENSONIG00000021212
amphilophus_citrinellus ENSACIG00000004146
fundulus_heteroclitus ENSFHEG00000011770
cyprinodon_variegatus ENSCVAG00000017572
xiphophorus_couchianus ENSXCOG00000019808
xiphophorus_maculatus ENSXMAG00000020287
gambusia_affinis ENSGAFG00000005729
poecilia_formosa ENSPFOG00000009593
poecilia_reticulata ENSPREG00000019597
poecilia_latipinna ENSPLAG00000001336
poecilia_mexicana ENSPMEG00000012018
oryzias_latipes ENSORLG00020014694
oryzias_latipes_asm223469v1 ENSORLG00015008850
oryzias_latipes ENSORLG00000000494
oryzias_melastigma ENSOMEG00000006423
tetraodon_nigroviridis ENSTNIG00000001321
takifugu_rubripes ENSTRUG00000010902
kryptolebias_marmoratus ENSKMAG00000011399
gadus_morhua ENSGMOG00000020118
esox_lucius ENSELUG00000001608
scleropages_formosus ENSSFOG00015010104
paramormyrops_kingsleyae ENSPKIG00000002338
pygocentrus_nattereri ENSPNAG00000017579
astyanax_mexicanus ENSAMXG00000025548
ictalurus_punctatus ENSIPUG00000007763
danio_rerio ENSDARG00000058650
lepisosteus_oculatus ENSLOCG00000017679
