eptatretus_burgeri ENSEBUG00000002970
petromyzon_marinus ENSPMAG00000004150
phascolarctos_cinereus ENSPCIG00000029074
vombatus_ursinus ENSVURG00010009678
notamacropus_eugenii ENSMEUG00000015500
monodelphis_domestica ENSMODG00000036622
monodelphis_domestica ENSMODG00000013200
choloepus_hoffmanni ENSCHOG00000012672
dasypus_novemcinctus ENSDNOG00000002078
loxodonta_africana ENSLAFG00000012266
echinops_telfairi ENSETEG00000001424
procavia_capensis ENSPCAG00000006871
neovison_vison ENSNVIG00000000549
mustela_putorius ENSMPUG00000004126
ursus_americanus ENSUAMG00000025677
ursus_maritimus ENSUMAG00000006002
ailuropoda_melanoleuca ENSAMEG00000007496
canis_lupus ENSCAFG00000001846
canis_lupus ENSCAFG00020015623
vulpes_vulpes ENSVVUG00000021108
panthera_pardus ENSPPRG00000000529
panthera_tigris ENSPTIG00000014812
felis_catus ENSFCAG00000030992
equus_caballus ENSECAG00000009827
equus_asinus ENSEASG00005004252
sorex_araneus ENSSARG00000001520
erinaceus_europaeus ENSEEUG00000006757
bos_indicus ENSBIXG00005022511
bos_mutus ENSBMUG00000017388
bos_taurus ENSBTAG00000012383
ovis_aries ENSOARG00000009506
capra_hircus ENSCHIG00000026558
bos_indicus ENSBIXG00000024695
bison_bison ENSBBBG00000011485
ovis_aries ENSOARG00000011079
vicugna_pacos ENSVPAG00000001303
sus_scrofa ENSSSCG00000010995
tursiops_truncatus ENSTTRG00000010575
pteropus_vampyrus ENSPVAG00000011477
myotis_lucifugus ENSMLUG00000011045
papio_anubis ENSPANG00000031145
chlorocebus_sabaeus ENSCSAG00000009962
macaca_mulatta ENSMMUG00000020149
macaca_fascicularis ENSMFAG00000045456
macaca_nemestrina ENSMNEG00000036968
theropithecus_gelada ENSTGEG00000011083
mandrillus_leucophaeus ENSMLEG00000033762
cercocebus_atys ENSCATG00000044041
rhinopithecus_bieti ENSRBIG00000043050
rhinopithecus_roxellana ENSRROG00000037805
piliocolobus_tephrosceles ENSPTEG00000014247
colobus_angolensis ENSCANG00000010840
pan_troglodytes ENSPTRG00000020857
pan_paniscus ENSPPAG00000034164
gorilla_gorilla ENSGGOG00000016542
homo_sapiens ENSG00000086065
