drosophila_melanogaster FBgn0260750
caenorhabditis_elegans_strain_n2 WBGene00018674
petromyzon_marinus ENSPMAG00000002930
eptatretus_burgeri ENSEBUG00000011824
ochotona_princeps ENSOPRG00000012230
oryctolagus_cuniculus ENSOCUG00000017543
jaculus_jaculus ENSJJAG00000017034
castor_canadensis ENSCCNG00000012697
dipodomys_ordii ENSDORG00000003733
peromyscus_maniculatus_bairdii ENSPEMG00000018886
microtus_ochrogaster ENSMOCG00000003528
cricetulus_griseus_crigri-picr ENSCGRG00015000024
cricetulus_griseus_chok1gshd ENSCGRG00001013723
cricetulus_griseus_crigri ENSCGRG00000010392
mesocricetus_auratus ENSMAUG00000015011
mus_musculus ENSMUSG00000029916
mus_spicilegus ENSMSIG00000003072
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0029253
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028254
mus_pahari MGP_PahariEiJ_G0022012
rattus_norvegicus ENSRNOG00000011509
meriones_unguiculatus ENSMUGG00000007059
nannospalax_galili ENSNGAG00000007692
heterocephalus_glaber_male ENSHGLG00100018092
heterocephalus_glaber_female ENSHGLG00000008979
fukomys_damarensis ENSFDAG00000015469
cavia_porcellus ENSCPOG00000015447
cavia_aperea ENSCAPG00000010718
octodon_degus ENSODEG00000015489
chinchilla_lanigera ENSCLAG00000001071
ictidomys_tridecemlineatus ENSSTOG00000020008
urocitellus_parryii ENSUPAG00010015967
spermophilus_dauricus ENSSDAG00000024587
marmota_marmota_marmota ENSMMMG00000011318
tupaia_belangeri ENSTBEG00000016932
pteropus_vampyrus ENSPVAG00000006217
myotis_lucifugus ENSMLUG00000007092
ursus_maritimus ENSUMAG00000014998
ursus_americanus ENSUAMG00000020651
ailuropoda_melanoleuca ENSAMEG00000015205
mustela_putorius_furo ENSMPUG00000003382
neovison_vison ENSNVIG00000021096
canis_lupus_familiaris ENSCAFG00000003893
canis_lupus_dingo ENSCAFG00020021182
vulpes_vulpes ENSVVUG00000027904
panthera_pardus ENSPPRG00000012518
panthera_pardus ENSPPRG00000024832
panthera_tigris_altaica ENSPTIG00000007059
felis_catus ENSFCAG00000005448
capra_hircus ENSCHIG00000023107
ovis_aries ENSOARG00000013726
bos_mutus ENSBMUG00000013602
bos_taurus ENSBTAG00000019265
bison_bison_bison ENSBBBG00000015486
tursiops_truncatus ENSTTRG00000009958
sus_scrofa ENSSSCG00000016492
vicugna_pacos ENSVPAG00000003677
equus_asinus_asinus ENSEASG00005009879
equus_caballus ENSECAG00000014211
pan_troglodytes ENSPTRG00000045097
pan_paniscus ENSPPAG00000016682
gorilla_gorilla ENSGGOG00000040637
nomascus_leucogenys ENSNLEG00000031013
rhinopithecus_bieti ENSRBIG00000038734
rhinopithecus_roxellana ENSRROG00000031628
colobus_angolensis_palliatus ENSCANG00000037864
macaca_mulatta ENSMMUG00000003480
macaca_fascicularis ENSMFAG00000030268
papio_anubis ENSPANG00000031408
macaca_nemestrina ENSMNEG00000039007
cercocebus_atys ENSCATG00000029828
mandrillus_leucophaeus ENSMLEG00000041929
pan_troglodytes ENSPTRG00000046004
pan_troglodytes ENSPTRG00000050750
pan_troglodytes ENSPTRG00000019775
pan_paniscus ENSPPAG00000041636
homo_sapiens ENSG00000006530
