apteryx_haastii ENSAHAG00000010367
apteryx_rowi ENSARWG00000017809
apteryx_owenii ENSAOWG00000012548
dromaius_novaehollandiae ENSDNVG00000010530
nothoprocta_perdicaria ENSNPEG00000003130
lonchura_striata ENSLSDG00000011702
taeniopygia_guttata ENSTGUG00000003509
serinus_canaria ENSSCAG00000010817
junco_hyemalis ENSJHYG00000005193
junco_hyemalis ENSJHYG00000005190
zonotrichia_albicollis ENSZALG00000008682
zonotrichia_albicollis ENSZALG00000008681
parus_major ENSPMJG00000002059
cyanistes_caeruleus ENSCCEG00000003659
manacus_vitellinus ENSMVIG00005015198
lepidothrix_coronata ENSLCOG00000015128
calidris_pygmaea ENSCPGG00000009571
calidris_pugnax ENSCPUG00000009155
melopsittacus_undulatus ENSMUNG00000006472
astyanax_mexicanus ENSAMXG00000031896
chelonoidis_abingdonii ENSCABG00000010840
chelonoidis_abingdonii ENSCABG00000010841
gopherus_agassizii ENSGAGG00000017988
chelonoidis_abingdonii ENSCABG00000010839
chrysemys_picta ENSCPBG00000004468
pelodiscus_sinensis ENSPSIG00000010693
salvator_merianae ENSSMRG00000002482
salvator_merianae ENSSMRG00000002483
pogona_vitticeps ENSPVIG00000009301
anolis_carolinensis ENSACAG00000025054
notechis_scutatus ENSNSUG00000009163
xenopus_tropicalis ENSXETG00000015409
xenopus_tropicalis ENSXETG00000011526
callorhinchus_milii ENSCMIG00000014607
astyanax_mexicanus ENSAMXG00000034766
astyanax_mexicanus ENSAMXG00000029728
astyanax_mexicanus ENSAMXG00000036812
astyanax_mexicanus ENSAMXG00000030436
astyanax_mexicanus ENSAMXG00005000412
astyanax_mexicanus ENSAMXG00000036479
pygocentrus_nattereri ENSPNAG00000010902
electrophorus_electricus ENSEEEG00000007533
ictalurus_punctatus ENSIPUG00000009614
danio_rerio ENSDARG00000098204
clupea_harengus ENSCHAG00000020395
clupea_harengus ENSCHAG00000020371
clupea_harengus ENSCHAG00000025200
clupea_harengus ENSCHAG00000025197
clupea_harengus ENSCHAG00000025212
clupea_harengus ENSCHAG00000020407
hucho_hucho ENSHHUG00000048116
hucho_hucho ENSHHUG00000032334
esox_lucius ENSELUG00000009637
monopterus_albus ENSMALG00000017688
mastacembelus_armatus ENSMAMG00000019714
anabas_testudineus ENSATEG00000021143
betta_splendens ENSBSLG00000015374
seriola_dumerili ENSSDUG00000016836
seriola_lalandi ENSSLDG00000006340
lates_calcarifer ENSLCAG00010020428
scophthalmus_maximus ENSSMAG00000009806
cynoglossus_semilaevis ENSCSEG00000010280
cottoperca_gobio ENSCGOG00000014313
cottoperca_gobio ENSCGOG00000014311
gasterosteus_aculeatus ENSGACG00000006275
labrus_bergylta ENSLBEG00000001880
takifugu_rubripes ENSTRUG00000013037
tetraodon_nigroviridis ENSTNIG00000016456
mola_mola ENSMMOG00000003919
larimichthys_crocea ENSLCRG00005000879
amphiprion_ocellaris ENSAOCG00000014036
amphiprion_percula ENSAPEG00000015186
acanthochromis_polyacanthus ENSAPOG00000019453
stegastes_partitus ENSSPAG00000021645
parambassis_ranga ENSPRNG00000023505
poecilia_formosa ENSPFOG00000018466
poecilia_formosa ENSPFOG00000024413
poecilia_formosa ENSPFOG00000024158
poecilia_mexicana ENSPMEG00000000353
poecilia_latipinna ENSPLAG00000021985
poecilia_reticulata ENSPREG00000010389
xiphophorus_maculatus ENSXMAG00000016351
gambusia_affinis ENSGAFG00000012577
poecilia_reticulata ENSPREG00000010406
poecilia_reticulata ENSPREG00000005829
poecilia_latipinna ENSPLAG00000022041
poecilia_mexicana ENSPMEG00000015918
cyprinodon_variegatus ENSCVAG00000013502
cyprinodon_variegatus ENSCVAG00000019510
oryzias_latipes ENSORLG00000024731
oryzias_latipes ENSORLG00000025038
oryzias_latipes ENSORLG00015002544
oryzias_latipes ENSORLG00020001917
oryzias_melastigma ENSOMEG00000001602
pundamilia_nyererei ENSPNYG00000019666
haplochromis_burtoni ENSHBUG00000002551
haplochromis_burtoni ENSHBUG00000016004
astatotilapia_calliptera ENSACLG00000017436
maylandia_zebra ENSMZEG00005009612
pundamilia_nyererei ENSPNYG00000019776
neolamprologus_brichardi ENSNBRG00000017248
astatotilapia_calliptera ENSACLG00000017330
pundamilia_nyererei ENSPNYG00000019701
maylandia_zebra ENSMZEG00005009529
astatotilapia_calliptera ENSACLG00000017309
pundamilia_nyererei ENSPNYG00000019740
haplochromis_burtoni ENSHBUG00000002573
amphilophus_citrinellus ENSACIG00000022980
gouania_willdenowi ENSGWIG00000009316
hippocampus_comes ENSHCOG00000017354
periophthalmus_magnuspinnatus ENSPMGG00000000259
gadus_morhua ENSGMOG00000017686
gadus_morhua ENSGMOG00000015078
lepisosteus_oculatus ENSLOCG00000010580
latimeria_chalumnae ENSLACG00000000095
lepisosteus_oculatus ENSLOCG00000005369
erpetoichthys_calabaricus ENSECRG00000019800
callorhinchus_milii ENSCMIG00000006410
callorhinchus_milii ENSCMIG00000006412
callorhinchus_milii ENSCMIG00000006415
callorhinchus_milii ENSCMIG00000005638
