ciona_savignyi ENSCSAVG00000001410
ciona_intestinalis ENSCING00000022463
parus_major ENSPMJG00000000060
junco_hyemalis ENSJHYG00000003411
lonchura_striata ENSLSDG00000008953
taeniopygia_guttata ENSTGUG00000008521
serinus_canaria ENSSCAG00000005116
ficedula_albicollis ENSFALG00000012764
zonotrichia_albicollis ENSZALG00000017165
cyanistes_caeruleus ENSCCEG00000021750
lepidothrix_coronata ENSLCOG00000012846
manacus_vitellinus ENSMVIG00005018103
calidris_pygmaea ENSCPGG00000012877
calidris_pugnax ENSCPUG00000019835
coturnix_japonica ENSCJPG00005016493
meleagris_gallopavo ENSMGAG00000008243
gallus_gallus ENSGALG00000006601
numida_meleagris ENSNMEG00000020274
anser_brachyrhynchus ENSABRG00000014446
anas_platyrhynchos ENSAPLG00000006428
melopsittacus_undulatus ENSMUNG00000002172
apteryx_owenii ENSAOWG00000018371
apteryx_rowi ENSARWG00000003797
apteryx_haastii ENSAHAG00000007767
dromaius_novaehollandiae ENSDNVG00000002147
nothoprocta_perdicaria ENSNPEG00000004979
crocodylus_porosus ENSCPRG00005016989
gopherus_agassizii ENSGAGG00000015214
chelonoidis_abingdonii ENSCABG00000001110
chrysemys_picta ENSCPBG00000008947
anolis_carolinensis ENSACAG00000010288
pogona_vitticeps ENSPVIG00000006717
notechis_scutatus ENSNSUG00000014702
salvator_merianae ENSSMRG00000016518
sphenodon_punctatus ENSSPUG00000009551
loxodonta_africana ENSLAFG00000010144
procavia_capensis ENSPCAG00000013096
echinops_telfairi ENSETEG00000007693
dasypus_novemcinctus ENSDNOG00000002738
choloepus_hoffmanni ENSCHOG00000013438
neovison_vison ENSNVIG00000015313
mustela_putorius ENSMPUG00000017070
canis_lupus ENSCAFG00020008718
canis_lupus ENSCAFG00020015907
canis_lupus ENSCAFG00000005459
vulpes_vulpes ENSVVUG00000024522
ursus_americanus ENSUAMG00000009884
ursus_maritimus ENSUMAG00000018991
ailuropoda_melanoleuca ENSAMEG00000016362
panthera_pardus ENSPPRG00000010211
panthera_tigris ENSPTIG00000009395
felis_catus ENSFCAG00000014190
equus_asinus ENSEASG00005013346
equus_caballus ENSECAG00000020625
capra_hircus ENSCHIG00000016043
ovis_aries ENSOARG00000006666
bos_indicus ENSBIXG00000008249
bos_indicus ENSBIXG00005028344
bos_taurus ENSBTAG00000009765
bos_mutus ENSBMUG00000011737
bison_bison ENSBBBG00000004959
tursiops_truncatus ENSTTRG00000009741
vicugna_pacos ENSVPAG00000002870
sus_scrofa ENSSSCG00000011546
myotis_lucifugus ENSMLUG00000012935
pteropus_vampyrus ENSPVAG00000004691
erinaceus_europaeus ENSEEUG00000014783
canis_lupus ENSCAFG00020008806
ursus_maritimus ENSUMAG00000019000
myotis_lucifugus ENSMLUG00000025563
pan_troglodytes ENSPTRG00000023231
pan_paniscus ENSPPAG00000042894
homo_sapiens ENSG00000163719
gorilla_gorilla ENSGGOG00000003531
pongo_abelii ENSPPYG00000013683
nomascus_leucogenys ENSNLEG00000003963
cercocebus_atys ENSCATG00000044467
mandrillus_leucophaeus ENSMLEG00000037675
macaca_mulatta ENSMMUG00000007808
macaca_fascicularis ENSMFAG00000038577
macaca_nemestrina ENSMNEG00000036145
papio_anubis ENSPANG00000023051
theropithecus_gelada ENSTGEG00000020621
chlorocebus_sabaeus ENSCSAG00000010706
colobus_angolensis ENSCANG00000033003
colobus_angolensis ENSCANG00000027752
piliocolobus_tephrosceles ENSPTEG00000034240
rhinopithecus_bieti ENSRBIG00000043420
rhinopithecus_roxellana ENSRROG00000041504
cebus_capucinus ENSCCAG00000028926
saimiri_boliviensis ENSSBOG00000029274
callithrix_jacchus ENSCJAG00000016029
aotus_nancymaae ENSANAG00000033686
