chelonoidis_abingdonii ENSCABG00000014350
gopherus_agassizii ENSGAGG00000015160
chrysemys_picta ENSCPBG00000014926
pelodiscus_sinensis ENSPSIG00000009073
gallus_gallus ENSGALG00000008301
coturnix_japonica ENSCJPG00005005312
meleagris_gallopavo ENSMGAG00000006155
numida_meleagris ENSNMEG00000003807
anas_platyrhynchos ENSAPLG00000027009
anser_brachyrhynchus ENSABRG00000002113
calidris_pugnax ENSCPUG00000014087
melopsittacus_undulatus ENSMUNG00000016030
taeniopygia_guttata ENSTGUG00000002748
junco_hyemalis ENSJHYG00000009823
parus_major ENSPMJG00000003654
ficedula_albicollis ENSFALG00000010424
lepidothrix_coronata ENSLCOG00000009095
zonotrichia_albicollis ENSZALG00000012843
manacus_vitellinus ENSMVIG00005007502
serinus_canaria ENSSCAG00000007858
lonchura_striata ENSLSDG00000012489
cyanistes_caeruleus ENSCCEG00000010992
apteryx_haastii ENSAHAG00000016808
apteryx_rowi ENSARWG00000008350
apteryx_owenii ENSAOWG00000008076
dromaius_novaehollandiae ENSDNVG00000002299
nothoprocta_perdicaria ENSNPEG00000016150
crocodylus_porosus ENSCPRG00005014655
pogona_vitticeps ENSPVIG00000024234
notechis_scutatus ENSNSUG00000002709
salvator_merianae ENSSMRG00000015722
sphenodon_punctatus ENSSPUG00000011573
vombatus_ursinus ENSVURG00010012355
phascolarctos_cinereus ENSPCIG00000016490
monodelphis_domestica ENSMODG00000017179
mus_spicilegus ENSMSIG00000018116
mus_spretus MGP_SPRETEiJ_G0027981
mus_musculus ENSMUSG00000047221
mus_caroli MGP_CAROLIEiJ_G0026986
mus_pahari MGP_PahariEiJ_G0021757
meriones_unguiculatus ENSMUGG00000011245
peromyscus_maniculatus ENSPEMG00000019617
microtus_ochrogaster ENSMOCG00000015031
cricetulus_griseus ENSCGRG00001009903
cricetulus_griseus ENSCGRG00015009329
mesocricetus_auratus ENSMAUG00000006573
nannospalax_galili ENSNGAG00000023332
jaculus_jaculus ENSJJAG00000018185
chinchilla_lanigera ENSCLAG00000005813
octodon_degus ENSODEG00000010542
cavia_porcellus ENSCPOG00000006904
cavia_aperea ENSCAPG00000008302
heterocephalus_glaber ENSHGLG00000014966
heterocephalus_glaber ENSHGLG00100012469
fukomys_damarensis ENSFDAG00000020968
castor_canadensis ENSCCNG00000030103
dipodomys_ordii ENSDORG00000023351
spermophilus_dauricus ENSSDAG00000002124
ictidomys_tridecemlineatus ENSSTOG00000026689
urocitellus_parryii ENSUPAG00010003542
marmota_marmota ENSMMMG00000017282
oryctolagus_cuniculus ENSOCUG00000005977
piliocolobus_tephrosceles ENSPTEG00000006161
colobus_angolensis ENSCANG00000037665
rhinopithecus_roxellana ENSRROG00000029662
rhinopithecus_bieti ENSRBIG00000042691
papio_anubis ENSPANG00000007609
theropithecus_gelada ENSTGEG00000009191
cercocebus_atys ENSCATG00000038251
mandrillus_leucophaeus ENSMLEG00000042799
macaca_mulatta ENSMMUG00000037761
macaca_fascicularis ENSMFAG00000042786
macaca_nemestrina ENSMNEG00000038902
chlorocebus_sabaeus ENSCSAG00000011772
homo_sapiens ENSG00000222011
gorilla_gorilla ENSGGOG00000028599
pan_troglodytes ENSPTRG00000045340
pan_troglodytes ENSPTRG00000044849
pan_troglodytes ENSPTRG00000019543
pongo_abelii ENSPPYG00000017875
nomascus_leucogenys ENSNLEG00000009461
saimiri_boliviensis ENSSBOG00000021718
cebus_capucinus ENSCCAG00000031839
callithrix_jacchus ENSCJAG00000021233
aotus_nancymaae ENSANAG00000023942
carlito_syrichta ENSTSYG00000026194
microcebus_murinus ENSMICG00000036715
propithecus_coquereli ENSPCOG00000026467
prolemur_simus ENSPSMG00000017049
otolemur_garnettii ENSOGAG00000027729
bos_indicus ENSBIXG00005026127
bos_indicus ENSBIXG00000027841
bos_taurus ENSBTAG00000014879
bos_mutus ENSBMUG00000011097
bison_bison ENSBBBG00000008145
capra_hircus ENSCHIG00000023874
ovis_aries ENSOARG00000018729
sus_scrofa ENSSSCG00000015414
tursiops_truncatus ENSTTRG00000000773
ailuropoda_melanoleuca ENSAMEG00000012872
ursus_maritimus ENSUMAG00000013879
neovison_vison ENSNVIG00000022453
mustela_putorius ENSMPUG00000018276
canis_lupus ENSCAFG00020022658
canis_lupus ENSCAFG00000004283
vulpes_vulpes ENSVVUG00000019140
panthera_pardus ENSPPRG00000000868
panthera_tigris ENSPTIG00000012611
felis_catus ENSFCAG00000019213
equus_asinus ENSEASG00005017119
equus_caballus ENSECAG00000000460
myotis_lucifugus ENSMLUG00000024483
loxodonta_africana ENSLAFG00000028513
dasypus_novemcinctus ENSDNOG00000035713
ornithorhynchus_anatinus ENSOANG00000015059
xenopus_tropicalis ENSXETG00000017468
latimeria_chalumnae ENSLACG00000004686
paramormyrops_kingsleyae ENSPKIG00000020595
scleropages_formosus ENSSFOG00015023698
denticeps_clupeoides ENSDCDG00000033690
clupea_harengus ENSCHAG00000006665
astyanax_mexicanus ENSAMXG00000002072
astyanax_mexicanus ENSAMXG00005023238
pygocentrus_nattereri ENSPNAG00000017243
ictalurus_punctatus ENSIPUG00000007867
danio_rerio ENSDARG00000019142
hucho_hucho ENSHHUG00000020709
esox_lucius ENSELUG00000023657
takifugu_rubripes ENSTRUG00000024354
tetraodon_nigroviridis ENSTNIG00000012121
mola_mola ENSMMOG00000013049
larimichthys_crocea ENSLCRG00005015518
cottoperca_gobio ENSCGOG00000012105
gasterosteus_aculeatus ENSGACG00000012040
anabas_testudineus ENSATEG00000022186
betta_splendens ENSBSLG00000020950
monopterus_albus ENSMALG00000004917
lates_calcarifer ENSLCAG00010014500
scophthalmus_maximus ENSSMAG00000005894
seriola_dumerili ENSSDUG00000016073
seriola_lalandi ENSSLDG00000024462
amphiprion_percula ENSAPEG00000005367
amphiprion_ocellaris ENSAOCG00000000754
acanthochromis_polyacanthus ENSAPOG00000024462
stegastes_partitus ENSSPAG00000022736
parambassis_ranga ENSPRNG00000006609
xiphophorus_maculatus ENSXMAG00000009116
gambusia_affinis ENSGAFG00000006469
poecilia_formosa ENSPFOG00000017267
poecilia_latipinna ENSPLAG00000000124
poecilia_mexicana ENSPMEG00000021458
poecilia_reticulata ENSPREG00000016237
fundulus_heteroclitus ENSFHEG00000020725
cyprinodon_variegatus ENSCVAG00000007137
kryptolebias_marmoratus ENSKMAG00000006128
oryzias_latipes ENSORLG00000010569
oryzias_latipes ENSORLG00015012997
oryzias_latipes ENSORLG00020022072
oryzias_melastigma ENSOMEG00000009756
astatotilapia_calliptera ENSACLG00000026762
pundamilia_nyererei ENSPNYG00000002721
maylandia_zebra ENSMZEG00005019233
haplochromis_burtoni ENSHBUG00000009676
neolamprologus_brichardi ENSNBRG00000002338
oreochromis_niloticus ENSONIG00000014810
amphilophus_citrinellus ENSACIG00000004682
gouania_willdenowi ENSGWIG00000004259
cynoglossus_semilaevis ENSCSEG00000006131
mastacembelus_armatus ENSMAMG00000007176
hippocampus_comes ENSHCOG00000011484
periophthalmus_magnuspinnatus ENSPMGG00000022275
gadus_morhua ENSGMOG00000018477
lepisosteus_oculatus ENSLOCG00000015991
erpetoichthys_calabaricus ENSECRG00000003895
callorhinchus_milii ENSCMIG00000014666
petromyzon_marinus ENSPMAG00000001876
drosophila_melanogaster FBgn0034027
