chelonoidis_abingdonii ENSCABG00000008493
chrysemys_picta_bellii ENSCPBG00000005951
sphenodon_punctatus ENSSPUG00000016160
serinus_canaria ENSSCAG00000001659
cyanistes_caeruleus ENSCCEG00000004826
lepidothrix_coronata ENSLCOG00000009349
anser_brachyrhynchus ENSABRG00000007479
calidris_pygmaea ENSCPGG00000016471
calidris_pugnax ENSCPUG00000019789
dromaius_novaehollandiae ENSDNVG00000003731
pogona_vitticeps ENSPVIG00000004827
pogona_vitticeps ENSPVIG00000019560
notechis_scutatus ENSNSUG00000010753
salvator_merianae ENSSMRG00000015029
gorilla_gorilla ENSGGOG00000036600
rhinopithecus_roxellana ENSRROG00000042012
callithrix_jacchus ENSCJAG00000040418
prolemur_simus ENSPSMG00000003862
ursus_americanus ENSUAMG00000009893
equus_asinus_asinus ENSEASG00005002757
urocitellus_parryii ENSUPAG00010016489
marmota_marmota_marmota ENSMMMG00000007500
castor_canadensis ENSCCNG00000026364
