drosophila_melanogaster FBgn0039417
caenorhabditis_elegans WBGene00021900
ciona_intestinalis ENSCING00000018681
ciona_intestinalis ENSCING00000018703
ciona_savignyi ENSCSAVG00000011643
anas_platyrhynchos ENSAPLG00000009481
calidris_pugnax ENSCPUG00000008590
anser_brachyrhynchus ENSABRG00000007943
gallus_gallus ENSGALG00000052538
calidris_pygmaea ENSCPGG00000010841
lonchura_striata ENSLSDG00000015780
lonchura_striata ENSLSDG00000008235
cyanistes_caeruleus ENSCCEG00000004200
cyanistes_caeruleus ENSCCEG00000004157
manacus_vitellinus ENSMVIG00005004305
apteryx_owenii ENSAOWG00000014275
apteryx_haastii ENSAHAG00000016281
apteryx_rowi ENSARWG00000004533
dromaius_novaehollandiae ENSDNVG00000017541
gallus_gallus ENSGALG00000049677
salvator_merianae ENSSMRG00000009994
cricetulus_griseus ENSCGRG00001015735
cricetulus_griseus ENSCGRG00015020671
cricetulus_griseus ENSCGRG00000003507
mesocricetus_auratus ENSMAUG00000013874
peromyscus_maniculatus ENSPEMG00000005590
microtus_ochrogaster ENSMOCG00000016569
mus_spretus MGP_SPRETEiJ_G0020828
mus_spicilegus ENSMSIG00000023736
mus_musculus ENSMUSG00000022554
mus_caroli MGP_CAROLIEiJ_G0019925
mus_pahari MGP_PahariEiJ_G0019935
rattus_norvegicus ENSRNOG00000029238
meriones_unguiculatus ENSMUGG00000011488
nannospalax_galili ENSNGAG00000020947
jaculus_jaculus ENSJJAG00000023992
castor_canadensis ENSCCNG00000028054
chinchilla_lanigera ENSCLAG00000011902
octodon_degus ENSODEG00000012697
cavia_porcellus ENSCPOG00000024253
cavia_aperea ENSCAPG00000016915
heterocephalus_glaber ENSHGLG00000018405
fukomys_damarensis ENSFDAG00000012616
marmota_marmota ENSMMMG00000007379
spermophilus_dauricus ENSSDAG00000013193
ictidomys_tridecemlineatus ENSSTOG00000022576
urocitellus_parryii ENSUPAG00010023541
oryctolagus_cuniculus ENSOCUG00000005665
tupaia_belangeri ENSTBEG00000015899
prolemur_simus ENSPSMG00000025284
microcebus_murinus ENSMICG00000033791
propithecus_coquereli ENSPCOG00000015173
otolemur_garnettii ENSOGAG00000007423
pan_troglodytes ENSPTRG00000020683
pan_paniscus ENSPPAG00000040830
homo_sapiens ENSG00000235173
gorilla_gorilla ENSGGOG00000002379
pongo_abelii ENSPPYG00000018965
theropithecus_gelada ENSTGEG00000018355
papio_anubis ENSPANG00000023180
mandrillus_leucophaeus ENSMLEG00000039432
cercocebus_atys ENSCATG00000040683
chlorocebus_sabaeus ENSCSAG00000008696
macaca_fascicularis ENSMFAG00000030202
macaca_mulatta ENSMMUG00000014717
macaca_nemestrina ENSMNEG00000042923
rhinopithecus_bieti ENSRBIG00000043223
colobus_angolensis ENSCANG00000031586
rhinopithecus_roxellana ENSRROG00000030205
piliocolobus_tephrosceles ENSPTEG00000024306
saimiri_boliviensis ENSSBOG00000012882
cebus_capucinus ENSCCAG00000023544
callithrix_jacchus ENSCJAG00000021446
aotus_nancymaae ENSANAG00000034029
dipodomys_ordii ENSDORG00000024733
ochotona_princeps ENSOPRG00000002518
carlito_syrichta ENSTSYG00000008117
bos_indicus ENSBIXG00000012377
bos_indicus ENSBIXG00005009638
bos_taurus ENSBTAG00000039705
bos_mutus ENSBMUG00000023967
capra_hircus ENSCHIG00000024906
ovis_aries ENSOARG00000014650
sus_scrofa ENSSSCG00000026590
tursiops_truncatus ENSTTRG00000006418
equus_caballus ENSECAG00000011141
equus_asinus ENSEASG00005010190
pteropus_vampyrus ENSPVAG00000007107
myotis_lucifugus ENSMLUG00000029165
erinaceus_europaeus ENSEEUG00000015748
neovison_vison ENSNVIG00000024038
mustela_putorius ENSMPUG00000007077
ursus_maritimus ENSUMAG00000020791
ursus_americanus ENSUAMG00000027813
ailuropoda_melanoleuca ENSAMEG00000006009
canis_lupus ENSCAFG00020018870
vulpes_vulpes ENSVVUG00000009569
panthera_pardus ENSPPRG00000012863
panthera_tigris ENSPTIG00000012032
felis_catus ENSFCAG00000028500
nomascus_leucogenys ENSNLEG00000005452
procavia_capensis ENSPCAG00000007903
loxodonta_africana ENSLAFG00000010730
echinops_telfairi ENSETEG00000008922
dasypus_novemcinctus ENSDNOG00000042188
sorex_araneus ENSSARG00000014479
phascolarctos_cinereus ENSPCIG00000001697
vombatus_ursinus ENSVURG00010024806
monodelphis_domestica ENSMODG00000010522
notamacropus_eugenii ENSMEUG00000015805
sarcophilus_harrisii ENSSHAG00000007278
ornithorhynchus_anatinus ENSOANG00000007459
sphenodon_punctatus ENSSPUG00000017861
xenopus_tropicalis ENSXETG00000006580
clupea_harengus ENSCHAG00000012163
fundulus_heteroclitus ENSFHEG00000017038
petromyzon_marinus ENSPMAG00000000508
gopherus_agassizii ENSGAGG00000006356
chelonoidis_abingdonii ENSCABG00000006244
chrysemys_picta ENSCPBG00000018876
scleropages_formosus ENSSFOG00015010554
paramormyrops_kingsleyae ENSPKIG00000020253
astyanax_mexicanus ENSAMXG00005006986
astyanax_mexicanus ENSAMXG00000037748
pygocentrus_nattereri ENSPNAG00000015671
electrophorus_electricus ENSEEEG00000003896
ictalurus_punctatus ENSIPUG00000012316
danio_rerio ENSDARG00000101259
denticeps_clupeoides ENSDCDG00000032053
hucho_hucho ENSHHUG00000026436
hucho_hucho ENSHHUG00000011161
esox_lucius ENSELUG00000022164
amphiprion_ocellaris ENSAOCG00000004303
amphiprion_percula ENSAPEG00000022424
acanthochromis_polyacanthus ENSAPOG00000017431
stegastes_partitus ENSSPAG00000008489
gouania_willdenowi ENSGWIG00000001182
poecilia_formosa ENSPFOG00000003252
poecilia_mexicana ENSPMEG00000020692
