anolis_carolinensis ENSACAG00000012534
pogona_vitticeps ENSPVIG00000022633
notechis_scutatus ENSNSUG00000008308
salvator_merianae ENSSMRG00000002195
sphenodon_punctatus ENSSPUG00000008650
meleagris_gallopavo ENSMGAG00000013482
coturnix_japonica ENSCJPG00005018755
gallus_gallus ENSGALG00000013039
numida_meleagris ENSNMEG00000007021
anser_brachyrhynchus ENSABRG00000014236
anas_platyrhynchos_platyrhynchos ENSAPLG00000008971
calidris_pygmaea ENSCPGG00000006003
calidris_pugnax ENSCPUG00000019550
melopsittacus_undulatus ENSMUNG00000005931
parus_major ENSPMJG00000011122
cyanistes_caeruleus ENSCCEG00000012008
ficedula_albicollis ENSFALG00000009632
taeniopygia_guttata ENSTGUG00000012503
lonchura_striata_domestica ENSLSDG00000009656
serinus_canaria ENSSCAG00000005838
zonotrichia_albicollis ENSZALG00000012994
junco_hyemalis ENSJHYG00000012950
lepidothrix_coronata ENSLCOG00000011930
manacus_vitellinus ENSMVIG00005013872
apteryx_owenii ENSAOWG00000009267
apteryx_rowi ENSARWG00000010484
apteryx_haastii ENSAHAG00000003894
dromaius_novaehollandiae ENSDNVG00000005220
nothoprocta_perdicaria ENSNPEG00000015437
crocodylus_porosus ENSCPRG00005013283
chelonoidis_abingdonii ENSCABG00000018229
gopherus_agassizii ENSGAGG00000000215
chrysemys_picta_bellii ENSCPBG00000028222
pelodiscus_sinensis ENSPSIG00000013387
xenopus_tropicalis ENSXETG00000026933
xenopus_tropicalis ENSXETG00000026934
