drosophila_melanogaster FBgn0035026
caenorhabditis_elegans_strain_n2 WBGene00009479
petromyzon_marinus ENSPMAG00000005431
eptatretus_burgeri ENSEBUG00000010102
maylandia_zebra ENSMZEG00005001106
haplochromis_burtoni ENSHBUG00000018700
stegastes_partitus ENSSPAG00000005307
takifugu_rubripes ENSTRUG00000012998
tetraodon_nigroviridis ENSTNIG00000014029
monopterus_albus ENSMALG00000020067
hippocampus_comes ENSHCOG00000018427
cynoglossus_semilaevis ENSCSEG00000013570
seriola_dumerili ENSSDUG00000001246
seriola_lalandi_dorsalis ENSSLDG00000003779
scophthalmus_maximus ENSSMAG00000020564
labrus_bergylta ENSLBEG00000003532
mastacembelus_armatus ENSMAMG00000004054
anabas_testudineus ENSATEG00000007811
mola_mola ENSMMOG00000021250
amphiprion_percula ENSAPEG00000005963
amphiprion_ocellaris ENSAOCG00000007164
acanthochromis_polyacanthus ENSAPOG00000019445
kryptolebias_marmoratus ENSKMAG00000001900
astatotilapia_calliptera ENSACLG00000012551
pundamilia_nyererei ENSPNYG00000004776
neolamprologus_brichardi ENSNBRG00000000732
oreochromis_niloticus ENSONIG00000007685
amphilophus_citrinellus ENSACIG00000006219
fundulus_heteroclitus ENSFHEG00000016826
cyprinodon_variegatus ENSCVAG00000013758
poecilia_formosa ENSPFOG00000012661
poecilia_mexicana ENSPMEG00000019666
poecilia_reticulata ENSPREG00000016464
poecilia_latipinna ENSPLAG00000022844
gambusia_affinis ENSGAFG00000018877
xiphophorus_maculatus ENSXMAG00000005765
oryzias_latipes_asm223469v1 ENSORLG00015009876
oryzias_latipes ENSORLG00020021576
oryzias_latipes ENSORLG00000013577
oryzias_melastigma ENSOMEG00000011930
gasterosteus_aculeatus ENSGACG00000008676
periophthalmus_magnuspinnatus ENSPMGG00000016587
gadus_morhua ENSGMOG00000000742
esox_lucius ENSELUG00000012427
pygocentrus_nattereri ENSPNAG00000001776
astyanax_mexicanus ENSAMXG00000013841
ictalurus_punctatus ENSIPUG00000009817
danio_rerio ENSDARG00000017522
scleropages_formosus ENSSFOG00015004802
