petromyzon_marinus ENSPMAG00000010089
eptatretus_burgeri ENSEBUG00000001807
tetraodon_nigroviridis ENSTNIG00000001758
takifugu_rubripes ENSTRUG00000001069
cynoglossus_semilaevis ENSCSEG00000012724
amphilophus_citrinellus ENSACIG00000012901
pundamilia_nyererei ENSPNYG00000022864
anabas_testudineus ENSATEG00000009614
anabas_testudineus ENSATEG00000009588
mastacembelus_armatus ENSMAMG00000001180
seriola_lalandi_dorsalis ENSSLDG00000012217
seriola_dumerili ENSSDUG00000017386
scophthalmus_maximus ENSSMAG00000016144
amphiprion_percula ENSAPEG00000000480
amphiprion_ocellaris ENSAOCG00000013216
acanthochromis_polyacanthus ENSAPOG00000001438
stegastes_partitus ENSSPAG00000003779
pundamilia_nyererei ENSPNYG00000022859
haplochromis_burtoni ENSHBUG00000013315
astatotilapia_calliptera ENSACLG00000003444
maylandia_zebra ENSMZEG00005023053
neolamprologus_brichardi ENSNBRG00000009809
oreochromis_niloticus ENSONIG00000006185
amphilophus_citrinellus ENSACIG00000012907
poecilia_mexicana ENSPMEG00000009273
poecilia_latipinna ENSPLAG00000016792
poecilia_formosa ENSPFOG00000001956
poecilia_reticulata ENSPREG00000006777
xiphophorus_maculatus ENSXMAG00000002841
xiphophorus_couchianus ENSXCOG00000009681
gambusia_affinis ENSGAFG00000006558
fundulus_heteroclitus ENSFHEG00000013503
cyprinodon_variegatus ENSCVAG00000001109
kryptolebias_marmoratus ENSKMAG00000020153
labrus_bergylta ENSLBEG00000010396
gasterosteus_aculeatus ENSGACG00000005623
mola_mola ENSMMOG00000005242
oryzias_latipes ENSORLG00020019109
oryzias_latipes_asm223469v1 ENSORLG00015011464
oryzias_latipes ENSORLG00000017036
oryzias_melastigma ENSOMEG00000011874
hippocampus_comes ENSHCOG00000008289
gadus_morhua ENSGMOG00000019983
cyprinodon_variegatus ENSCVAG00000012214
gambusia_affinis ENSGAFG00000012864
labrus_bergylta ENSLBEG00000009789
cynoglossus_semilaevis ENSCSEG00000014662
scophthalmus_maximus ENSSMAG00000009522
tetraodon_nigroviridis ENSTNIG00000001771
astatotilapia_calliptera ENSACLG00000023871
maylandia_zebra ENSMZEG00005008179
pundamilia_nyererei ENSPNYG00000000614
haplochromis_burtoni ENSHBUG00000004692
oreochromis_niloticus ENSONIG00000018206
neolamprologus_brichardi ENSNBRG00000023493
amphilophus_citrinellus ENSACIG00000012351
oryzias_latipes ENSORLG00020000654
oryzias_latipes ENSORLG00000012387
oryzias_latipes_asm223469v1 ENSORLG00015020914
oryzias_melastigma ENSOMEG00000003618
amphiprion_percula ENSAPEG00000004636
amphiprion_ocellaris ENSAOCG00000006852
acanthochromis_polyacanthus ENSAPOG00000016148
stegastes_partitus ENSSPAG00000001854
mastacembelus_armatus ENSMAMG00000006860
monopterus_albus ENSMALG00000014161
anabas_testudineus ENSATEG00000008539
seriola_dumerili ENSSDUG00000009288
seriola_lalandi_dorsalis ENSSLDG00000024060
takifugu_rubripes ENSTRUG00000011945
mola_mola ENSMMOG00000001126
kryptolebias_marmoratus ENSKMAG00000004436
periophthalmus_magnuspinnatus ENSPMGG00000003919
hippocampus_comes ENSHCOG00000003774
astyanax_mexicanus ENSAMXG00000042332
pygocentrus_nattereri ENSPNAG00000022362
danio_rerio ENSDARG00000026513
ictalurus_punctatus ENSIPUG00000019513
ciona_intestinalis ENSCING00000023524
drosophila_melanogaster FBgn0000014
