phascolarctos_cinereus ENSPCIG00000017319
monodelphis_domestica ENSMODG00000016480
sarcophilus_harrisii ENSSHAG00000017485
castor_canadensis ENSCCNG00000018106
dipodomys_ordii ENSDORG00000005822
nannospalax_galili ENSNGAG00000015653
nannospalax_galili ENSNGAG00000023050
cricetulus_griseus_chok1gshd ENSCGRG00001023891
cricetulus_griseus_crigri ENSCGRG00000005566
cricetulus_griseus_crigri-picr ENSCGRG00015011410
mesocricetus_auratus ENSMAUG00000020833
microtus_ochrogaster ENSMOCG00000022275
peromyscus_maniculatus_bairdii ENSPEMG00000011294
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0022062
mus_musculus ENSMUSG00000023905
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0021152
mus_pahari MGP_PahariEiJ_G0023469
rattus_norvegicus ENSRNOG00000003546
jaculus_jaculus ENSJJAG00000015639
marmota_marmota_marmota ENSMMMG00000008324
urocitellus_parryii ENSUPAG00010018432
ictidomys_tridecemlineatus ENSSTOG00000010090
spermophilus_dauricus ENSSDAG00000008646
chinchilla_lanigera ENSCLAG00000014806
octodon_degus ENSODEG00000012807
cavia_aperea ENSCAPG00000009787
cavia_porcellus ENSCPOG00000008467
heterocephalus_glaber_female ENSHGLG00000018337
heterocephalus_glaber_male ENSHGLG00100005800
fukomys_damarensis ENSFDAG00000007628
oryctolagus_cuniculus ENSOCUG00000027985
homo_sapiens ENSG00000006327
pan_troglodytes ENSPTRG00000044814
pongo_abelii ENSPPYG00000007025
papio_anubis ENSPANG00000002586
theropithecus_gelada ENSTGEG00000025888
chlorocebus_sabaeus ENSCSAG00000010276
rhinopithecus_roxellana ENSRROG00000045741
saimiri_boliviensis_boliviensis ENSSBOG00000030375
cebus_capucinus ENSCCAG00000037339
callithrix_jacchus ENSCJAG00000015434
aotus_nancymaae ENSANAG00000019729
carlito_syrichta ENSTSYG00000029491
prolemur_simus ENSPSMG00000017114
microcebus_murinus ENSMICG00000001879
propithecus_coquereli ENSPCOG00000013122
otolemur_garnettii ENSOGAG00000008584
loxodonta_africana ENSLAFG00000016581
bos_mutus ENSBMUG00000014384
bos_taurus ENSBTAG00000012082
bison_bison_bison ENSBBBG00000022802
ovis_aries ENSOARG00000000747
capra_hircus ENSCHIG00000018287
sus_scrofa ENSSSCG00000027130
equus_asinus_asinus ENSEASG00005006039
equus_caballus ENSECAG00000022424
myotis_lucifugus ENSMLUG00000001396
ursus_americanus ENSUAMG00000007925
ursus_maritimus ENSUMAG00000000810
ailuropoda_melanoleuca ENSAMEG00000005502
mustela_putorius_furo ENSMPUG00000015243
neovison_vison ENSNVIG00000023275
panthera_pardus ENSPPRG00000002201
panthera_tigris_altaica ENSPTIG00000018286
felis_catus ENSFCAG00000042923
canis_lupus_dingo ENSCAFG00020025886
canis_lupus_familiaris ENSCAFG00000023134
vulpes_vulpes ENSVVUG00000008677
pteropus_vampyrus ENSPVAG00000008990
tursiops_truncatus ENSTTRG00000011210
ochotona_princeps ENSOPRG00000005672
echinops_telfairi ENSETEG00000012490
ornithorhynchus_anatinus ENSOANG00000002457
pogona_vitticeps ENSPVIG00000009166
anolis_carolinensis ENSACAG00000028480
notechis_scutatus ENSNSUG00000019253
salvator_merianae ENSSMRG00000000862
sphenodon_punctatus ENSSPUG00000010866
pelodiscus_sinensis ENSPSIG00000017655
