notamacropus_eugenii ENSMEUG00000004436
phascolarctos_cinereus ENSPCIG00000016067
monodelphis_domestica ENSMODG00000011723
sarcophilus_harrisii ENSSHAG00000014958
canis_lupus_dingo ENSCAFG00020003033
canis_lupus_familiaris ENSCAFG00000005735
vulpes_vulpes ENSVVUG00000010092
ailuropoda_melanoleuca ENSAMEG00000011192
panthera_pardus ENSPPRG00000017864
pteropus_vampyrus ENSPVAG00000009689
bos_taurus ENSBTAG00000008881
bison_bison_bison ENSBBBG00000012417
capra_hircus ENSCHIG00000009332
tursiops_truncatus ENSTTRG00000011419
equus_caballus ENSECAG00000035184
equus_asinus_asinus ENSEASG00005020920
mustela_putorius_furo ENSMPUG00000008996
sorex_araneus ENSSARG00000009139
jaculus_jaculus ENSJJAG00000015109
chinchilla_lanigera ENSCLAG00000017602
carlito_syrichta ENSTSYG00000013362
ovis_aries ENSOARG00000013578
myotis_lucifugus ENSMLUG00000003093
mandrillus_leucophaeus ENSMLEG00000037233
pan_paniscus ENSPPAG00000042421
prolemur_simus ENSPSMG00000019255
heterocephalus_glaber_male ENSHGLG00100021146
heterocephalus_glaber_female ENSHGLG00000020698
octodon_degus ENSODEG00000003471
rhinopithecus_bieti ENSRBIG00000026968
piliocolobus_tephrosceles ENSPTEG00000030848
homo_sapiens ENSG00000185129
gorilla_gorilla ENSGGOG00000002201
pongo_abelii ENSPPYG00000015848
callithrix_jacchus ENSCJAG00000047468
macaca_fascicularis ENSMFAG00000041097
macaca_mulatta ENSMMUG00000010305
chlorocebus_sabaeus ENSCSAG00000000495
theropithecus_gelada ENSTGEG00000024741
aotus_nancymaae ENSANAG00000035484
otolemur_garnettii ENSOGAG00000003372
castor_canadensis ENSCCNG00000017526
dipodomys_ordii ENSDORG00000008317
mesocricetus_auratus ENSMAUG00000011024
cricetulus_griseus_chok1gshd ENSCGRG00001005040
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023034
mus_spicilegus ENSMSIG00000029915
mus_musculus ENSMUSG00000043991
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022122
mus_pahari MGP_PahariEiJ_G0018856
rattus_norvegicus ENSRNOG00000019062
microtus_ochrogaster ENSMOCG00000008839
peromyscus_maniculatus_bairdii ENSPEMG00000031121
meriones_unguiculatus ENSMUGG00000023785
nannospalax_galili ENSNGAG00000014024
ictidomys_tridecemlineatus ENSSTOG00000000092
spermophilus_dauricus ENSSDAG00000016099
urocitellus_parryii ENSUPAG00010022129
oryctolagus_cuniculus ENSOCUG00000011120
procavia_capensis ENSPCAG00000013171
dasypus_novemcinctus ENSDNOG00000014337
chelonoidis_abingdonii ENSCABG00000019340
lonchura_striata_domestica ENSLSDG00000013828
taeniopygia_guttata ENSTGUG00000001628
junco_hyemalis ENSJHYG00000006220
parus_major ENSPMJG00000015107
ficedula_albicollis ENSFALG00000015025
manacus_vitellinus ENSMVIG00005018654
calidris_pygmaea ENSCPGG00000014450
calidris_pugnax ENSCPUG00000011255
gallus_gallus ENSGALG00000029387
coturnix_japonica ENSCJPG00005012342
anser_brachyrhynchus ENSABRG00000014361
dromaius_novaehollandiae ENSDNVG00000006744
apteryx_rowi ENSARWG00000013079
nothoprocta_perdicaria ENSNPEG00000003676
crocodylus_porosus ENSCPRG00005000988
gopherus_agassizii ENSGAGG00000011238
chrysemys_picta_bellii ENSCPBG00000006537
notechis_scutatus ENSNSUG00000010880
pogona_vitticeps ENSPVIG00000015615
salvator_merianae ENSSMRG00000018647
latimeria_chalumnae ENSLACG00000016903
xenopus_tropicalis ENSXETG00000003837
paramormyrops_kingsleyae ENSPKIG00000021168
esox_lucius ENSELUG00000022572
lepisosteus_oculatus ENSLOCG00000018317
astyanax_mexicanus ENSAMXG00000025364
pygocentrus_nattereri ENSPNAG00000013278
ictalurus_punctatus ENSIPUG00000023429
danio_rerio ENSDARG00000067591
neolamprologus_brichardi ENSNBRG00000005980
oreochromis_niloticus ENSONIG00000021362
haplochromis_burtoni ENSHBUG00000001122
poecilia_formosa ENSPFOG00000019882
poecilia_mexicana ENSPMEG00000001875
poecilia_latipinna ENSPLAG00000008486
poecilia_reticulata ENSPREG00000019200
xiphophorus_couchianus ENSXCOG00000017141
xiphophorus_maculatus ENSXMAG00000019887
gambusia_affinis ENSGAFG00000001786
cyprinodon_variegatus ENSCVAG00000013829
kryptolebias_marmoratus ENSKMAG00000022190
oryzias_latipes ENSORLG00000006100
oryzias_latipes ENSORLG00020007618
oryzias_latipes_asm223469v1 ENSORLG00015013163
oryzias_melastigma ENSOMEG00000020248
tetraodon_nigroviridis ENSTNIG00000010005
takifugu_rubripes ENSTRUG00000017015
gasterosteus_aculeatus ENSGACG00000020655
amphiprion_percula ENSAPEG00000024208
amphiprion_ocellaris ENSAOCG00000007783
acanthochromis_polyacanthus ENSAPOG00000008260
scophthalmus_maximus ENSSMAG00000011590
labrus_bergylta ENSLBEG00000004827
stegastes_partitus ENSSPAG00000012039
seriola_lalandi_dorsalis ENSSLDG00000018361
seriola_dumerili ENSSDUG00000005278
periophthalmus_magnuspinnatus ENSPMGG00000019417
amphilophus_citrinellus ENSACIG00000003389
cynoglossus_semilaevis ENSCSEG00000009380
fundulus_heteroclitus ENSFHEG00000016026
mola_mola ENSMMOG00000018680
maylandia_zebra ENSMZEG00005018587
pundamilia_nyererei ENSPNYG00000013832
astatotilapia_calliptera ENSACLG00000019437
mastacembelus_armatus ENSMAMG00000018267
monopterus_albus ENSMALG00000014348
anabas_testudineus ENSATEG00000019813
hippocampus_comes ENSHCOG00000019910
scleropages_formosus ENSSFOG00015011188
paramormyrops_kingsleyae ENSPKIG00000001871
pygocentrus_nattereri ENSPNAG00000008474
astyanax_mexicanus ENSAMXG00000024949
ictalurus_punctatus ENSIPUG00000002191
danio_rerio ENSDARG00000099614
scophthalmus_maximus ENSSMAG00000012831
cynoglossus_semilaevis ENSCSEG00000017000
takifugu_rubripes ENSTRUG00000006789
tetraodon_nigroviridis ENSTNIG00000004639
poecilia_latipinna ENSPLAG00000008031
poecilia_formosa ENSPFOG00000019889
poecilia_mexicana ENSPMEG00000014525
poecilia_reticulata ENSPREG00000004218
xiphophorus_couchianus ENSXCOG00000012565
