gopherus_agassizii ENSGAGG00000001684
chelonoidis_abingdonii ENSCABG00000019644
chrysemys_picta_bellii ENSCPBG00000011852
pelodiscus_sinensis ENSPSIG00000004986
apteryx_owenii ENSAOWG00000001969
apteryx_haastii ENSAHAG00000018924
apteryx_rowi ENSARWG00000012767
dromaius_novaehollandiae ENSDNVG00000008940
anser_brachyrhynchus ENSABRG00000017598
anas_platyrhynchos_platyrhynchos ENSAPLG00000025585
coturnix_japonica ENSCJPG00005015175
junco_hyemalis ENSJHYG00000009681
parus_major ENSPMJG00000002586
calidris_pygmaea ENSCPGG00000001830
calidris_pugnax ENSCPUG00000008439
pogona_vitticeps ENSPVIG00000006007
notechis_scutatus ENSNSUG00000002777
salvator_merianae ENSSMRG00000010110
sphenodon_punctatus ENSSPUG00000008136
castor_canadensis ENSCCNG00000021556
dipodomys_ordii ENSDORG00000007815
cricetulus_griseus_crigri-picr ENSCGRG00015015654
cricetulus_griseus_chok1gshd ENSCGRG00001021594
cricetulus_griseus_crigri ENSCGRG00000012769
mesocricetus_auratus ENSMAUG00000015131
peromyscus_maniculatus_bairdii ENSPEMG00000017601
microtus_ochrogaster ENSMOCG00000014680
mus_musculus ENSMUSG00000037872
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015718
mus_spicilegus ENSMSIG00000032003
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014913
mus_pahari MGP_PahariEiJ_G0028151
meriones_unguiculatus ENSMUGG00000012510
nannospalax_galili ENSNGAG00000001707
jaculus_jaculus ENSJJAG00000022885
chinchilla_lanigera ENSCLAG00000012793
octodon_degus ENSODEG00000009370
cavia_porcellus ENSCPOG00000024213
cavia_aperea ENSCAPG00000014045
heterocephalus_glaber_male ENSHGLG00100003921
heterocephalus_glaber_female ENSHGLG00000006136
fukomys_damarensis ENSFDAG00000000918
ictidomys_tridecemlineatus ENSSTOG00000032562
urocitellus_parryii ENSUPAG00010010982
marmota_marmota_marmota ENSMMMG00000022488
oryctolagus_cuniculus ENSOCUG00000024046
ochotona_princeps ENSOPRG00000018458
pan_paniscus ENSPPAG00000032471
pan_troglodytes ENSPTRG00000001521
homo_sapiens ENSG00000213088
gorilla_gorilla ENSGGOG00000005139
pongo_abelii ENSPPYG00000000662
pongo_abelii ENSPPYG00000029805
nomascus_leucogenys ENSNLEG00000019157
rhinopithecus_bieti ENSRBIG00000017903
rhinopithecus_roxellana ENSRROG00000008188
piliocolobus_tephrosceles ENSPTEG00000018691
colobus_angolensis_palliatus ENSCANG00000036413
theropithecus_gelada ENSTGEG00000004625
papio_anubis ENSPANG00000002489
mandrillus_leucophaeus ENSMLEG00000037235
macaca_fascicularis ENSMFAG00000043335
macaca_nemestrina ENSMNEG00000005830
macaca_mulatta ENSMMUG00000001300
cercocebus_atys ENSCATG00000039560
chlorocebus_sabaeus ENSCSAG00000000079
cebus_capucinus ENSCCAG00000021032
saimiri_boliviensis_boliviensis ENSSBOG00000026604
callithrix_jacchus ENSCJAG00000006303
aotus_nancymaae ENSANAG00000022852
carlito_syrichta ENSTSYG00000030037
prolemur_simus ENSPSMG00000016853
propithecus_coquereli ENSPCOG00000009330
microcebus_murinus ENSMICG00000028836
capra_hircus ENSCHIG00000003089
ovis_aries ENSOARG00000007687
bos_taurus ENSBTAG00000003220
bos_mutus ENSBMUG00000018938
bison_bison_bison ENSBBBG00000007472
sus_scrofa ENSSSCG00000036223
equus_caballus ENSECAG00000000874
equus_asinus_asinus ENSEASG00005003282
mustela_putorius_furo ENSMPUG00000013096
neovison_vison ENSNVIG00000000045
ursus_americanus ENSUAMG00000026650
ursus_maritimus ENSUMAG00000001782
ailuropoda_melanoleuca ENSAMEG00000004128
canis_lupus_familiaris ENSCAFG00000025365
canis_lupus_dingo ENSCAFG00020019686
vulpes_vulpes ENSVVUG00000016389
panthera_pardus ENSPPRG00000023790
panthera_tigris_altaica ENSPTIG00000007669
felis_catus ENSFCAG00000018619
myotis_lucifugus ENSMLUG00000024152
loxodonta_africana ENSLAFG00000031828
procavia_capensis ENSPCAG00000013964
dasypus_novemcinctus ENSDNOG00000025861
sarcophilus_harrisii ENSSHAG00000003211
phascolarctos_cinereus ENSPCIG00000000797
