apteryx_owenii ENSAOWG00000001422
apteryx_haastii ENSAHAG00000017176
apteryx_rowi ENSARWG00000002757
dromaius_novaehollandiae ENSDNVG00000014250
nothoprocta_perdicaria ENSNPEG00000009505
anas_platyrhynchos_platyrhynchos ENSAPLG00000028349
anser_brachyrhynchus ENSABRG00000005691
coturnix_japonica ENSCJPG00005018573
calidris_pygmaea ENSCPGG00000015275
calidris_pugnax ENSCPUG00000003279
crocodylus_porosus ENSCPRG00005016984
chelonoidis_abingdonii ENSCABG00000010718
gopherus_agassizii ENSGAGG00000018823
chrysemys_picta_bellii ENSCPBG00000007429
salvator_merianae ENSSMRG00000014163
pogona_vitticeps ENSPVIG00000000611
