eptatretus_burgeri ENSEBUG00000016193
petromyzon_marinus ENSPMAG00000009639
phascolarctos_cinereus ENSPCIG00000022693
phascolarctos_cinereus ENSPCIG00000034997
phascolarctos_cinereus ENSPCIG00000012492
notamacropus_eugenii ENSMEUG00000016136
notamacropus_eugenii ENSMEUG00000013819
phascolarctos_cinereus ENSPCIG00000005571
sarcophilus_harrisii ENSSHAG00000005465
monodelphis_domestica ENSMODG00000006640
loxodonta_africana ENSLAFG00000018111
procavia_capensis ENSPCAG00000006010
echinops_telfairi ENSETEG00000005782
choloepus_hoffmanni ENSCHOG00000012340
dasypus_novemcinctus ENSDNOG00000037646
cebus_capucinus ENSCCAG00000033557
saimiri_boliviensis_boliviensis ENSSBOG00000026681
callithrix_jacchus ENSCJAG00000011505
aotus_nancymaae ENSANAG00000037046
pan_troglodytes ENSPTRG00000006524
pan_paniscus ENSPPAG00000043789
homo_sapiens ENSG00000140043
homo_sapiens ENSG00000258653
gorilla_gorilla ENSGGOG00000015300
pongo_abelii ENSPPYG00000005976
nomascus_leucogenys ENSNLEG00000016076
colobus_angolensis_palliatus ENSCANG00000018842
piliocolobus_tephrosceles ENSPTEG00000028365
rhinopithecus_bieti ENSRBIG00000036431
rhinopithecus_roxellana ENSRROG00000034050
cercocebus_atys ENSCATG00000041307
theropithecus_gelada ENSTGEG00000023540
papio_anubis ENSPANG00000015767
mandrillus_leucophaeus ENSMLEG00000040135
macaca_fascicularis ENSMFAG00000045904
macaca_nemestrina ENSMNEG00000019952
macaca_mulatta ENSMMUG00000018146
chlorocebus_sabaeus ENSCSAG00000012670
carlito_syrichta ENSTSYG00000005573
prolemur_simus ENSPSMG00000017248
propithecus_coquereli ENSPCOG00000023980
microcebus_murinus ENSMICG00000029962
otolemur_garnettii ENSOGAG00000014524
castor_canadensis ENSCCNG00000001574
dipodomys_ordii ENSDORG00000024075
mus_spicilegus ENSMSIG00000003090
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018782
mus_musculus ENSMUSG00000072946
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017937
mus_pahari MGP_PahariEiJ_G0029696
rattus_norvegicus ENSRNOG00000038166
meriones_unguiculatus ENSMUGG00000015083
cricetulus_griseus_chok1gshd ENSCGRG00001015947
cricetulus_griseus_crigri ENSCGRG00000009075
cricetulus_griseus_crigri-picr ENSCGRG00015028340
mesocricetus_auratus ENSMAUG00000010550
peromyscus_maniculatus_bairdii ENSPEMG00000020776
microtus_ochrogaster ENSMOCG00000010724
nannospalax_galili ENSNGAG00000016685
jaculus_jaculus ENSJJAG00000004075
heterocephalus_glaber_female ENSHGLG00000009670
heterocephalus_glaber_male ENSHGLG00100015476
fukomys_damarensis ENSFDAG00000008585
cavia_porcellus ENSCPOG00000027073
cavia_aperea ENSCAPG00000007638
octodon_degus ENSODEG00000007142
octodon_degus ENSODEG00000014976
chinchilla_lanigera ENSCLAG00000003701
ictidomys_tridecemlineatus ENSSTOG00000008590
spermophilus_dauricus ENSSDAG00000019029
urocitellus_parryii ENSUPAG00010014963
marmota_marmota_marmota ENSMMMG00000016067
oryctolagus_cuniculus ENSOCUG00000006785
ochotona_princeps ENSOPRG00000002425
tupaia_belangeri ENSTBEG00000006585
myotis_lucifugus ENSMLUG00000024299
pteropus_vampyrus ENSPVAG00000000638
bos_taurus ENSBTAG00000003747
bos_mutus ENSBMUG00000008747
bison_bison_bison ENSBBBG00000002974
ovis_aries ENSOARG00000000726
capra_hircus ENSCHIG00000018563
tursiops_truncatus ENSTTRG00000006429
sus_scrofa ENSSSCG00000002351
vicugna_pacos ENSVPAG00000000792
equus_caballus ENSECAG00000013284
equus_asinus_asinus ENSEASG00005011622
ursus_maritimus ENSUMAG00000008918
ursus_americanus ENSUAMG00000004941
ailuropoda_melanoleuca ENSAMEG00000018232
neovison_vison ENSNVIG00000016532
mustela_putorius_furo ENSMPUG00000009594
canis_lupus_dingo ENSCAFG00020004198
canis_lupus_familiaris ENSCAFG00000016869
vulpes_vulpes ENSVVUG00000004897
panthera_pardus ENSPPRG00000024906
panthera_tigris_altaica ENSPTIG00000016591
felis_catus ENSFCAG00000024703
erinaceus_europaeus ENSEEUG00000006200
erinaceus_europaeus ENSEEUG00000015535
sorex_araneus ENSSARG00000004249
ornithorhynchus_anatinus ENSOANG00000012777
apteryx_rowi ENSARWG00000009334
apteryx_haastii ENSAHAG00000016605
apteryx_owenii ENSAOWG00000003395
dromaius_novaehollandiae ENSDNVG00000018641
nothoprocta_perdicaria ENSNPEG00000002812
anser_brachyrhynchus ENSABRG00000011718
anas_platyrhynchos_platyrhynchos ENSAPLG00000008185
gallus_gallus ENSGALG00000009269
meleagris_gallopavo ENSMGAG00000011642
coturnix_japonica ENSCJPG00005014956
numida_meleagris ENSNMEG00000019949
lepidothrix_coronata ENSLCOG00000011977
manacus_vitellinus ENSMVIG00005010601
taeniopygia_guttata ENSTGUG00000011198
lonchura_striata_domestica ENSLSDG00000017129
serinus_canaria ENSSCAG00000013915
zonotrichia_albicollis ENSZALG00000006887
