anolis_carolinensis ENSACAG00000012652
pogona_vitticeps ENSPVIG00000006051
notechis_scutatus ENSNSUG00000007270
salvator_merianae ENSSMRG00000000673
sphenodon_punctatus ENSSPUG00000012500
apteryx_owenii ENSAOWG00000002264
apteryx_haastii ENSAHAG00000001537
apteryx_rowi ENSARWG00000009512
dromaius_novaehollandiae ENSDNVG00000005237
anas_platyrhynchos_platyrhynchos ENSAPLG00000011232
anser_brachyrhynchus ENSABRG00000000451
gallus_gallus ENSGALG00000040397
meleagris_gallopavo ENSMGAG00000001559
coturnix_japonica ENSCJPG00005005206
numida_meleagris ENSNMEG00000015195
parus_major ENSPMJG00000003444
cyanistes_caeruleus ENSCCEG00000018376
ficedula_albicollis ENSFALG00000008884
zonotrichia_albicollis ENSZALG00000003130
junco_hyemalis ENSJHYG00000008622
serinus_canaria ENSSCAG00000016303
lonchura_striata_domestica ENSLSDG00000017629
taeniopygia_guttata ENSTGUG00000001579
calidris_pugnax ENSCPUG00000017863
melopsittacus_undulatus ENSMUNG00000011792
crocodylus_porosus ENSCPRG00005014890
chelonoidis_abingdonii ENSCABG00000007855
gopherus_agassizii ENSGAGG00000014196
chrysemys_picta_bellii ENSCPBG00000025713
pelodiscus_sinensis ENSPSIG00000009054
phascolarctos_cinereus ENSPCIG00000006819
notamacropus_eugenii ENSMEUG00000014383
sarcophilus_harrisii ENSSHAG00000017221
monodelphis_domestica ENSMODG00000003208
pteropus_vampyrus ENSPVAG00000012116
myotis_lucifugus ENSMLUG00000009879
ailuropoda_melanoleuca ENSAMEG00000012644
ursus_maritimus ENSUMAG00000002378
mustela_putorius_furo ENSMPUG00000000919
canis_lupus_dingo ENSCAFG00020010719
canis_lupus_familiaris ENSCAFG00000017640
vulpes_vulpes ENSVVUG00000028089
panthera_tigris_altaica ENSPTIG00000020327
panthera_pardus ENSPPRG00000004691
felis_catus ENSFCAG00000003729
equus_caballus ENSECAG00000016553
equus_asinus_asinus ENSEASG00005016165
capra_hircus ENSCHIG00000027208
ovis_aries ENSOARG00000002975
bos_mutus ENSBMUG00000009379
bos_taurus ENSBTAG00000002512
bison_bison_bison ENSBBBG00000020148
sus_scrofa ENSSSCG00000004498
tursiops_truncatus ENSTTRG00000005107
vicugna_pacos ENSVPAG00000000847
sorex_araneus ENSSARG00000012072
pan_troglodytes ENSPTRG00000009992
pan_paniscus ENSPPAG00000034062
homo_sapiens ENSG00000152240
gorilla_gorilla ENSGGOG00000010098
pongo_abelii ENSPPYG00000009131
nomascus_leucogenys ENSNLEG00000011216
cercocebus_atys ENSCATG00000025348
mandrillus_leucophaeus ENSMLEG00000036949
theropithecus_gelada ENSTGEG00000023910
macaca_fascicularis ENSMFAG00000043557
macaca_mulatta ENSMMUG00000003124
macaca_nemestrina ENSMNEG00000038252
papio_anubis ENSPANG00000029808
chlorocebus_sabaeus ENSCSAG00000017970
rhinopithecus_bieti ENSRBIG00000035142
rhinopithecus_roxellana ENSRROG00000037112
colobus_angolensis_palliatus ENSCANG00000039337
piliocolobus_tephrosceles ENSPTEG00000021619
macaca_mulatta ENSMMUG00000038556
macaca_nemestrina ENSMNEG00000028824
macaca_fascicularis ENSMFAG00000034482
mandrillus_leucophaeus ENSMLEG00000025963
rhinopithecus_roxellana ENSRROG00000041538
papio_anubis ENSPANG00000029606
callithrix_jacchus ENSCJAG00000008303
cebus_capucinus ENSCCAG00000026991
saimiri_boliviensis_boliviensis ENSSBOG00000027223
aotus_nancymaae ENSANAG00000034812
macaca_nemestrina ENSMNEG00000040012
rhinopithecus_bieti ENSRBIG00000032495
nomascus_leucogenys ENSNLEG00000034768
aotus_nancymaae ENSANAG00000036424
saimiri_boliviensis_boliviensis ENSSBOG00000032306
carlito_syrichta ENSTSYG00000012887
propithecus_coquereli ENSPCOG00000024124
prolemur_simus ENSPSMG00000023061
microcebus_murinus ENSMICG00000017501
otolemur_garnettii ENSOGAG00000005096
tupaia_belangeri ENSTBEG00000010911
oryctolagus_cuniculus ENSOCUG00000017483
ochotona_princeps ENSOPRG00000005574
sorex_araneus ENSSARG00000010804
peromyscus_maniculatus_bairdii ENSPEMG00000021388
microtus_ochrogaster ENSMOCG00000011366
cricetulus_griseus_crigri-picr ENSCGRG00015025226
cricetulus_griseus_chok1gshd ENSCGRG00001012089
cricetulus_griseus_crigri ENSCGRG00000017274
mesocricetus_auratus ENSMAUG00000009723
mus_musculus ENSMUSG00000041840
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023334
mus_spicilegus ENSMSIG00000031985
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022421
mus_pahari MGP_PahariEiJ_G0019150
rattus_norvegicus ENSRNOG00000046666
rattus_norvegicus ENSRNOG00000017067
meriones_unguiculatus ENSMUGG00000015859
nannospalax_galili ENSNGAG00000001553
jaculus_jaculus ENSJJAG00000015396
jaculus_jaculus ENSJJAG00000014908
octodon_degus ENSODEG00000017096
octodon_degus ENSODEG00000018366
chinchilla_lanigera ENSCLAG00000012155
cavia_porcellus ENSCPOG00000012723
heterocephalus_glaber_male ENSHGLG00100001478
heterocephalus_glaber_female ENSHGLG00000016600
heterocephalus_glaber_female ENSHGLG00000001441
heterocephalus_glaber_male ENSHGLG00100002642
heterocephalus_glaber_female ENSHGLG00000020452
heterocephalus_glaber_male ENSHGLG00100001354
heterocephalus_glaber_female ENSHGLG00000004378
fukomys_damarensis ENSFDAG00000004828
castor_canadensis ENSCCNG00000020157
dipodomys_ordii ENSDORG00000023830
marmota_marmota_marmota ENSMMMG00000006810
spermophilus_dauricus ENSSDAG00000017058
ictidomys_tridecemlineatus ENSSTOG00000003708
urocitellus_parryii ENSUPAG00010010754
spermophilus_dauricus ENSSDAG00000017066
theropithecus_gelada ENSTGEG00000018088
ursus_americanus ENSUAMG00000018229
cavia_aperea ENSCAPG00000014193
neovison_vison ENSNVIG00000000735
loxodonta_africana ENSLAFG00000031983
dasypus_novemcinctus ENSDNOG00000033685
loxodonta_africana ENSLAFG00000010897
echinops_telfairi ENSETEG00000015574
procavia_capensis ENSPCAG00000003997
choloepus_hoffmanni ENSCHOG00000001139
erinaceus_europaeus ENSEEUG00000006999
ornithorhynchus_anatinus ENSOANG00000014361
xenopus_tropicalis ENSXETG00000021500
latimeria_chalumnae ENSLACG00000001846
scleropages_formosus ENSSFOG00015014680
paramormyrops_kingsleyae ENSPKIG00000020381
monopterus_albus ENSMALG00000013926
mastacembelus_armatus ENSMAMG00000013309
tetraodon_nigroviridis ENSTNIG00000009943
takifugu_rubripes ENSTRUG00000007596
poecilia_latipinna ENSPLAG00000017489
poecilia_formosa ENSPFOG00000017053
poecilia_reticulata ENSPREG00000012623
poecilia_mexicana ENSPMEG00000007572
xiphophorus_maculatus ENSXMAG00000017590
gambusia_affinis ENSGAFG00000019463
cyprinodon_variegatus ENSCVAG00000019298
fundulus_heteroclitus ENSFHEG00000017759
kryptolebias_marmoratus ENSKMAG00000004136
oryzias_latipes ENSORLG00020011878
oryzias_latipes ENSORLG00000004354
oryzias_latipes_asm223469v1 ENSORLG00015017931
oryzias_melastigma ENSOMEG00000014399
astatotilapia_calliptera ENSACLG00000002130
pundamilia_nyererei ENSPNYG00000023082
maylandia_zebra ENSMZEG00005024354
haplochromis_burtoni ENSHBUG00000007861
neolamprologus_brichardi ENSNBRG00000011850
oreochromis_niloticus ENSONIG00000004677
amphilophus_citrinellus ENSACIG00000009282
labrus_bergylta ENSLBEG00000014807
gasterosteus_aculeatus ENSGACG00000020578
anabas_testudineus ENSATEG00000002239
amphiprion_percula ENSAPEG00000021126
amphiprion_ocellaris ENSAOCG00000009956
acanthochromis_polyacanthus ENSAPOG00000002882
stegastes_partitus ENSSPAG00000006702
seriola_dumerili ENSSDUG00000013000
seriola_lalandi_dorsalis ENSSLDG00000021621
scophthalmus_maximus ENSSMAG00000017950
mola_mola ENSMMOG00000010148
cynoglossus_semilaevis ENSCSEG00000019569
periophthalmus_magnuspinnatus ENSPMGG00000016754
hippocampus_comes ENSHCOG00000012507
gadus_morhua ENSGMOG00000014988
esox_lucius ENSELUG00000002516
pygocentrus_nattereri ENSPNAG00000018116
astyanax_mexicanus ENSAMXG00000014661
ictalurus_punctatus ENSIPUG00000005565
danio_rerio ENSDARG00000058968
lepisosteus_oculatus ENSLOCG00000011169
petromyzon_marinus ENSPMAG00000003780
