gopherus_agassizii ENSGAGG00000023153
chelonoidis_abingdonii ENSCABG00000020045
chrysemys_picta_bellii ENSCPBG00000012418
pelodiscus_sinensis ENSPSIG00000007201
calidris_pygmaea ENSCPGG00000012309
calidris_pugnax ENSCPUG00000012445
cyanistes_caeruleus ENSCCEG00000018390
parus_major ENSPMJG00000009827
ficedula_albicollis ENSFALG00000005056
taeniopygia_guttata ENSTGUG00000005059
taeniopygia_guttata ENSTGUG00000003511
lonchura_striata_domestica ENSLSDG00000008289
serinus_canaria ENSSCAG00000010748
zonotrichia_albicollis ENSZALG00000003815
junco_hyemalis ENSJHYG00000001531
manacus_vitellinus ENSMVIG00005004118
manacus_vitellinus ENSMVIG00005011432
lepidothrix_coronata ENSLCOG00000001450
melopsittacus_undulatus ENSMUNG00000008460
anas_platyrhynchos_platyrhynchos ENSAPLG00000014951
anas_platyrhynchos_platyrhynchos ENSAPLG00000019789
anser_brachyrhynchus ENSABRG00000007673
gallus_gallus ENSGALG00000016062
meleagris_gallopavo ENSMGAG00000014555
coturnix_japonica ENSCJPG00005007970
numida_meleagris ENSNMEG00000012894
apteryx_owenii ENSAOWG00000007693
apteryx_haastii ENSAHAG00000011513
apteryx_rowi ENSARWG00000012847
dromaius_novaehollandiae ENSDNVG00000009602
nothoprocta_perdicaria ENSNPEG00000013275
crocodylus_porosus ENSCPRG00005015780
pogona_vitticeps ENSPVIG00000023528
anolis_carolinensis ENSACAG00000000071
notechis_scutatus ENSNSUG00000018054
salvator_merianae ENSSMRG00000014190
sphenodon_punctatus ENSSPUG00000011702
notamacropus_eugenii ENSMEUG00000007707
phascolarctos_cinereus ENSPCIG00000028255
sarcophilus_harrisii ENSSHAG00000008206
monodelphis_domestica ENSMODG00000020978
spermophilus_dauricus ENSSDAG00000003472
marmota_marmota_marmota ENSMMMG00000004106
ictidomys_tridecemlineatus ENSSTOG00000007084
tupaia_belangeri ENSTBEG00000013621
pan_troglodytes ENSPTRG00000013911
pan_paniscus ENSPPAG00000028596
homo_sapiens ENSG00000183527
gorilla_gorilla ENSGGOG00000005681
pongo_abelii ENSPPYG00000011423
nomascus_leucogenys ENSNLEG00000028150
macaca_mulatta ENSMMUG00000008498
macaca_fascicularis ENSMFAG00000031025
macaca_nemestrina ENSMNEG00000028968
theropithecus_gelada ENSTGEG00000024102
papio_anubis ENSPANG00000021503
cercocebus_atys ENSCATG00000042084
mandrillus_leucophaeus ENSMLEG00000043473
chlorocebus_sabaeus ENSCSAG00000008450
colobus_angolensis_palliatus ENSCANG00000007674
piliocolobus_tephrosceles ENSPTEG00000001154
rhinopithecus_roxellana ENSRROG00000037672
rhinopithecus_bieti ENSRBIG00000038977
saimiri_boliviensis_boliviensis ENSSBOG00000027602
cebus_capucinus ENSCCAG00000036563
callithrix_jacchus ENSCJAG00000015016
aotus_nancymaae ENSANAG00000029982
carlito_syrichta ENSTSYG00000010512
propithecus_coquereli ENSPCOG00000015910
prolemur_simus ENSPSMG00000022930
microcebus_murinus ENSMICG00000000385
otolemur_garnettii ENSOGAG00000032487
capra_hircus ENSCHIG00000005726
ovis_aries ENSOARG00000009480
bos_mutus ENSBMUG00000025581
bos_taurus ENSBTAG00000013600
bison_bison_bison ENSBBBG00000013540
tursiops_truncatus ENSTTRG00000015370
vicugna_pacos ENSVPAG00000006673
myotis_lucifugus ENSMLUG00000006122
pteropus_vampyrus ENSPVAG00000015688
ursus_americanus ENSUAMG00000007274
ursus_maritimus ENSUMAG00000000490
ailuropoda_melanoleuca ENSAMEG00000014078
mustela_putorius_furo ENSMPUG00000008503
neovison_vison ENSNVIG00000016937
canis_lupus_familiaris ENSCAFG00000010004
canis_lupus_dingo ENSCAFG00020024349
vulpes_vulpes ENSVVUG00000024504
panthera_tigris_altaica ENSPTIG00000021655
panthera_pardus ENSPPRG00000006180
felis_catus ENSFCAG00000038855
equus_caballus ENSECAG00000019070
equus_asinus_asinus ENSEASG00005006069
castor_canadensis ENSCCNG00000016160
dipodomys_ordii ENSDORG00000024369
mus_spicilegus ENSMSIG00000015643
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0021903
mus_musculus ENSMUSG00000022913
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0020997
mus_pahari MGP_PahariEiJ_G0016702
rattus_norvegicus ENSRNOG00000001643
meriones_unguiculatus ENSMUGG00000024046
peromyscus_maniculatus_bairdii ENSPEMG00000010416
microtus_ochrogaster ENSMOCG00000019906
cricetulus_griseus_crigri ENSCGRG00000006817
cricetulus_griseus_crigri-picr ENSCGRG00015016378
cricetulus_griseus_chok1gshd ENSCGRG00001023463
mesocricetus_auratus ENSMAUG00000014265
nannospalax_galili ENSNGAG00000018513
jaculus_jaculus ENSJJAG00000000631
heterocephalus_glaber_female ENSHGLG00000017867
heterocephalus_glaber_male ENSHGLG00100013341
fukomys_damarensis ENSFDAG00000019778
cavia_porcellus ENSCPOG00000027117
cavia_aperea ENSCAPG00000013207
chinchilla_lanigera ENSCLAG00000006759
octodon_degus ENSODEG00000013481
oryctolagus_cuniculus ENSOCUG00000008866
ochotona_princeps ENSOPRG00000013269
erinaceus_europaeus ENSEEUG00000007960
sorex_araneus ENSSARG00000012533
dasypus_novemcinctus ENSDNOG00000014014
choloepus_hoffmanni ENSCHOG00000002587
loxodonta_africana ENSLAFG00000015096
procavia_capensis ENSPCAG00000005785
echinops_telfairi ENSETEG00000011663
ornithorhynchus_anatinus ENSOANG00000006421
ornithorhynchus_anatinus ENSOANG00000031090
xenopus_tropicalis ENSXETG00000023735
latimeria_chalumnae ENSLACG00000011558
xiphophorus_maculatus ENSXMAG00000027950
xiphophorus_couchianus ENSXCOG00000018843
gambusia_affinis ENSGAFG00000015295
poecilia_latipinna ENSPLAG00000014648
poecilia_formosa ENSPFOG00000002313
poecilia_reticulata ENSPREG00000016871
fundulus_heteroclitus ENSFHEG00000020918
cyprinodon_variegatus ENSCVAG00000015165
kryptolebias_marmoratus ENSKMAG00000019365
oryzias_latipes ENSORLG00000014314
oryzias_latipes ENSORLG00020000269
oryzias_latipes_asm223469v1 ENSORLG00015017499
oryzias_melastigma ENSOMEG00000002718
maylandia_zebra ENSMZEG00005009949
astatotilapia_calliptera ENSACLG00000016703
pundamilia_nyererei ENSPNYG00000008960
haplochromis_burtoni ENSHBUG00000019379
neolamprologus_brichardi ENSNBRG00000009960
oreochromis_niloticus ENSONIG00000017369
amphilophus_citrinellus ENSACIG00000015995
amphiprion_percula ENSAPEG00000021511
amphiprion_ocellaris ENSAOCG00000022199
acanthochromis_polyacanthus ENSAPOG00000021010
stegastes_partitus ENSSPAG00000022441
seriola_dumerili ENSSDUG00000002153
seriola_lalandi_dorsalis ENSSLDG00000015144
scophthalmus_maximus ENSSMAG00000008162
monopterus_albus ENSMALG00000009610
anabas_testudineus ENSATEG00000022391
mastacembelus_armatus ENSMAMG00000019866
cynoglossus_semilaevis ENSCSEG00000019830
hippocampus_comes ENSHCOG00000019533
labrus_bergylta ENSLBEG00000007954
gasterosteus_aculeatus ENSGACG00000020752
takifugu_rubripes ENSTRUG00000002277
tetraodon_nigroviridis ENSTNIG00000007651
mola_mola ENSMMOG00000014771
periophthalmus_magnuspinnatus ENSPMGG00000007727
gadus_morhua ENSGMOG00000019362
esox_lucius ENSELUG00000000488
pygocentrus_nattereri ENSPNAG00000017877
astyanax_mexicanus ENSAMXG00000041801
ictalurus_punctatus ENSIPUG00000008576
