chelonoidis_abingdonii ENSCABG00000000546
gopherus_agassizii ENSGAGG00000017491
chrysemys_picta ENSCPBG00000004123
apteryx_rowi ENSARWG00000015264
apteryx_owenii ENSAOWG00000015317
salvator_merianae ENSSMRG00000013653
pogona_vitticeps ENSPVIG00000008900
procavia_capensis ENSPCAG00000008605
echinops_telfairi ENSETEG00000001153
loxodonta_africana ENSLAFG00000005876
dasypus_novemcinctus ENSDNOG00000048523
erinaceus_europaeus ENSEEUG00000014472
erinaceus_europaeus ENSEEUG00000003797
sorex_araneus ENSSARG00000010295
ursus_maritimus ENSUMAG00000012326
ursus_americanus ENSUAMG00000026966
ailuropoda_melanoleuca ENSAMEG00000001407
mustela_putorius ENSMPUG00000002420
neovison_vison ENSNVIG00000012780
canis_lupus ENSCAFG00000001008
canis_lupus ENSCAFG00020003385
vulpes_vulpes ENSVVUG00000025622
panthera_tigris ENSPTIG00000005095
panthera_pardus ENSPPRG00000023270
felis_catus ENSFCAG00000013655
myotis_lucifugus ENSMLUG00000012064
tursiops_truncatus ENSTTRG00000006923
sus_scrofa ENSSSCG00000001512
bos_indicus ENSBIXG00000011597
bos_indicus ENSBIXG00005001757
bos_mutus ENSBMUG00000009105
bison_bison ENSBBBG00000001096
ovis_aries ENSOARG00000009815
capra_hircus ENSCHIG00000012220
equus_caballus ENSECAG00000016206
equus_asinus ENSEASG00005020871
castor_canadensis ENSCCNG00000026558
dipodomys_ordii ENSDORG00000003261
urocitellus_parryii ENSUPAG00010013747
ictidomys_tridecemlineatus ENSSTOG00000002474
spermophilus_dauricus ENSSDAG00000018570
marmota_marmota ENSMMMG00000024245
spermophilus_dauricus ENSSDAG00000006241
mus_spretus MGP_SPRETEiJ_G0022203
mus_musculus ENSMUSG00000024194
mus_spicilegus ENSMSIG00000004352
mus_caroli MGP_CAROLIEiJ_G0021290
mus_pahari MGP_PahariEiJ_G0023608
rattus_norvegicus ENSRNOG00000000481
meriones_unguiculatus ENSMUGG00000018192
cricetulus_griseus ENSCGRG00000011249
cricetulus_griseus ENSCGRG00015028571
cricetulus_griseus ENSCGRG00001018695
mesocricetus_auratus ENSMAUG00000016276
microtus_ochrogaster ENSMOCG00000022966
peromyscus_maniculatus ENSPEMG00000015912
nannospalax_galili ENSNGAG00000013238
jaculus_jaculus ENSJJAG00000021933
octodon_degus ENSODEG00000017063
cavia_porcellus ENSCPOG00000008762
chinchilla_lanigera ENSCLAG00000007315
heterocephalus_glaber ENSHGLG00100018135
heterocephalus_glaber ENSHGLG00000017591
fukomys_damarensis ENSFDAG00000021338
oryctolagus_cuniculus ENSOCUG00000025968
theropithecus_gelada ENSTGEG00000029477
papio_anubis ENSPANG00000022347
mandrillus_leucophaeus ENSMLEG00000022508
cercocebus_atys ENSCATG00000032989
piliocolobus_tephrosceles ENSPTEG00000023146
macaca_fascicularis ENSMFAG00000044039
macaca_mulatta ENSMMUG00000010658
macaca_nemestrina ENSMNEG00000037602
chlorocebus_sabaeus ENSCSAG00000009582
colobus_angolensis ENSCANG00000034932
rhinopithecus_bieti ENSRBIG00000035030
rhinopithecus_roxellana ENSRROG00000006981
pan_paniscus ENSPPAG00000037422
pan_troglodytes ENSPTRG00000018050
homo_sapiens ENSG00000112514
gorilla_gorilla ENSGGOG00000000265
pongo_abelii ENSPPYG00000016499
saimiri_boliviensis ENSSBOG00000033274
cebus_capucinus ENSCCAG00000037942
callithrix_jacchus ENSCJAG00000021690
aotus_nancymaae ENSANAG00000034018
carlito_syrichta ENSTSYG00000003102
propithecus_coquereli ENSPCOG00000017235
prolemur_simus ENSPSMG00000018247
microcebus_murinus ENSMICG00000005673
otolemur_garnettii ENSOGAG00000015556
otolemur_garnettii ENSOGAG00000024283
tupaia_belangeri ENSTBEG00000007348
pteropus_vampyrus ENSPVAG00000011866
phascolarctos_cinereus ENSPCIG00000030134
vombatus_ursinus ENSVURG00010015262
