drosophila_melanogaster FBgn0038183
caenorhabditis_elegans_strain_n2 WBGene00022851
apteryx_owenii ENSAOWG00000018709
apteryx_haastii ENSAHAG00000007660
apteryx_rowi ENSARWG00000010005
dromaius_novaehollandiae ENSDNVG00000003670
nothoprocta_perdicaria ENSNPEG00000012500
calidris_pygmaea ENSCPGG00000010016
calidris_pugnax ENSCPUG00000019523
lepidothrix_coronata ENSLCOG00000010181
manacus_vitellinus ENSMVIG00005015381
taeniopygia_guttata ENSTGUG00000011485
lonchura_striata_domestica ENSLSDG00000010460
serinus_canaria ENSSCAG00000013344
parus_major ENSPMJG00000005912
cyanistes_caeruleus ENSCCEG00000018210
junco_hyemalis ENSJHYG00000011014
zonotrichia_albicollis ENSZALG00000012535
ficedula_albicollis ENSFALG00000001029
anser_brachyrhynchus ENSABRG00000006379
anas_platyrhynchos_platyrhynchos ENSAPLG00000012566
meleagris_gallopavo ENSMGAG00000011728
coturnix_japonica ENSCJPG00005001184
gallus_gallus ENSGALG00000006617
numida_meleagris ENSNMEG00000012691
crocodylus_porosus ENSCPRG00005009713
gopherus_agassizii ENSGAGG00000017622
chelonoidis_abingdonii ENSCABG00000015369
chrysemys_picta_bellii ENSCPBG00000028052
pelodiscus_sinensis ENSPSIG00000011321
sphenodon_punctatus ENSSPUG00000012906
pogona_vitticeps ENSPVIG00000004740
anolis_carolinensis ENSACAG00000000886
notechis_scutatus ENSNSUG00000000404
salvator_merianae ENSSMRG00000005023
sarcophilus_harrisii ENSSHAG00000010600
monodelphis_domestica ENSMODG00000010449
phascolarctos_cinereus ENSPCIG00000022885
ornithorhynchus_anatinus ENSOANG00000002143
saimiri_boliviensis_boliviensis ENSSBOG00000020651
saimiri_boliviensis_boliviensis ENSSBOG00000021382
aotus_nancymaae ENSANAG00000022491
rhinopithecus_bieti ENSRBIG00000037287
rhinopithecus_roxellana ENSRROG00000044614
colobus_angolensis_palliatus ENSCANG00000040588
macaca_fascicularis ENSMFAG00000036436
macaca_mulatta ENSMMUG00000046184
macaca_nemestrina ENSMNEG00000033901
mandrillus_leucophaeus ENSMLEG00000036482
papio_anubis ENSPANG00000010642
cercocebus_atys ENSCATG00000028522
pongo_abelii ENSPPYG00000002752
carlito_syrichta ENSTSYG00000008568
propithecus_coquereli ENSPCOG00000012392
microcebus_murinus ENSMICG00000006191
prolemur_simus ENSPSMG00000003404
otolemur_garnettii ENSOGAG00000010901
chinchilla_lanigera ENSCLAG00000010908
octodon_degus ENSODEG00000017275
cavia_porcellus ENSCPOG00000006438
heterocephalus_glaber_female ENSHGLG00000019129
heterocephalus_glaber_male ENSHGLG00100012510
heterocephalus_glaber_female ENSHGLG00000004961
heterocephalus_glaber_male ENSHGLG00100005823
fukomys_damarensis ENSFDAG00000011367
marmota_marmota_marmota ENSMMMG00000001875
