drosophila_melanogaster FBgn0039153
caenorhabditis_elegans_strain_n2 WBGene00016524
eptatretus_burgeri ENSEBUG00000015955
eptatretus_burgeri ENSEBUG00000014500
eptatretus_burgeri ENSEBUG00000005611
petromyzon_marinus ENSPMAG00000005888
gallus_gallus ENSGALG00000010097
coturnix_japonica ENSCJPG00005005719
meleagris_gallopavo ENSMGAG00000004276
numida_meleagris ENSNMEG00000011813
anas_platyrhynchos_platyrhynchos ENSAPLG00000003933
anser_brachyrhynchus ENSABRG00000013982
parus_major ENSPMJG00000010555
cyanistes_caeruleus ENSCCEG00000012128
ficedula_albicollis ENSFALG00000002209
taeniopygia_guttata ENSTGUG00000004986
lonchura_striata_domestica ENSLSDG00000008011
serinus_canaria ENSSCAG00000012023
junco_hyemalis ENSJHYG00000001357
zonotrichia_albicollis ENSZALG00000007934
manacus_vitellinus ENSMVIG00005014633
lepidothrix_coronata ENSLCOG00000004645
calidris_pygmaea ENSCPGG00000003383
calidris_pugnax ENSCPUG00000009293
melopsittacus_undulatus ENSMUNG00000010748
apteryx_haastii ENSAHAG00000019635
apteryx_owenii ENSAOWG00000011003
apteryx_rowi ENSARWG00000007201
dromaius_novaehollandiae ENSDNVG00000016030
nothoprocta_perdicaria ENSNPEG00000002766
crocodylus_porosus ENSCPRG00005009052
gopherus_agassizii ENSGAGG00000007826
chelonoidis_abingdonii ENSCABG00000009727
chrysemys_picta_bellii ENSCPBG00000025824
pelodiscus_sinensis ENSPSIG00000017832
anolis_carolinensis ENSACAG00000002772
pogona_vitticeps ENSPVIG00000019577
notechis_scutatus ENSNSUG00000004740
salvator_merianae ENSSMRG00000001035
sphenodon_punctatus ENSSPUG00000014453
phascolarctos_cinereus ENSPCIG00000015213
notamacropus_eugenii ENSMEUG00000001479
sarcophilus_harrisii ENSSHAG00000011763
monodelphis_domestica ENSMODG00000001031
choloepus_hoffmanni ENSCHOG00000008476
dasypus_novemcinctus ENSDNOG00000012683
loxodonta_africana ENSLAFG00000022607
procavia_capensis ENSPCAG00000005950
echinops_telfairi ENSETEG00000002356
pteropus_vampyrus ENSPVAG00000006891
myotis_lucifugus ENSMLUG00000008194
capra_hircus ENSCHIG00000020111
ovis_aries ENSOARG00000004355
bos_taurus ENSBTAG00000013914
bos_mutus ENSBMUG00000005945
bison_bison_bison ENSBBBG00000014330
tursiops_truncatus ENSTTRG00000010679
sus_scrofa ENSSSCG00000009015
vicugna_pacos ENSVPAG00000010844
erinaceus_europaeus ENSEEUG00000002311
sorex_araneus ENSSARG00000003212
ursus_americanus ENSUAMG00000021441
ursus_maritimus ENSUMAG00000016157
ailuropoda_melanoleuca ENSAMEG00000018434
mustela_putorius_furo ENSMPUG00000007394
neovison_vison ENSNVIG00000009094
canis_lupus_familiaris ENSCAFG00000008088
canis_lupus_dingo ENSCAFG00020026686
vulpes_vulpes ENSVVUG00000025083
panthera_tigris_altaica ENSPTIG00000021433
panthera_pardus ENSPPRG00000004993
felis_catus ENSFCAG00000003207
equus_caballus ENSECAG00000003539
equus_asinus_asinus ENSEASG00005015868
pan_paniscus ENSPPAG00000041690
pan_troglodytes ENSPTRG00000016513
homo_sapiens ENSG00000059691
gorilla_gorilla ENSGGOG00000011099
pongo_abelii ENSPPYG00000015121
nomascus_leucogenys ENSNLEG00000005836
cercocebus_atys ENSCATG00000034281
mandrillus_leucophaeus ENSMLEG00000042135
theropithecus_gelada ENSTGEG00000014836
papio_anubis ENSPANG00000024036
macaca_mulatta ENSMMUG00000011048
macaca_fascicularis ENSMFAG00000045472
macaca_nemestrina ENSMNEG00000040147
chlorocebus_sabaeus ENSCSAG00000003318
piliocolobus_tephrosceles ENSPTEG00000003935
colobus_angolensis_palliatus ENSCANG00000029227
rhinopithecus_roxellana ENSRROG00000041575
rhinopithecus_bieti ENSRBIG00000006453
saimiri_boliviensis_boliviensis ENSSBOG00000022495
cebus_capucinus ENSCCAG00000021445
callithrix_jacchus ENSCJAG00000002147
aotus_nancymaae ENSANAG00000020953
carlito_syrichta ENSTSYG00000009976
microcebus_murinus ENSMICG00000004311
prolemur_simus ENSPSMG00000021442
propithecus_coquereli ENSPCOG00000021777
otolemur_garnettii ENSOGAG00000014181
peromyscus_maniculatus_bairdii ENSPEMG00000011096
microtus_ochrogaster ENSMOCG00000017566
cricetulus_griseus_crigri-picr ENSCGRG00015024669
cricetulus_griseus_chok1gshd ENSCGRG00001024051
cricetulus_griseus_crigri ENSCGRG00000012974
mesocricetus_auratus ENSMAUG00000019099
mus_musculus ENSMUSG00000028085
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026062
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025120
mus_spicilegus ENSMSIG00000020354
mus_pahari MGP_PahariEiJ_G0026563
rattus_norvegicus ENSRNOG00000037655
meriones_unguiculatus ENSMUGG00000021395
nannospalax_galili ENSNGAG00000002152
jaculus_jaculus ENSJJAG00000016979
castor_canadensis ENSCCNG00000009317
